mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,Dminor_count,DMajor_count,D#_Ebminor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/BbMajor_count,Bminor_count,A#/Bbminor_count,BMajor_count
INFJ,NF,INFJ,7kAsqscmbNncvHPjTc3ZDZ,50,0.5677,0.131452832,0.59646,0.203359359,-7.29818,2.564544067,0.5,0.505076272,0.054918,0.050769494,0.25279162,0.322645298,0.185234,0.13410704,0.412348,0.247458692,111.09426,29.18277667,0.058324385,0.182311006,1,5,2,3,1,5,2,0,3,2,2,0,2,2,2,4,0,1,2,3,0,6,2,0
INFJ,NF,INFJ,0ZCGQFRcO8LrhPdnnYE4nS,47,0.533148936,0.126789106,0.588446809,0.173308698,-7.227085106,2.452504637,0.574468085,0.499768679,0.046934043,0.037228678,0.32747283,0.305548037,0.162204255,0.107965514,0.37717234,0.188487666,108.6736383,24.54367091,0.056771403,0.183236319,3,2,1,2,2,1,1,2,1,1,1,6,1,1,0,2,2,2,3,4,3,4,1,1
INFJ,NF,INFJ things,0iUi96ZOOKl1UVthbwBA7U,50,0.58462,0.14911643,0.608818,0.191287782,-6.95226,2.836446942,0.7,0.46291005,0.070682,0.05545861,0.30401576,0.275026737,0.23592,0.176140711,0.450116,0.210217913,122.15418,27.10839668,0.021323274,0.114618055,1,2,1,3,0,3,0,2,2,2,3,6,4,7,1,5,2,0,1,2,2,0,0,1
INFJ,NF,Infj's,2NQWZNNkFBzcaRCJK7ZpTn,12,0.57375,0.148719458,0.485166667,0.163040337,-8.377666667,2.005061111,0.583333333,0.514928651,0.048516667,0.015025604,0.337483333,0.304716333,0.1234,0.044312752,0.333816667,0.185774555,119.6095,21.21763907,2.65E-05,4.97E-05,0,1,0,1,0,2,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,2,0,0
INFJ,NF,INFJ,3IfySZui84sUGHxT5lFgEF,50,0.52412,0.138255552,0.579956,0.200911756,-8.41468,4.111690359,0.58,0.498569382,0.056214,0.045833715,0.336598566,0.296122814,0.181816,0.123721218,0.359444,0.190811736,114.77022,29.09121285,0.156164545,0.266114486,3,5,0,0,1,1,0,1,1,3,3,6,4,0,2,4,2,4,3,1,3,2,0,1
INFJ,NF,infj 6w5,5sbPDAat2aZm2aatTGBMWJ,50,0.5047,0.149590359,0.516462,0.224428578,-8.80446,3.837546002,0.84,0.37032804,0.039238,0.016133877,0.437606426,0.36258914,0.16259,0.116226899,0.400744,0.21227195,120.4965,32.31066051,0.118061139,0.243549231,0,6,1,4,0,7,0,1,0,3,1,6,2,1,1,4,0,2,1,6,0,0,2,2
INFJ,NF,pov: you're an infj-intj cusp,2RO7aYO0i9sYoIrjHcbEdq,50,0.58056,0.131719888,0.59294,0.168423956,-7.27258,2.812708173,0.74,0.443087498,0.050312,0.044589276,0.28696342,0.28866335,0.1953,0.15416506,0.420864,0.209689888,115.35218,23.03980644,0.07395214,0.212265166,0,6,1,3,0,4,0,1,3,3,0,2,2,2,0,3,1,1,1,8,2,5,0,2
INFJ,NF,infj ❤️‍🩹,0wVzZ7r3YjpQQCcnj0f6S1,16,0.4986875,0.13034555,0.527125,0.198950203,-8.636125,4.380288056,0.5625,0.512347538,0.05155625,0.058080174,0.362834375,0.299031485,0.10941875,0.020604278,0.33093125,0.211599328,113.17575,29.98091415,0.035201452,0.087366245,1,2,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,4,2,1,1
INFJ,NF,infj💚,2baYLhqK2KoPlkgJaCDYmU,47,0.53693617,0.117596659,0.548425532,0.134981278,-7.271021277,2.033720017,0.617021277,0.491368607,0.053491489,0.050495079,0.335764255,0.27714126,0.170880851,0.090928707,0.353808511,0.162552017,128.1352979,31.63209232,0.027972836,0.095077227,3,3,1,5,3,0,0,1,0,3,1,6,1,1,1,2,2,2,2,0,6,2,2,0
INFJ,NF,infj ❤️‍🩹,0wVzZ7r3YjpQQCcnj0f6S1,16,0.4986875,0.13034555,0.527125,0.198950203,-8.636125,4.380288056,0.5625,0.512347538,0.05155625,0.058080174,0.362834375,0.299031485,0.10941875,0.020604278,0.33093125,0.211599328,113.17575,29.98091415,0.035201452,0.087366245,1,2,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,4,2,1,1
INFJ,NF,infj got me,7wRZgj6gvrT9uN5v4zmW08,50,0.58394,0.116847085,0.54566,0.195564344,-6.97298,2.807615696,0.78,0.418451958,0.058114,0.060898504,0.37443324,0.320856386,0.183168,0.155948086,0.391278,0.180952319,116.41596,28.76142031,0.019747254,0.086272804,1,4,0,6,0,5,0,0,2,5,2,2,1,4,0,4,3,1,1,3,3,1,0,2
INFJ,NF,Infj,36uGhBeaPOYJJVMVYfVJqa,16,0.4846875,0.114694213,0.464875,0.191902015,-8.6929375,4.286915448,0.625,0.5,0.0385875,0.017171988,0.46672125,0.359236069,0.17329375,0.149912159,0.30393125,0.142017073,105.9021875,30.15497837,0.051997344,0.106094095,1,1,0,1,1,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,3,2,0,0
INFJ,NF,infj,4Azgoqh6oPdkHaFBZYshyR,14,0.680857143,0.106471995,0.638785714,0.159753742,-5.992428571,2.501363558,0.357142857,0.497245158,0.081385714,0.077575104,0.32903,0.264706162,0.198907143,0.152407901,0.509,0.242069284,119.6342143,24.95730757,0.039311947,0.146986161,1,1,1,0,0,0,0,0,0,1,1,0,2,0,0,2,0,1,2,0,0,1,1,0
INFJ,NF,INFJ♒,2WC6ihTtbiXyhYNLbizPqR,35,0.539314286,0.136571199,0.543637143,0.199736362,-7.921028571,3.764349022,0.542857143,0.505432671,0.060565714,0.055642361,0.33558424,0.311090391,0.161562857,0.118842882,0.41346,0.224347618,124.2412286,35.33558977,0.063574081,0.176799981,3,5,0,2,0,1,0,1,5,0,0,1,0,2,2,1,2,0,0,2,3,2,2,1
INFJ,NF,infj thing,0rkYYb7zj7ILhbEcGxj4ER,48,0.5590625,0.149144569,0.569833333,0.163058054,-6.779375,2.254705034,0.666666667,0.476393067,0.056864583,0.049758119,0.240237521,0.274388022,0.1602125,0.136574696,0.365291667,0.192697555,122.2414375,29.02833302,0.002957474,0.013652353,2,0,2,4,1,2,1,2,2,3,2,3,1,3,0,8,1,5,3,1,0,0,1,1
INFJ,NF,INFJ,1fPn91LccCTTApp7YgPSmP,50,0.55208,0.147498854,0.48408,0.160531876,-9.50652,3.445035051,0.76,0.431419111,0.03581,0.01707727,0.497244945,0.299227373,0.168108,0.110981802,0.402614,0.169068869,109.37606,28.06766543,0.296873232,0.329716298,1,4,1,2,0,2,1,1,1,4,3,7,2,3,0,7,0,2,1,3,2,2,0,1
INFJ,NF,INFJ,2GgE0ZVG1TVd3iQVPPU8Dj,50,0.50644,0.136919187,0.54529,0.226653788,-8.94986,4.389910394,0.46,0.503457434,0.0393,0.024241127,0.33014992,0.345600083,0.14752,0.103082834,0.322002,0.227592201,116.99162,27.01076232,0.151117797,0.290723927,4,7,1,0,2,1,0,0,4,0,2,3,3,0,1,3,2,3,4,4,2,3,1,0
INFJ,NF,being a pretentious infj,1irFq4JLBzZ2cKql3P6QiP,50,0.53832,0.122818339,0.6665,0.204725725,-6.96942,2.545407622,0.7,0.46291005,0.049972,0.029746501,0.143819072,0.204619672,0.181632,0.134248696,0.574154,0.192924819,123.0832,29.23150696,0.012264142,0.043978163,0,9,4,2,0,3,0,0,0,3,1,5,3,2,1,4,0,0,1,4,1,4,1,2
INFJ,NF,INFJ,36V4CnjVQeBqZ3qbTSRey2,50,0.58036,0.154528085,0.71962,0.149887153,-5.6059,1.77745295,0.6,0.494871659,0.094682,0.099411946,0.15791844,0.197726139,0.160112,0.122326641,0.453162,0.210682433,124.03804,32.63975392,0.000155445,0.000769891,2,3,1,4,1,2,0,2,2,1,3,4,0,1,3,1,1,3,3,4,3,3,1,2
INFJ,NF,infj,5KS3iqnD6LHWaBCBSBZXs3,50,0.53444,0.155259514,0.64864,0.215802608,-8.29808,3.810401906,0.7,0.46291005,0.0464,0.038959372,0.245551216,0.27530223,0.151522,0.100706199,0.4412,0.247395659,121.71548,27.3011894,0.069012203,0.202981648,1,6,1,4,1,0,2,0,1,1,3,6,1,4,1,6,1,3,1,4,0,1,1,1
INFJ,NF,"[I am INFJ, any problem? . . .]",1x1Pv46IPQIYTWwlFD1Ccv,36,0.578805556,0.149157409,0.6055,0.133352487,-6.863972222,3.135503573,0.5,0.507092553,0.080802778,0.077825495,0.261980417,0.230248075,0.195541667,0.136000244,0.385627778,0.193486161,125.1407222,27.28081615,0.02626131,0.094947761,0,3,2,0,1,1,0,1,2,2,5,3,2,1,3,1,1,1,1,4,1,1,0,0
INFJ,NF,InfJOKE,1dVtUfKBUv1Okpxog90IMI,25,0.72948,0.141738938,0.7152,0.106884283,-4.9646,2.092714804,0.4,0.5,0.084728,0.059511172,0.308284,0.166727024,0.163884,0.131472734,0.7498,0.115463198,126.52948,33.23682223,1.24E-05,5.87E-05,1,3,2,1,0,0,0,0,2,0,0,3,1,1,0,0,0,1,5,0,0,4,0,1
INFJ,NF,INFJ,5wr2QZa7QG6NsgPZiYVHep,50,0.50898,0.165461197,0.58092,0.216434733,-7.77832,3.352503399,0.48,0.50467205,0.042462,0.017672877,0.29404648,0.302550669,0.182074,0.153498913,0.340306,0.201630632,122.03202,28.08274727,0.078925733,0.194090871,3,3,2,3,1,4,1,0,6,2,1,3,1,2,0,3,2,1,6,1,2,1,2,0
INFJ,NF,INFjism,57J73mlF4W9rbwmCptSJ3p,12,0.567083333,0.151834514,0.315166667,0.147729995,-12.09875,3.183646341,0.666666667,0.492365964,0.04165,0.015972448,0.731208333,0.264594841,0.144666667,0.072379471,0.374833333,0.124050454,130.07025,28.79889629,0.090335164,0.155195616,0,0,1,2,0,1,0,0,0,1,0,0,0,1,1,2,0,0,1,1,0,0,1,0
INFJ,NF,INFJ’s like taylor swift,2TxJdHBHMWUEl0qIkkpJAk,50,0.51792,0.152773654,0.42604,0.202369531,-10.29944,3.495761154,0.78,0.418451958,0.061804,0.054833637,0.478047,0.341663978,0.17935,0.159025429,0.28583,0.169242384,121.86856,34.16763581,0.060748746,0.197368546,1,9,0,1,0,5,1,5,2,3,0,2,1,2,1,7,0,1,2,4,0,3,0,0
INFJ,NF,POV: You're an INFJ,5NB8CYGt2hGAjhUVCUrv7k,50,0.50784,0.133510278,0.54918,0.220359233,-8.11622,4.348275146,0.6,0.494871659,0.056422,0.061188355,0.362671688,0.341322281,0.196506,0.146797398,0.413728,0.216766669,118.60316,31.74440371,0.142181888,0.255206871,2,7,2,2,0,2,1,1,5,1,1,7,2,1,0,2,1,0,1,3,4,3,2,0
INFJ,NF,Infj,4AAW5eIcwVhtdpCkTJmpE5,20,0.5284,0.117397839,0.5268,0.177956411,-7.3494,2.782224998,0.4,0.50262469,0.06976,0.078745756,0.2736165,0.279131546,0.163135,0.109030239,0.313875,0.177731207,112.4162,26.64944951,0.001510604,0.003693607,0,1,1,0,2,0,0,1,2,1,0,0,1,2,1,2,0,0,2,0,0,3,0,1
INFJ,NF,Mind of an INFJ,1S9lAxIVxCIlKtbAXrBmcB,50,0.59764,0.134582766,0.67138,0.157111671,-6.41784,2.551712241,0.64,0.484873221,0.056744,0.050822919,0.18419866,0.238504244,0.154498,0.122227447,0.491178,0.237138366,123.90664,21.52385799,0.013933131,0.086785259,3,4,1,3,0,4,0,3,2,5,2,2,4,4,1,0,0,0,1,5,0,2,2,2
INFJ,NF,INFJ🥂,4vYKN5Ar3omfXvQsaOpnOU,47,0.553574468,0.151674816,0.631744681,0.235030014,-7.714893617,3.11514705,0.553191489,0.502537502,0.062402128,0.054268593,0.362616468,0.324589458,0.129604255,0.073486426,0.460280851,0.235931776,124.2623617,32.5222345,0.047611935,0.165669848,1,6,1,1,4,2,0,1,1,0,4,5,1,1,2,3,2,3,3,3,0,1,1,1
INFJ,NF,INFJ Playlist,338xf1Rh76ziUGoGZLCZBv,50,0.58102,0.169468255,0.6371,0.216550531,-7.43496,3.289301991,0.62,0.490314351,0.09395,0.083142755,0.28011163,0.322891044,0.184286,0.138803701,0.496512,0.249682942,123.43532,30.20258328,0.06783557,0.2089051,2,1,2,3,1,2,1,3,3,3,0,3,1,4,1,6,2,1,3,3,1,2,1,1
INFJ,NF,infj ,2rmfSLHqPohaJGAwpTp9Of,15,0.6806,0.109238795,0.7564,0.124535594,-4.248933333,1.431330224,0.4,0.507092553,0.081033333,0.053465325,0.157173333,0.139321599,0.15126,0.095483213,0.6268,0.198194061,118.4626667,29.25111183,3.03E-05,8.01E-05,1,1,0,1,0,0,1,0,2,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1
INFJ,NF,Infj,5YYynNF64v4n4b5nbpbOMI,50,0.55336,0.136199847,0.63226,0.188610473,-6.69124,2.50583065,0.54,0.503457434,0.056278,0.061190997,0.229705388,0.270543902,0.16136,0.0927076,0.405134,0.183583188,115.88772,29.98481303,0.093308971,0.230954266,3,0,3,1,2,1,0,3,3,2,2,5,2,2,2,1,2,3,0,4,2,2,2,3
INFJ,NF,- INFJ Vibes -,3jF2AsMo4Qw9o74spKlUuF,50,0.53724,0.132088338,0.486742,0.200148867,-8.99118,4.008921055,0.58,0.498569382,0.051542,0.041583317,0.4696622,0.331086524,0.14482,0.109911064,0.36292,0.182754753,117.76916,29.96007843,0.028635569,0.087939106,2,4,1,4,4,4,0,0,4,2,1,6,2,0,1,2,0,1,1,2,2,4,1,2
INFJ,NF,INFJ,32FOwXb2XrKZpB8Q5TvFD5,50,0.52396,0.146479637,0.534244,0.230026168,-8.60078,4.392923908,0.62,0.490314351,0.05338,0.052334618,0.33881582,0.324805837,0.153696,0.107456417,0.35989,0.201449842,126.50272,25.81608899,0.078676521,0.215772728,1,7,2,1,1,1,0,1,0,2,4,4,2,1,1,3,1,2,3,2,6,2,2,1
INFJ,NF,INFJ,01es9b92GxumFOWy61cb7L,29,0.547517241,0.147659265,0.591172414,0.219782371,-6.899586207,3.934852017,0.655172414,0.483725281,0.07472069,0.0841952,0.346065517,0.31253499,0.143048276,0.062128528,0.409037931,0.179068759,121.1205517,31.49038237,0.028916414,0.107592739,2,2,1,2,0,3,0,0,3,1,1,2,1,1,0,2,0,3,0,2,0,2,0,1
INFJ,NF,infj,38sFIlb85fZ0RpYtXiyErb,50,0.5828,0.123560941,0.53188,0.179238143,-8.79142,2.732886596,0.92,0.274047516,0.036538,0.015322877,0.38108064,0.292864709,0.17476,0.141192111,0.472942,0.210782674,122.09456,30.72059814,0.115395629,0.21340651,0,9,0,0,0,4,0,1,0,5,0,7,3,5,1,3,0,1,0,2,3,0,0,6
INFJ,NF,isfp && infj,2Q0buz8Gv59oUsQNmVBjrm,50,0.52056,0.139744688,0.48,0.162076324,-8.61484,2.263394177,0.86,0.350509833,0.036584,0.01527017,0.4766346,0.369198598,0.14724,0.098273625,0.372486,0.197119607,120.0432,31.23562421,0.025325523,0.092585473,0,4,0,1,0,7,0,0,0,4,1,5,1,3,1,6,1,5,0,3,3,2,1,2
INFJ,NF,INFJ Songs/Emotions,2WzrkatZcBN8ALXJnAFBhI,50,0.55886,0.124544232,0.53764,0.185362498,-7.40278,2.685962339,0.78,0.418451958,0.046946,0.023754168,0.4022116,0.31781863,0.18083,0.11612926,0.39641,0.18176403,120.12278,33.90843375,0.016186744,0.105493704,1,8,3,0,0,4,0,1,2,4,0,6,0,3,1,3,1,1,3,2,3,0,0,4
INFJ,NF,Infj nerd,1IqFxe09ykd05VZLi0YQec,50,0.50912,0.128388543,0.55352,0.183229335,-7.78506,2.986656396,0.76,0.431419111,0.04544,0.040616489,0.34060154,0.312506188,0.180002,0.132069384,0.34914,0.198937465,118.84176,34.19683721,0.049997876,0.141671798,2,4,0,1,1,4,0,6,4,3,2,5,1,0,0,5,0,0,0,2,5,1,1,3
INFJ,NF,infj,3R0W3pIiinekK3vfOihj8I,50,0.58102,0.123123049,0.4771,0.174288437,-7.9934,2.953934111,0.8,0.404061018,0.066792,0.073506315,0.520822,0.296883521,0.18491,0.125609382,0.419354,0.212130467,109.171,28.87907715,0.000206879,0.000735559,1,4,0,2,2,7,0,3,1,1,1,4,0,5,1,8,2,4,1,1,0,1,0,1
INFJ,NF,INFJ Vibes,3bhMBPBwUoS208wwhP8oNM,34,0.497029412,0.117156069,0.564382353,0.19818556,-6.972470588,2.444033405,0.617647059,0.493270218,0.050173529,0.043433372,0.325998098,0.298050886,0.149785294,0.093291034,0.335802941,0.167092031,119.4106471,32.10603941,0.034162989,0.105212326,2,3,2,1,1,2,0,1,1,2,0,1,0,1,1,1,3,3,2,0,6,1,0,0
INFJ,NF,"""INFJ Playlist""",2a1UKfqHAgjfLxJfWcLWsC,50,0.47734,0.118756243,0.3904,0.135189663,-7.92754,2.632317232,0.9,0.303045763,0.037602,0.041944665,0.639038,0.258532648,0.185814,0.144422567,0.29242,0.153289121,111.20648,32.90710728,0.061057027,0.180546983,0,8,1,2,0,4,1,4,0,2,2,2,0,3,0,8,0,0,0,3,5,1,0,4
INFJ,NF,So lonely (INFJ´s version),1y4VKt5PYbQzYHtvlfiV78,50,0.49142,0.139379103,0.5588,0.236625253,-8.47288,3.126339926,0.58,0.498569382,0.045418,0.024781928,0.380698544,0.347106953,0.144006,0.082634774,0.388222,0.220794594,116.68988,26.6846545,0.081801215,0.207545895,2,3,0,1,3,4,0,1,2,2,2,6,1,1,1,1,1,2,1,3,2,7,1,3
INFJ,NF,infj,0aUdPV09n3fRzpJ7DbAJlc,50,0.57678,0.09548251,0.400196,0.184940593,-9.02496,3.560296989,0.84,0.37032804,0.054932,0.062679455,0.5612798,0.316707953,0.148548,0.083679591,0.37303,0.197967394,109.44234,30.9636691,0.010941374,0.075775289,1,7,2,4,0,6,0,1,1,5,2,2,1,3,0,2,0,1,0,6,2,1,0,3
INFJ,NF,MCR/fuckit/INFJapocolypse,2wobZeCPBlPUGj1nJ2jKYq,50,0.51194,0.160014082,0.848466,0.159840892,-5.10308,2.915992475,0.5,0.505076272,0.072198,0.04274612,0.06607806,0.191603047,0.198464,0.118046298,0.485872,0.255488419,126.34598,28.60414049,0.041573696,0.10535994,0,1,3,3,2,4,0,1,5,2,2,0,1,2,1,4,2,2,2,5,1,5,2,0
INFJ,NF,songs of an infj  ,78wTNyP2kpuxFPuZuZjX9K,50,0.48546,0.16268264,0.62458,0.232682063,-9.20984,3.592095235,0.66,0.478518121,0.045588,0.036223668,0.21207712,0.286597781,0.160102,0.112490991,0.491844,0.281638475,124.37556,29.29169649,0.224782048,0.29763016,1,5,2,3,1,5,0,1,4,2,0,0,3,1,1,4,0,1,3,8,1,2,0,2
INFJ,NF,INFJ🥀,4Xoi4iGTFoVig7pymq1vs5,50,0.48458,0.164279017,0.421438,0.267604808,-10.5835,4.565845954,0.8,0.404061018,0.047714,0.03421915,0.5317218,0.359423898,0.143078,0.085865966,0.306582,0.235220483,116.84678,33.47290313,0.18475077,0.351220409,0,9,0,1,1,5,0,2,0,2,1,2,2,0,0,4,0,2,2,8,2,2,2,3
INFJ,NF,Su Alasa (INFJ-A),7zJrX6V4GEPBNwg2iUeDiT,45,0.503111111,0.123481729,0.458946667,0.231041123,-10.33264444,5.041237773,0.688888889,0.468179366,0.040004444,0.015781692,0.500431489,0.36412735,0.155791111,0.10268557,0.324468889,0.180565753,120.8364889,32.69761016,0.270291321,0.356817685,0,4,1,2,0,5,0,5,3,0,1,3,1,1,3,3,2,2,2,5,1,1,0,0
INFJ,NF,infj,7HvqTfFQOfqMvhIwm8tG01,33,0.450151515,0.120945008,0.538854545,0.273961445,-9.680575758,4.097454805,0.515151515,0.507519219,0.048087879,0.029989214,0.4351384,0.394393043,0.149178788,0.067904035,0.321206061,0.212134094,118.385303,30.99380629,0.079789933,0.235634653,1,2,0,1,1,2,0,0,1,1,2,1,0,2,2,3,1,1,4,3,1,4,0,0
INFJ,NF,songs of an infj  ,78wTNyP2kpuxFPuZuZjX9K,50,0.48546,0.16268264,0.62458,0.232682063,-9.20984,3.592095235,0.66,0.478518121,0.045588,0.036223668,0.21207712,0.286597781,0.160102,0.112490991,0.491844,0.281638475,124.37556,29.29169649,0.224782048,0.29763016,1,5,2,3,1,5,0,1,4,2,0,0,3,1,1,4,0,1,3,8,1,2,0,2
INFJ,NF,empty thoughts,4vQ9sMFvahvxGbPSIwhMvu,50,0.60866,0.134489148,0.60434,0.192411083,-5.42472,2.17481029,0.78,0.418451958,0.048258,0.037723895,0.379136,0.267971331,0.164176,0.10930506,0.49398,0.193328365,122.40376,35.62349616,5.39E-05,0.000199454,2,5,2,4,1,2,0,2,0,3,0,4,3,3,1,3,0,5,0,3,1,1,1,4
INFJ,NF,Infj 1w9 boy vibes,1iTkokNwo55OWDwvJ05y4H,50,0.52828,0.121308687,0.457284,0.247256678,-10.85208,4.357314005,0.78,0.418451958,0.061892,0.053180727,0.471681824,0.365385581,0.173152,0.113427179,0.46236,0.239949464,122.97832,30.90559402,0.130063391,0.238099343,1,4,0,0,0,9,0,0,2,3,4,4,1,0,0,5,0,4,1,6,3,2,0,1
INFJ,NF,What me ( INFJ-T ) Bops too,2nl77fMNVx6HhQYHAJ4cbF,50,0.60234,0.142491906,0.6106,0.202771008,-8.04626,2.819533054,0.62,0.490314351,0.06083,0.044865992,0.255133396,0.294213195,0.194604,0.143338573,0.568514,0.241102437,130.57734,29.08677655,0.037749058,0.094784483,1,7,4,2,1,2,0,0,1,2,2,3,2,2,2,4,0,4,2,1,2,3,1,2
INFJ,NF,infj,0Y3Xir2amzheWRyG9iG2xB,15,0.5622,0.184933656,0.505973333,0.23933004,-9.549666667,5.115516783,0.2,0.414039336,0.040106667,0.01236842,0.446670667,0.348491612,0.1501,0.113987255,0.377093333,0.19475275,109.6883333,20.36417057,0.297619547,0.416264546,1,1,0,0,2,0,1,0,4,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
INFJ,NF,INFJ troubles,42M6sMdJcjhGhnVR0XRzUz,24,0.545583333,0.135732126,0.616166667,0.173032459,-6.684791667,2.743066453,0.791666667,0.414851117,0.078045833,0.092332316,0.3082375,0.296718116,0.163470833,0.107356041,0.47875,0.231431885,131.25925,31.63760311,0.00030027,0.001153076,1,3,0,2,1,2,0,1,0,3,0,1,1,0,0,2,2,1,0,2,2,0,0,0
INFJ,NF,INFJ,4pRN2utcgpCstVqwf6iiXQ,50,0.51756,0.122776412,0.59038,0.246173979,-9.03872,4.400215273,0.54,0.503457434,0.042328,0.025604719,0.231703,0.299274182,0.177324,0.131437029,0.401968,0.242759853,120.13238,24.43619733,0.154495336,0.294532611,1,2,3,4,1,5,1,0,2,2,2,1,3,3,4,2,1,3,1,1,3,3,1,1
INFJ,NF,INFJ,1KvZ0oOW8Y8JBBYWYsQrbP,50,0.60884,0.101563162,0.67082,0.152824788,-6.03704,1.681993181,0.64,0.484873221,0.059856,0.042646277,0.19405006,0.220380621,0.177906,0.101300963,0.39427,0.186258465,118.38676,26.24112703,0.020361517,0.090442873,1,3,0,5,0,2,0,1,1,3,4,2,1,1,1,5,0,3,4,4,2,4,2,1
INFJ,NF,INFJ Playlist,7xfoj0UfpCCtUV3qN7g2xj,50,0.5396,0.125083482,0.60696,0.190943304,-7.30466,2.670803476,0.62,0.490314351,0.056462,0.063574362,0.32139886,0.309101556,0.180136,0.155617285,0.385086,0.183059832,108.3259,24.87294257,0.081757073,0.2087405,2,3,1,4,2,2,1,2,1,1,1,2,2,3,0,3,1,2,1,4,3,6,1,2
INFJ,NF,infj,2n07ZdAlKlshoCoJjXsTZz,46,0.529978261,0.114981832,0.591369565,0.192660134,-7.791326087,2.697461507,0.695652174,0.465215134,0.05176087,0.048775009,0.304770746,0.299213713,0.17996087,0.147148928,0.426391304,0.209528092,112.6955,26.75178359,0.128186592,0.267771024,4,5,0,1,0,4,0,2,1,3,0,3,1,3,0,3,2,2,0,2,2,4,2,2
INFJ,NF,infj playlist,41CzHeNk6PHTklm3lG8xp1,50,0.58516,0.117631448,0.6274,0.184095694,-6.35232,2.46192176,0.48,0.50467205,0.05851,0.033536092,0.202986986,0.251773045,0.169196,0.105309842,0.392076,0.197418738,118.46432,26.93059471,0.018203282,0.10753712,2,6,0,1,3,2,0,2,3,3,2,2,3,0,3,1,1,1,4,4,1,3,2,1
INFJ,NF,infjpop,3SVgQHez60pusKBs42iuOa,22,0.566636364,0.13160603,0.754863636,0.188758171,-5.0895,3.06584412,0.863636364,0.351250087,0.050590909,0.027651899,0.213682955,0.292455528,0.178181818,0.097118801,0.580772727,0.193229676,120.7847727,33.02679398,0.08413863,0.25865119,0,2,0,4,1,2,0,1,2,3,0,1,0,1,0,1,0,2,0,0,1,0,0,1
INFJ,NF,INFJ,0w7Ep3qmsiKO4odGOrf5P2,50,0.58214,0.116800197,0.64192,0.163443661,-6.86356,2.686550927,0.5,0.505076272,0.05605,0.045592128,0.28124932,0.252786677,0.164818,0.128000258,0.421044,0.242571306,123.59586,20.29340446,0.030973598,0.118502686,3,10,1,2,1,3,0,0,3,2,5,3,2,0,1,0,1,1,5,4,0,1,2,0
INFJ,NF,infj shelter,493MkSZrHLojb7bf4Az1CC,50,0.54298,0.140585001,0.6112,0.19574713,-6.71672,3.13357024,0.72,0.453557368,0.065262,0.065968901,0.270682166,0.294048826,0.196936,0.156351779,0.392674,0.194382554,118.18724,31.31388334,0.045279565,0.168226201,3,6,1,3,1,2,1,2,1,2,1,5,1,2,0,3,1,3,0,4,2,4,0,2
INFJ,NF,infjams,7kKHi0vHjhNtCz8yDoC7yh,50,0.54018,0.15800771,0.387132,0.198017166,-11.03778,4.508946324,0.84,0.37032804,0.057012,0.112171422,0.56234,0.322509452,0.15945,0.107374993,0.377,0.209971202,117.77798,30.91580785,0.069165017,0.171411763,2,7,1,5,1,4,0,1,0,3,0,7,1,0,1,4,0,4,1,3,1,1,0,3
INFJ,NF,infj,14hwz0tG0mKRtm4lrHGw3Q,16,0.5395625,0.093090614,0.477,0.1954349,-8.1579375,2.690793996,0.8125,0.403112887,0.035725,0.014919763,0.46068625,0.309183694,0.114125,0.034797787,0.36653125,0.207458869,111.6920625,29.60848648,0.049912803,0.143656155,2,0,0,0,0,2,0,1,0,0,0,3,1,1,0,1,0,1,0,2,1,0,0,1
INFJ,NF,INFJ chaotic feels,1p8lkxXMS5qIgIsYMfGFll,50,0.4957,0.104074198,0.301414,0.198760722,-12.38922,3.979081774,0.9,0.303045763,0.04497,0.030608231,0.697342,0.301920557,0.120376,0.051049726,0.316278,0.168750443,117.44218,28.2272881,0.039948392,0.146475057,1,5,1,2,0,10,0,2,0,3,0,1,0,1,1,5,0,4,2,3,5,0,0,4
INFJ,NF,🛸 INFP/INFJ 🔮,6wKIkKvb5y6sDGtRUBuWDM,50,0.4679,0.141041353,0.55865,0.224586337,-8.8718,3.465680832,0.78,0.418451958,0.059834,0.053397254,0.3113275,0.315255241,0.172424,0.148031102,0.38139,0.20757475,119.94258,29.32567394,0.072698165,0.183985425,1,8,0,8,0,4,0,3,1,1,0,1,4,1,0,1,0,3,3,4,3,1,1,2
