mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,DMajor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/Bbminor_count,A#/BbMajor_count,Bminor_count,BMajor_count,F#/GbMajor_count,D#_Ebminor_count,Dminor_count
ENTP,NT,ENTP Type Beat,7guRAUQiPduEjMBct0NrI5,21,0.741,0.15332221,0.644285714,0.168071456,-6.900428571,2.618651477,0.761904762,0.43643578,0.245338095,0.136706121,0.254861429,0.2798845,0.203109524,0.114219639,0.503928571,0.277460641,118.1814286,27.94795399,0.044119863,0.181155199,0,2,0,5,0,0,1,0,1,1,1,1,0,0,4,0,1,0,1,1,1,1,0,0
ENTP,NT,ENTP God-complex✨💀👑,0p3s9WTjv8ukU4vTkreDSC,50,0.63386,0.133610615,0.73218,0.137577835,-5.54524,2.348496311,0.46,0.503457434,0.090726,0.080389835,0.123326792,0.173069743,0.187254,0.137509126,0.6106,0.18603774,125.1187,27.61943892,0.032487866,0.114985176,1,5,4,2,3,3,3,1,3,1,1,0,2,3,1,2,2,2,1,5,0,2,1,2
ENTP,NT,ENTP Vibe,3QIB7SwRoTo71v91fixxk5,50,0.69602,0.158478929,0.72002,0.184553901,-7.2984,3.553844581,0.56,0.501426536,0.09897,0.084242324,0.14832172,0.207177961,0.181144,0.151060049,0.705306,0.235733246,118.99628,24.41365746,0.079938891,0.202136214,2,5,3,5,2,0,2,3,4,1,4,1,2,0,1,2,4,1,0,2,2,3,0,1
ENTP,NT,𝐄𝐍𝐓𝐏 🗽,1ykOhFAxWrxnIUyn846njE,50,0.62026,0.15744475,0.6292,0.178842081,-7.12702,2.999733025,0.66,0.478518121,0.083902,0.089683483,0.157989669,0.238010855,0.207554,0.159097852,0.388074,0.206145222,121.21536,25.81441906,0.108537365,0.233526125,0,4,2,7,4,1,2,1,2,1,0,1,5,0,3,2,2,4,1,4,2,2,0,0
ENTP,NT,entpannen,5Dld8T0zBs1pSwtASmShoe,18,0.5445,0.207199321,0.278227778,0.164187639,-16.24866667,6.103090297,0.444444444,0.511309993,0.050544444,0.028833217,0.741816667,0.317282995,0.113288889,0.043372625,0.343172222,0.245490431,119.2857778,34.96526433,0.756288889,0.261889417,3,0,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,3,3,1,0,1,1
ENTP,NT,entp,7pQb17PBdWbz1oMjR2cH9m,26,0.581038462,0.136466987,0.753846154,0.139378533,-5.904538462,2.499450247,0.5,0.509901951,0.0691,0.073603875,0.145322423,0.203454483,0.192542308,0.140181295,0.5335,0.235170789,123.7433462,26.57074002,0.036537967,0.121483021,2,2,1,1,2,0,1,1,0,2,1,0,1,1,1,3,1,3,0,1,1,1,0,0
ENTP,NT,ENTP FUCK YOU,1xPFlF5lonP1nQ8fKT4HEB,50,0.61364,0.128988966,0.64978,0.173230446,-6.19852,2.218114572,0.6,0.494871659,0.079766,0.079023434,0.16862002,0.224145532,0.196116,0.107931727,0.465724,0.232347796,128.1638,28.40116072,0.054421692,0.148182163,0,3,0,6,2,2,0,1,2,2,1,2,4,1,3,6,2,4,2,4,3,0,0,0
ENTP,NT,ENTP. Bc. blue,7ypGQiscLhhJcJVFEvxY6n,30,0.585833333,0.153157364,0.663933333,0.193654497,-6.5891,2.359341044,0.8,0.406838102,0.056943333,0.036041936,0.230816997,0.25951295,0.17597,0.13140016,0.558256667,0.229559419,120.6525667,30.38814086,0.031984912,0.147883166,0,4,0,2,5,0,1,0,0,6,0,1,1,0,2,0,2,0,1,1,1,0,1,2
ENTP,NT,Entp ворлд доминейшен,1yjCfnxNik5KxVzn4RT7ho,50,0.60756,0.140004834,0.80176,0.145364645,-6.8196,3.183783887,0.62,0.490314351,0.145716,0.128254927,0.078337698,0.150471767,0.24861,0.220735235,0.541646,0.230194098,143.40822,26.63425019,0.174122285,0.307612988,0,5,2,7,5,2,1,1,1,0,2,2,1,2,2,1,3,3,2,5,1,2,0,0
ENTP,NT,Entp mood,6It9N1S7t9MJUBkR3pAG3b,50,0.6329,0.129911783,0.72954,0.151850115,-5.8836,2.23898718,0.5,0.505076272,0.078216,0.086189012,0.150504888,0.192801948,0.178014,0.125493112,0.59464,0.206013746,119.89336,29.81419563,0.034690789,0.130268852,2,1,2,1,3,2,4,3,1,3,0,0,5,3,0,5,0,2,2,3,3,2,0,3
ENTP,NT,Entpannt 👊🏽,79K8D90TZnIOwF1JUNoiQU,46,0.746326087,0.135326774,0.71523913,0.132152973,-5.760413043,2.043660556,0.52173913,0.505046992,0.123326087,0.097287294,0.195391087,0.201227899,0.1787,0.142074563,0.573195652,0.217436542,129.0933696,24.18240633,0.013146979,0.038663175,5,5,0,3,2,2,3,1,3,0,3,1,4,1,2,1,0,1,2,1,1,2,2,1
ENTP,NT,My ugly ENTP ass,6FfoL0V6yXenKNd6DAFyqS,50,0.6682,0.140214559,0.7234,0.156401367,-5.53786,1.952177706,0.56,0.501426536,0.088766,0.081838952,0.076850538,0.134205071,0.18525,0.148818395,0.585882,0.206507672,125.31686,31.1353136,0.017396497,0.057001901,0,3,0,6,4,0,3,2,2,1,2,0,3,2,2,1,3,5,0,3,1,3,2,2
ENTP,NT,ENTP ,2oKwUTJFWe42zjLI7NBhjO,29,0.604482759,0.160031385,0.668310345,0.194948547,-6.660206897,3.119546663,0.482758621,0.508547628,0.08477931,0.074651363,0.160759621,0.226516006,0.234786207,0.176783766,0.481686207,0.182882725,121.1420345,30.91772532,0.113097709,0.261269829,2,1,0,3,2,1,5,1,1,0,1,0,2,0,1,3,1,1,0,1,1,1,0,1
ENTP,NT,entp,1qUGGXskdK6XPUJIOykuxi,50,0.55838,0.127164667,0.65984,0.14768601,-6.21776,2.254436783,0.58,0.498569382,0.058916,0.052583816,0.12631684,0.156762132,0.198388,0.129843418,0.4455,0.185539506,118.09858,30.7673053,0.044071903,0.147584939,1,8,2,3,1,0,4,0,2,3,2,3,2,1,3,3,0,2,6,0,0,3,1,0
ENTP,NT,Im ENTP,4uZ0jkNE272wYDdqwchGO1,23,0.640391304,0.153286048,0.723695652,0.126226144,-5.112782609,1.631545808,0.52173913,0.510753918,0.07903913,0.074451044,0.054452174,0.094058105,0.198752174,0.114040566,0.57126087,0.250091296,118.3336087,28.91806018,0.022333799,0.074712299,0,0,0,2,3,0,3,1,1,1,1,0,2,1,1,2,0,1,0,2,1,1,0,0
ENTP,NT,entp x infj,5v8AJivGe0TyIuZqfR5ZU8,26,0.579730769,0.137567019,0.711115385,0.171440795,-7.103576923,2.714866467,0.538461538,0.508391127,0.049338462,0.025593313,0.127196885,0.194876715,0.209538462,0.135206379,0.526469231,0.262081996,121.7158846,32.65164056,0.234960285,0.368262304,0,0,0,2,0,0,0,1,2,3,3,0,0,0,1,0,2,2,1,4,2,2,1,0
ENTP,NT,ENTP!!!!!>:D,2FCrcooLkYfhWIViksayaI,50,0.54522,0.147357443,0.605284,0.230213477,-8.12958,3.588106272,0.76,0.431419111,0.067626,0.063923148,0.309887074,0.329714091,0.162328,0.100567348,0.4675,0.19756004,122.06744,31.32177533,0.174500552,0.301942848,0,3,2,1,4,2,4,3,1,7,0,0,4,1,2,3,5,0,2,1,0,5,0,0
ENTP,NT,ENTP Goose,2Rv8u98soFyIBLjxgQVt5E,50,0.60282,0.142514259,0.71736,0.156351222,-5.90338,1.547876846,0.54,0.503457434,0.077048,0.067396909,0.116006898,0.193769084,0.173676,0.106408849,0.60412,0.20827686,125.63532,33.14471104,0.024396619,0.075695731,0,4,2,2,7,2,4,2,4,1,2,1,2,2,1,3,3,3,1,1,1,1,0,1
ENTP,NT,entp,5vdqKF1cPRbKGhsZNLs2iQ,27,0.657444444,0.165983163,0.673555556,0.20093442,-5.889222222,2.605897798,0.518518519,0.509175077,0.107155556,0.110464548,0.149012852,0.218394423,0.199837037,0.09844144,0.584481481,0.201740574,111.1662963,28.22931365,0.031910608,0.095246256,1,2,1,3,2,0,3,2,1,1,0,0,1,3,3,0,0,0,0,3,0,0,0,1
ENTP,NT,Im ENTP,4uZ0jkNE272wYDdqwchGO1,23,0.640391304,0.153286048,0.723695652,0.126226144,-5.112782609,1.631545808,0.52173913,0.510753918,0.07903913,0.074451044,0.054452174,0.094058105,0.198752174,0.114040566,0.57126087,0.250091296,118.3336087,28.91806018,0.022333799,0.074712299,0,0,0,2,3,0,3,1,1,1,1,0,2,1,1,2,0,1,0,2,1,1,0,0
ENTP,NT,ENTP time,1Wrm9mDKiIq2R8pFDQZq4A,31,0.547096774,0.138624758,0.69116129,0.227350111,-7.247419355,3.135687461,0.64516129,0.486373457,0.06433871,0.041346839,0.191183297,0.28874801,0.178480645,0.100666179,0.54183871,0.229855331,127.5304194,26.55348466,0.012033719,0.060591377,0,1,0,4,6,1,2,2,1,2,3,2,1,0,0,1,0,0,2,1,1,0,0,1
ENTP,NT,From ENTP to ENTP,1lprEq4SayoG4se0ymLLk6,30,0.703433333,0.114203896,0.731966667,0.131890363,-5.8171,2.667161831,0.366666667,0.490132518,0.139593333,0.11508275,0.1688612,0.181928715,0.281543333,0.260596244,0.610333333,0.212788276,126.5584333,23.71218536,0.037292164,0.151835278,1,2,2,2,3,0,4,0,3,1,1,0,2,1,0,2,0,2,1,1,0,0,1,1
ENTP,NT,entp,5vdqKF1cPRbKGhsZNLs2iQ,27,0.657444444,0.165983163,0.673555556,0.20093442,-5.889222222,2.605897798,0.518518519,0.509175077,0.107155556,0.110464548,0.149012852,0.218394423,0.199837037,0.09844144,0.584481481,0.201740574,111.1662963,28.22931365,0.031910608,0.095246256,1,2,1,3,2,0,3,2,1,1,0,0,1,3,3,0,0,0,0,3,0,0,0,1
ENTP,NT,"INTJ,ENTP",1K2VPHOHmPiHRRgPKaPF8I,50,0.61418,0.151853405,0.66946,0.199367184,-6.644,3.26514972,0.58,0.498569382,0.108992,0.112949887,0.24647762,0.258077559,0.209636,0.167768385,0.527652,0.224627324,128.7543,27.82133403,0.069095888,0.192328566,0,7,1,4,2,1,3,2,4,3,1,1,4,1,0,6,1,1,0,3,1,4,0,0
ENTP,NT,ENTP sing,7Mfvv40AKSBP4CSogFTAGk,21,0.684238095,0.126758789,0.666095238,0.145639248,-5.642952381,1.944370502,0.666666667,0.483045892,0.100842857,0.103927011,0.149888714,0.210757878,0.17817619,0.116313485,0.57137619,0.237131592,114.8608571,26.7030962,0.006009873,0.025689532,1,1,0,3,0,0,3,2,1,2,0,0,3,0,2,0,1,1,0,0,0,0,0,1
ENTP,NT,entp ,1cPVFxtYCR2O7yPzSmpafj,49,0.514755102,0.128077862,0.60455102,0.160209636,-7.346857143,2.353770123,0.530612245,0.504233776,0.042977551,0.024248379,0.146063204,0.205461373,0.185226531,0.134033296,0.34535102,0.186031056,118.029551,27.54307341,0.146267759,0.277493581,3,3,2,1,3,1,3,1,0,5,1,1,3,1,2,5,1,2,2,3,2,2,0,2
ENTP,NT,entp→ devil's advocate,1shGqTFntnuwxPhi8V53mE,50,0.65324,0.162130278,0.72324,0.16303819,-6.00626,2.576246453,0.46,0.503457434,0.077806,0.063158438,0.09185569,0.132002122,0.18405,0.138517751,0.64018,0.234142176,122.94308,25.15324052,0.045061476,0.120291864,2,2,2,3,2,0,5,1,5,1,2,2,5,1,1,1,2,0,2,5,2,2,0,2
ENTP,NT,ENTP,69Mr0GX1YyD3oZ7T6no6Jj,30,0.665066667,0.144745421,0.6894,0.167387142,-5.987433333,2.63166247,0.566666667,0.504006933,0.094186667,0.10466176,0.134384933,0.235254669,0.19697,0.116633547,0.577996667,0.253673576,122.9270333,26.33390386,0.053334751,0.167142292,0,2,1,3,3,0,3,2,2,2,1,1,1,0,2,1,0,1,0,1,2,0,1,1
ENTP,NT,🌕💛Me As ENTP💛🌕,3D4B54YbW2WMC04ndYY1hD,20,0.65585,0.137906252,0.7031,0.132486305,-6.76675,2.867541343,0.45,0.510417786,0.11189,0.109392201,0.1699444,0.240576104,0.195695,0.16786706,0.5819,0.226718908,120.8805,25.4630102,0.04722449,0.189758537,1,1,1,3,0,1,1,1,0,0,1,1,0,0,1,2,2,1,0,2,0,0,1,0
ENTP,NT,entp 8w7,47kk0NkHoWUtKYJHiCeVMe,50,0.54752,0.157199372,0.64478,0.200702266,-7.0715,3.155350547,0.56,0.501426536,0.054272,0.04026945,0.233659874,0.294723791,0.202748,0.150350853,0.454286,0.22358981,120.72988,30.97643595,0.133339202,0.26917449,1,5,1,2,1,1,3,2,3,4,4,0,1,1,1,4,3,1,6,3,1,1,0,1
ENTP,NT,EnTp,3eUsC4ruDibDLipj8LuY0S,49,0.582020408,0.177249059,0.561485714,0.248490445,-9.101367347,6.196402645,0.591836735,0.496586991,0.058422449,0.05598536,0.326061673,0.371631162,0.148710204,0.097054126,0.42895102,0.240280331,127.370551,31.03145283,0.191927453,0.318665092,3,7,2,5,1,2,2,3,2,0,1,2,5,0,2,1,1,2,2,2,0,1,1,2
ENTP,NT,I'm an ENTP,4d3gtRY6JLFBM2vlbhpAr6,46,0.644304348,0.152614674,0.750826087,0.152013202,-5.002978261,1.72395667,0.391304348,0.493435164,0.063802174,0.048674997,0.096490211,0.168004322,0.220256522,0.178655551,0.635369565,0.205062197,120.8721957,29.03516835,0.009571055,0.050236528,1,5,2,3,4,1,5,1,3,0,2,3,1,2,1,3,1,3,1,1,0,0,0,3
ENTP,NT,Infj x entp (in my opinion),2TGLjfa5kejTmVSC4ddy7a,17,0.663,0.10215246,0.690058824,0.144497608,-5.777058824,2.403219103,0.588235294,0.507299656,0.081076471,0.074843875,0.145738,0.171883343,0.199064706,0.173068408,0.525470588,0.169744336,115.6601176,20.11232599,0.032472108,0.122243097,0,0,1,1,0,0,1,2,0,2,1,0,1,0,0,1,3,1,1,2,0,0,0,0
ENTP,NT,ENTP ☜,76JV96XvqxcIlFkpl8x0pb,33,0.642727273,0.142355688,0.702030303,0.142964044,-6.187515152,2.415408275,0.545454545,0.505649897,0.099106061,0.094198271,0.097449988,0.107851649,0.186333333,0.11426904,0.563484848,0.217491397,113.2338485,27.81316552,0.075202814,0.216060329,1,1,1,0,2,2,3,1,2,1,0,0,2,0,3,2,1,1,0,5,3,2,0,0
ENTP,NT,The Definitive ENTP Playlist,0gMGqFw4aCrOui4vbyTe47,50,0.5276,0.13501368,0.742296,0.217532951,-6.79702,3.604432269,0.56,0.501426536,0.060132,0.049387925,0.120842038,0.210872285,0.191214,0.137052694,0.430808,0.226337571,127.12476,27.10671796,0.115845524,0.258198389,3,4,2,0,2,0,3,3,1,7,2,2,3,0,1,0,2,1,0,2,1,5,2,4
ENTP,NT,Entp,2ixNhaoLftIU9zUIrgdCrU,44,0.646977273,0.145250624,0.685090909,0.145323667,-5.669886364,2.117159519,0.636363636,0.4866071,0.09195,0.097091013,0.11630633,0.176487254,0.193068182,0.143632708,0.586295455,0.233942905,121.2538864,29.99127358,0.024165893,0.06869757,1,3,0,3,4,0,2,3,2,4,1,1,4,2,2,3,2,0,1,2,0,2,2,0
ENTP,NT,Entp anani satti,3jdQsbIZfF2itSL7mg5Z9r,31,0.620170968,0.162907743,0.714583871,0.224987677,-6.111387097,4.650684334,0.612903226,0.495137648,0.130477419,0.107631553,0.163623871,0.26337144,0.214054839,0.200688699,0.479503226,0.207251394,126.3161613,34.25276461,0.165689463,0.302451426,0,2,1,7,2,0,1,0,0,0,1,1,3,0,2,2,0,3,1,1,1,1,1,1
