mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,DMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,GMajor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/Bbminor_count,A#/BbMajor_count,Bminor_count,BMajor_count,Dminor_count,D#_Ebminor_count,D#_EbMajor_count,Gminor_count,G#/Abminor_count
INTP,NT,INTP,5C8L6u3Rb7DQZMMqBuEkTu,16,0.59575,0.152329686,0.613125,0.141940304,-7.633875,2.167851098,0.4375,0.512347538,0.06368125,0.028061105,0.19403875,0.20824048,0.2441625,0.150073599,0.3639375,0.15595062,124.7208125,24.83215672,0.078787867,0.234368733,1,1,2,1,1,0,0,0,1,1,1,2,0,2,0,0,0,1,0,1,0,0,1,0
INTP,NT,Lazy puppeteer villain • INTP,4p62RXMiV47W5yrUhg4fQw,37,0.618135135,0.165472079,0.627243243,0.189667898,-7.026081081,2.754149056,0.486486486,0.50671171,0.094367568,0.082314269,0.249605541,0.265943287,0.237837838,0.202987298,0.530532432,0.233463269,116.4071892,23.88642114,0.033769792,0.150227614,1,3,0,4,3,3,0,2,2,2,1,1,0,3,0,1,0,2,1,2,0,3,1,2
INTP,NT,INTP,50ya8pkUIfns2zDjZFYZ7r,50,0.52812,0.128098279,0.624798,0.23118299,-8.02554,3.674240875,0.68,0.471212071,0.062314,0.055913319,0.257460688,0.336455567,0.18034,0.12982334,0.416118,0.208108333,124.19804,32.10213905,0.147800271,0.29587021,2,4,1,3,3,2,3,1,2,2,5,1,6,4,2,0,1,2,1,0,0,3,0,2
INTP,NT,𝓘𝓝𝑇𝓟-𝑇 ,1bcIvwAmf9kdwbr3VN4Hrv,50,0.6648,0.140341566,0.72028,0.151674334,-4.99896,2.05509668,0.42,0.498569382,0.105862,0.083671232,0.10902982,0.127678173,0.189114,0.146057042,0.46922,0.168126324,130.37988,28.56915028,0.001777764,0.011222376,0,2,2,5,2,9,1,1,0,3,0,4,6,5,0,2,1,0,0,6,0,0,1,0
INTP,NT,INTP VIBES,0SNdEmHquRSH1vixEya6rM,50,0.57778,0.122845396,0.6435,0.148854846,-6.04634,1.637434262,0.36,0.484873221,0.087784,0.08051914,0.1929105,0.257693699,0.153332,0.079415267,0.38627,0.188844827,125.39332,24.08673878,0.018236547,0.12653446,1,2,3,3,3,2,1,3,1,2,2,1,1,3,1,4,0,3,2,1,2,1,4,4
INTP,NT,INTP,3qZonHy9CI9SNQjgX9ecUq,37,0.511513514,0.122046353,0.345243243,0.153998132,-12.55491892,3.069893722,0.891891892,0.314800094,0.034737838,0.006932626,0.739405405,0.197405457,0.140251351,0.096858948,0.320856757,0.169586269,112.6195135,26.10131069,0.091615952,0.200360918,1,5,0,2,6,1,5,0,3,0,1,4,2,0,0,0,1,0,0,0,0,4,1,1
INTP,NT,IntPop,3CsPZcts8qE7G6iIDLzHEN,50,0.67278,0.089642212,0.80368,0.113695339,-6.0389,2.036700175,0.42,0.498569382,0.054226,0.030245983,0.1096918,0.116934326,0.202992,0.20248701,0.67602,0.189385741,117.39364,19.57710252,0.027804416,0.116747549,3,1,4,3,0,1,1,1,4,4,3,2,2,7,3,2,0,1,1,1,1,1,2,2
INTP,NT,INTP,0kKmMVt9BPipsuz7TmkMN9,23,0.53626087,0.144257414,0.727695652,0.167427714,-6.947565217,2.811832431,0.695652174,0.470471969,0.044965217,0.023182901,0.095395452,0.146988451,0.170578261,0.119294993,0.512652174,0.214584082,131.1971304,30.74940846,0.20251461,0.347899233,0,1,1,0,2,1,1,1,1,1,1,4,2,0,2,0,1,0,1,0,0,0,1,2
INTP,NT,intp 6 w 5,65JmOI2AlPvKb5nIknRM19,39,0.514512821,0.142016654,0.619615385,0.236361968,-6.917307692,3.470508693,0.58974359,0.498310235,0.048771795,0.027934236,0.271622692,0.311937689,0.182141026,0.164622159,0.422028205,0.242170285,124.2750769,34.77340543,0.010412642,0.056638085,0,4,2,0,5,2,0,1,1,3,1,3,1,2,4,0,1,2,3,2,0,0,2,0
INTP,NT,INTP- a genius?,305FdwU1HhO9ubcU6Eu7Pu,50,0.547469388,0.137672634,0.714244898,0.173028843,-6.419571429,3.137664504,0.510204082,0.505076272,0.088806122,0.076998058,0.120987335,0.172683986,0.211269388,0.163497824,0.456010204,0.212127507,129.0991633,33.87561296,0.123670384,0.264578463,1,1,1,0,1,4,3,5,2,3,1,2,5,4,3,2,1,1,3,0,0,3,0,3
INTP,NT,INTP😬,7i5ghAvlZOZlGlMDXCTYsp,33,0.538393939,0.155885964,0.580969697,0.190437241,-7.72069697,2.329211555,0.696969697,0.466693722,0.154815152,0.163005098,0.33887,0.274350427,0.185221212,0.156322399,0.473218182,0.208827593,118.1868788,31.03870045,0.000360482,0.001568496,0,4,1,0,3,0,4,2,2,1,1,5,1,1,3,0,0,2,0,1,0,0,1,1
INTP,NT,intp <3,4Ve7w50Cmh8CdfyspEkdVJ,50,0.63894,0.106845761,0.6267,0.143638755,-6.31708,2.522762446,0.52,0.50467205,0.064256,0.047945769,0.3185238,0.229815134,0.165746,0.097442515,0.49732,0.20798248,124.47616,27.57606865,0.024499238,0.136582967,1,8,2,4,2,1,1,1,1,3,3,0,2,3,2,4,1,3,2,2,0,0,2,2
INTP,NT,INTP,5BeuY9rMdR2MQYQj7yyISJ,34,0.719411765,0.112074682,0.706470588,0.1381392,-6.616147059,1.693005685,0.529411765,0.506640397,0.145155882,0.085245162,0.224268235,0.207325593,0.19,0.157734145,0.448702941,0.19741556,109.4446471,28.66286124,0.002645796,0.013053602,0,1,3,4,1,3,1,1,0,0,3,3,0,1,2,1,0,4,3,1,1,0,1,0
INTP,NT,INTP Shenanigans,1qv0F5H22BPBJtc2pmoFpU,50,0.59028,0.139473945,0.64684,0.206598335,-6.94106,2.945239683,0.74,0.443087498,0.098436,0.132304184,0.322578712,0.286403485,0.171358,0.135248622,0.52626,0.197032765,129.72988,30.60322754,0.058797108,0.186432247,0,6,1,2,3,1,5,1,1,0,5,3,1,2,4,4,4,0,1,1,0,2,2,1
INTP,NT,INTP - The Logician,617W30iaAQlzfyz2M6j9i4,37,0.574945946,0.127883399,0.609008108,0.222958484,-7.792621622,3.534161596,0.540540541,0.505227924,0.063248649,0.056260217,0.294400135,0.315723069,0.197148649,0.160336799,0.390010811,0.201808554,122.5423243,25.54503252,0.149791172,0.290345036,0,3,1,2,2,4,1,1,1,3,0,2,1,2,3,4,0,0,3,0,0,2,2,0
INTP,NT,＊*•̩̩͙✩•̩̩͙*˚ MY INTP VIBE<3 ˚*•̩̩͙✩•̩̩͙*˚＊,7dAQhApnu54FzA9q9PtAmS,50,0.59592,0.122820566,0.65,0.196107114,-6.78548,3.488074472,0.52,0.50467205,0.08446,0.081441716,0.24615902,0.285709236,0.188436,0.134392737,0.435268,0.172563882,124.1675,28.179298,0.108547572,0.254119422,0,5,2,1,0,3,3,4,3,4,0,1,4,5,2,3,2,1,3,0,0,2,2,0
INTP,NT,Intp <3,0QsPDSBRTMTQDyDuAfiohU,12,0.53825,0.174458708,0.692,0.201460125,-7.428583333,3.298826856,0.666666667,0.492365964,0.074291667,0.078840835,0.134917367,0.190222905,0.2069,0.165396625,0.40025,0.234514634,114.2146667,36.0047557,0.222333109,0.359961193,0,2,0,0,0,1,0,0,0,1,2,0,1,1,2,0,0,0,0,0,0,1,0,1
INTP,NT,intp,519WYaN5WhYcl8ahwCcjEJ,20,0.51795,0.123059025,0.5183,0.185775501,-8.67,3.100095499,0.7,0.470162346,0.05429,0.036917916,0.354431,0.328415264,0.149175,0.104751836,0.385,0.223571489,118.6783,27.87986364,0.054852993,0.203981333,1,3,0,0,3,1,3,0,1,1,1,1,1,0,0,2,0,1,1,0,0,0,0,0
INTP,NT,INTP’s late night dancing playlist ,7y3JYDs5hFqbiT4ADAn1gi,27,0.745037037,0.108077067,0.749851852,0.122023234,-5.187407407,2.055124519,0.481481481,0.509175077,0.077644444,0.075414666,0.075010507,0.079962772,0.210018519,0.162844858,0.676666667,0.211149965,122.1535185,21.34752991,0.010145216,0.034554486,1,2,2,1,2,2,1,2,0,1,1,4,1,1,0,1,0,2,1,1,0,0,1,0
INTP,NT,Perhaps I Will Throw Hands (intp),6SSTysfVPUVJQWqD8a9fyR,50,0.62186,0.137940539,0.64144,0.197839779,-6.8311,2.794949974,0.66,0.478518121,0.064428,0.056261547,0.2778487,0.287507609,0.202684,0.146670129,0.51916,0.230904553,119.03578,22.5906032,0.005048164,0.022442822,2,5,0,2,6,1,4,3,2,1,2,3,1,4,3,0,2,0,3,2,1,0,1,2
INTP,NT,55🦇,6PweFVbwLRyPLbQbYc9eKv,50,0.4718,0.147285091,0.64542143,0.195355035,-6.96658,2.19557756,0.7,0.46291005,0.043074,0.031726026,0.194767515,0.230996664,0.159936,0.110645506,0.381168,0.257827851,118.21442,30.46466573,0.191226449,0.312670159,1,4,3,3,9,2,3,3,3,0,2,1,2,1,1,0,1,2,1,0,0,5,2,1
INTP,NT,intp,3CTUPKFD2HYFaMFxis6jmy,39,0.539051282,0.14669606,0.610897436,0.20885273,-7.728128205,3.472462884,0.615384615,0.492864058,0.05205641,0.039528649,0.303265446,0.328709323,0.170546154,0.172466747,0.422884615,0.230766219,123.7196923,33.48531388,0.108817184,0.251522528,0,2,0,1,3,4,2,1,5,1,2,4,1,4,2,2,0,0,0,1,0,2,1,1
INTP,NT,@INT.playlist,613qj3z3abX4AK6ahiZKHC,50,0.66902,0.151355574,0.6392,0.149301503,-5.60316,1.688770406,0.62,0.490314351,0.078858,0.065287109,0.205077,0.219787484,0.13848,0.077927399,0.55458,0.217247258,116.03668,27.4576979,0.004653281,0.026170846,3,1,2,6,3,1,1,5,2,3,2,4,3,0,3,0,0,2,6,0,1,0,0,2
INTP,NT,INTPP🎵,0Md8ILehzDq0IXQ2seGHLt,50,0.59332,0.17128249,0.61002,0.217913528,-6.91716,3.555842782,0.52,0.50467205,0.108968,0.099228585,0.278927468,0.323768454,0.20135,0.17103197,0.448176,0.190577612,122.79692,33.91624555,0.058994246,0.187468599,2,4,1,2,1,6,2,0,1,6,2,4,4,1,3,4,2,2,0,0,0,1,2,0
INTP,NT,INTP,78zW5K1yGa3FHp6NUCLUb4,25,0.56292,0.125380727,0.61192,0.192843183,-6.87572,3.101989033,0.56,0.506622805,0.069328,0.058777231,0.27296908,0.302043188,0.200336,0.155912256,0.454192,0.206808055,119.77984,31.94112184,0.021105208,0.080631969,0,0,0,2,4,2,1,2,1,2,0,3,1,1,0,2,2,1,0,1,0,0,0,0
INTP,NT,INTPlay,21fft1OUNCCrERWzgt3lDN,50,0.53122,0.150729693,0.65788,0.213299697,-7.68974,3.650689853,0.54,0.503457434,0.064564,0.063534528,0.210811558,0.299309397,0.162536,0.109471554,0.450112,0.25596306,126.37086,29.49608561,0.103989182,0.240202247,3,2,0,0,3,1,2,3,3,3,3,1,2,4,8,1,0,2,1,1,0,2,2,3
INTP,NT,INTP. A cringe playlist.,12pqfjXCgZhokkPp0eePbO,17,0.492647059,0.115096667,0.877,0.106831643,-4.948176471,2.106820034,0.470588235,0.514495755,0.072729412,0.044816595,0.012952665,0.04613346,0.156570588,0.108929225,0.369941176,0.167128121,107.5557059,20.9629995,0.091075561,0.202547103,1,0,0,1,3,1,1,1,0,0,0,0,2,1,0,0,0,3,1,0,1,0,1,0
INTP,NT,intp taste,3Zl3TuykzLC7BCdueilCgp,50,0.53464,0.153847627,0.6084,0.186712373,-6.92248,2.12876288,0.64,0.484873221,0.060786,0.048327459,0.2605542,0.291679951,0.161364,0.100385318,0.3908,0.19588139,114.98116,29.33635388,0.011081478,0.041008809,2,1,3,1,8,2,2,0,7,3,1,3,3,2,3,0,2,2,0,1,0,1,3,0
INTP,NT,Intp,1VwWRPvP2v5DN8rfEhXeWC,24,0.557958333,0.133261586,0.689583333,0.211417559,-6.310833333,3.547137801,0.5,0.510753918,0.073666667,0.043492495,0.206242458,0.273215362,0.1795375,0.116684069,0.482125,0.195450942,142.7425417,30.64476596,0.017269808,0.050350915,0,1,0,1,2,3,0,0,1,0,1,0,1,6,2,0,1,0,2,0,0,0,1,2
INTP,NT,INTP-pendejo,5h1cLridwNyqrkBYTl887e,29,0.615862069,0.146945501,0.677241379,0.187159721,-7.77262069,3.058281922,0.586206897,0.501230014,0.064913793,0.057320762,0.195242152,0.241348365,0.160268966,0.134541675,0.489413793,0.23367308,117.6576207,28.57042517,0.239340981,0.352167114,2,1,0,1,1,1,1,3,0,1,3,1,1,1,6,2,1,0,0,0,0,1,1,1
INTP,NT,INTP,2MzvJfFlj42e5hTTimghfl,5,0.5294,0.142868121,0.7434,0.150972845,-7.0892,3.136826613,0.4,0.547722558,0.0709,0.056338175,0.061722,0.032730535,0.16158,0.177540072,0.492,0.321553262,128.7906,33.68678206,0.22357284,0.368555842,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
INTP,NT,intp-t,5NwI93fXqGemDGzPEz9DQ0,34,0.556264706,0.106242236,0.403602941,0.197172812,-9.982794118,3.46985978,0.941176471,0.238832574,0.039879412,0.014915393,0.476943029,0.30861287,0.145952941,0.084606265,0.338470588,0.183761078,123.1287647,31.85278636,0.048854366,0.16257871,0,3,0,0,4,1,3,0,2,1,5,2,2,0,5,0,2,0,2,0,0,2,0,0
INTP,NT,INTP ,0io505YUbqa9zqmU2KZarK,50,0.4408,0.156324884,0.572752,0.237077642,-9.9958,3.61469393,0.58,0.498569382,0.056644,0.061389493,0.284777592,0.271641664,0.198122,0.174029301,0.477058,0.238922524,127.68696,28.6833539,0.143322118,0.27334543,1,5,4,2,6,2,3,2,1,2,1,3,2,3,4,1,1,4,1,1,0,0,0,1
