mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,Dminor_count,DMajor_count,D#_Ebminor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,AMajor_count,A#/Bbminor_count,Bminor_count,BMajor_count,D#_EbMajor_count,Aminor_count,A#/BbMajor_count
ISTP,SP,Iwaizumi kinnies who are short tempered,0ZoSgEuSObql2QS6ECnUbi,50,0.52,0.129097969,0.60126,0.198220946,-7.68892,3.549258916,0.82,0.388087934,0.052812,0.039377164,0.246462088,0.32054306,0.18032,0.143323747,0.501542,0.246282736,131.41858,33.12888995,0.056725031,0.192030488,0,5,1,4,0,3,0,1,5,2,3,2,3,1,3,0,1,6,1,1,1,4,0,3
ISTP,SP,ISTP,5kNDHa1MAKFLX2zLn7DDNF,50,0.67114,0.130457908,0.77804,0.146444384,-4.95874,1.482873559,0.46,0.503457434,0.092674,0.081960316,0.10597144,0.165817535,0.247228,0.196850162,0.621836,0.233788178,124.20696,24.68498947,0.050220947,0.176565415,2,2,4,4,1,5,0,1,1,4,3,0,1,1,3,2,1,1,1,5,0,0,6,2
ISTP,SP,♰,0ghiPIw4GmvmJLPVfzD7Je,8,0.575875,0.201256366,0.59,0.236311538,-8.73225,2.931189654,0.25,0.46291005,0.0533125,0.028594027,0.15989,0.268148826,0.2224125,0.172334031,0.3335375,0.20142598,127.565875,41.60042905,0.119793625,0.186123104,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0
ISTP,SP,garnet ,0l3adHiSWKLp0RJvQ6luli,44,0.675113636,0.108601944,0.694909091,0.150328449,-6.970886364,2.454682675,0.477272727,0.505257768,0.093377273,0.094113412,0.145545341,0.201767636,0.206377273,0.172720932,0.599931818,0.220892944,118.4260682,28.53106797,0.129621345,0.247252703,3,3,2,3,1,5,0,3,1,1,2,0,3,1,1,3,0,1,2,5,2,0,2,0
ISTP,SP,unlucky ah,3AJEYm2rFgq2G6V6AYZr1W,50,0.53838,0.141786544,0.4823,0.143568124,-8.07232,2.447201546,0.9,0.303045763,0.03258,0.008909385,0.522893,0.24651735,0.135996,0.062962311,0.385634,0.16501959,115.46652,30.01696203,0.000320039,0.00120054,1,11,1,4,0,1,0,0,0,1,2,0,2,0,5,0,4,5,0,0,2,3,2,6
ISTP,SP,ISTP,0Ugz0jV9EMZmEFnmgWRfff,50,0.60498,0.178009114,0.68836,0.183192634,-6.78484,3.268763052,0.66,0.478518121,0.097604,0.089186146,0.167872662,0.245017348,0.236748,0.198821349,0.48501,0.228774162,125.87158,29.13619168,0.079285599,0.199696287,1,4,1,6,0,0,2,6,1,1,2,1,3,1,8,0,2,3,2,0,0,0,2,4
ISTP,SP,q difícil ser istp,2s5BIdtG2tbJL4PxkxIAZo,47,0.604297872,0.17419628,0.742893617,0.16543687,-5.872212766,2.146357146,0.553191489,0.502537502,0.10447234,0.092707724,0.062926483,0.080849835,0.206346809,0.162479168,0.555340426,0.207964177,127.2941915,28.77816681,0.042849707,0.144946429,0,1,1,5,1,3,1,3,2,3,3,1,2,0,4,1,0,4,2,6,1,1,2,0
ISTP,SP,ISTP collective,7s6ZMdrI3iKd7BUbk0PuAi,50,0.60732,0.150943487,0.65324,0.202632729,-6.7717,2.532518342,0.46,0.503457434,0.085952,0.071268287,0.2111149,0.267628772,0.201212,0.137927129,0.4724,0.249413025,121.49372,29.20414842,0.043334791,0.085696198,2,5,4,2,1,1,0,3,1,4,2,2,0,3,4,2,2,2,2,3,2,0,1,2
ISTP,SP,💣🎨🎶👃🍉🏺💓,7jooicjvrtFj22aWTFfOj4,26,0.564115385,0.201727604,0.748653846,0.196617383,-7.670923077,3.682844346,0.615384615,0.496138938,0.164007692,0.166543652,0.055142662,0.070342379,0.243988462,0.188230323,0.442880769,0.198610155,121.4779231,36.54417756,0.21382365,0.33168402,0,2,0,1,0,4,1,2,1,1,0,1,1,0,1,1,0,3,2,1,3,0,1,0
ISTP,SP,POV: An istp,5DWU80mBQkI41QaMToVRyA,50,0.50148,0.138694384,0.595874,0.236631924,-8.9489,4.297514817,0.66,0.478518121,0.052046,0.036328463,0.282931728,0.332685057,0.15069,0.101722029,0.37221,0.19426985,125.29076,35.74167942,0.269042149,0.336888055,1,1,0,4,1,2,0,4,2,3,4,1,3,3,2,1,2,7,1,0,2,1,2,3
ISTP,SP,Istp,0XGepJGcPpEQO7lxWdlviH,14,0.615785714,0.179780284,0.695428571,0.143987026,-6.140928571,2.29942379,0.428571429,0.513552591,0.100457143,0.094966623,0.119949,0.167972634,0.243428571,0.182738461,0.493571429,0.253100076,112.2624286,26.30840654,0.011584129,0.030438392,1,1,0,0,0,0,1,3,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0
ISTP,SP,ISTP playlist,3xB8qLkWuFCZwFCcoxOj0N,42,0.597833333,0.173902821,0.705380952,0.169820989,-6.063714286,2.418718218,0.642857143,0.484965605,0.09125,0.078729085,0.142933952,0.181399005,0.172645238,0.133691367,0.499911905,0.216321777,120.4090238,27.19917055,0.048129478,0.120224907,0,3,0,1,0,2,2,2,2,2,4,1,1,2,5,1,1,5,0,4,0,1,1,2
ISTP,SP,levihan. just levihan.,2qLxCVUpQBmG6QoQzNuGVY,50,0.5057,0.138813081,0.59136,0.170682395,-7.0777,2.77871106,0.62,0.490314351,0.039212,0.014121306,0.285905152,0.321011684,0.160586,0.130435562,0.391772,0.202529981,121.74552,31.51655943,0.050228319,0.151569726,3,4,2,2,3,4,0,2,1,0,5,0,2,2,2,3,3,3,0,3,1,1,1,3
ISTP,SP,istp<33,2AuZrRinHETn7Xu151eXaz,50,0.5392,0.144313859,0.661594,0.220843229,-6.9531,4.320384224,0.72,0.453557368,0.10501,0.147408728,0.181058858,0.281734346,0.191574,0.166485466,0.38818,0.228862644,128.42276,32.67319404,0.1344953,0.294879954,1,5,2,4,1,4,1,3,2,1,4,1,2,0,3,2,3,6,1,1,1,1,0,1
ISTP,SP,istp🫠,7rnnHa8gd77jc0btIusNly,25,0.71012,0.108871224,0.7708,0.143092919,-4.50604,2.033817275,0.44,0.506622805,0.097204,0.0719851,0.077458,0.124087151,0.201328,0.174393218,0.50176,0.183277631,117.2784,20.03824563,0.005235509,0.025992735,0,0,0,2,0,2,1,5,0,1,1,3,0,0,2,0,1,1,0,2,2,0,2,0
ISTP,SP,ISTP kpop songs 🔨,0KGzVlHkhcbDgAmV3BJ3i2,12,0.66975,0.131910524,0.797833333,0.09206108,-3.718416667,1.036325542,0.5,0.522232968,0.108983333,0.059093575,0.048850833,0.040978026,0.17175,0.151132979,0.520833333,0.225721,120.07875,29.01884532,1.86E-05,4.75E-05,1,0,0,0,0,3,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0
ISTP,SP,istp 8w7,2eOwEl6wcrkK8yAgLG7TH6,50,0.51712,0.159437998,0.65938,0.213488889,-7.78098,3.818327198,0.62,0.490314351,0.084046,0.094494091,0.177942174,0.245767103,0.186148,0.133611761,0.374282,0.204672355,118.49936,32.07248917,0.190828774,0.301381468,1,3,0,3,0,7,0,3,0,3,2,2,1,2,5,2,5,1,2,4,1,1,0,2
ISTP,SP,istp playlist,5N3LFrQk8MFEcB5BDFvkm5,20,0.63185,0.149372116,0.646,0.177157676,-6.5517,2.439236617,0.45,0.510417786,0.08684,0.090564414,0.17415425,0.177258867,0.177235,0.140821052,0.5039,0.232630246,115.4401,25.60689006,0.03344979,0.056854962,0,1,0,0,0,1,1,3,1,1,1,0,1,1,2,1,0,0,0,2,1,0,2,1
ISTP,SP,ISTP,3hUsk3yP43QyOGSgNiyoiZ,12,0.687916667,0.143543759,0.604666667,0.146664325,-6.77325,2.136977608,0.583333333,0.514928651,0.162283333,0.137899956,0.19889875,0.181279392,0.224841667,0.176237007,0.481166667,0.247385541,112.5406667,24.49878928,0.09078795,0.236199093,0,1,1,1,0,0,0,1,1,1,0,0,1,0,2,0,1,0,0,2,0,0,0,0
ISTP,SP,istp,2gBNA27ebeOssu8DacwUxh,50,0.67908,0.15240639,0.69394,0.172522747,-6.62328,2.8423822,0.72,0.453557368,0.196732,0.149304194,0.138142586,0.170969936,0.265564,0.208051242,0.322128,0.236917001,130.13998,26.34129644,0.195275626,0.309931054,3,6,2,9,1,3,1,1,2,0,1,0,2,2,1,0,5,3,2,2,4,0,0,0
ISTP,SP,ISTP,2VxAAvYVkFNHWA7m2klKGZ,19,0.686578947,0.140329499,0.693736842,0.176153292,-6.385526316,2.989183916,0.473684211,0.512989176,0.122842105,0.129195151,0.134367368,0.195501948,0.266763158,0.201007626,0.574684211,0.196303918,109.1195789,26.18344748,0.036390853,0.080777426,1,2,0,1,0,0,0,2,0,1,2,0,0,0,1,1,0,1,1,3,0,1,1,1
ISTP,SP,istp,0rNiDLaA80C1SkXpJhLz2n,50,0.58944,0.145561567,0.69882,0.147610725,-5.8936,2.741837459,0.48,0.50467205,0.071686,0.080448653,0.08417988,0.13986547,0.19623,0.119036519,0.442944,0.230138474,120.04384,24.98440267,0.045644502,0.136496216,1,3,0,2,0,2,0,5,2,5,3,3,0,3,2,0,3,0,1,2,3,0,6,4
ISTP,SP,𝕀𝕤𝕥𝕡,5Xqf0WeFGFPYNAVKRyWB7E,50,0.58438,0.187020559,0.70954,0.204415265,-6.78926,2.738125456,0.54,0.503457434,0.099272,0.084934431,0.13805562,0.242630143,0.184052,0.150826127,0.54674,0.21377967,121.6963,28.37654415,0.063772946,0.160851613,0,2,1,4,1,4,0,11,4,2,0,3,2,0,4,2,3,2,1,2,0,1,0,1
ISTP,SP,istp shits,3zLf2Hpm65XhHDzA31HA7e,18,0.5385,0.097846368,0.877444444,0.140963167,-3.695888889,2.269782832,0.5,0.514495755,0.1019,0.056955855,0.031262,0.045952529,0.219316667,0.099736419,0.506444444,0.193629489,132.8126667,33.97767149,0.000117966,0.000381366,0,0,2,3,0,0,0,2,0,1,2,1,0,2,2,0,2,0,1,0,0,0,0,0
ISTP,SP,istp,4Wj3ujsa7KUSfFt38EIPuN,50,0.58906,0.142538417,0.53196,0.197544824,-9.04942,3.257255005,0.62,0.490314351,0.048298,0.039033766,0.370470931,0.326340878,0.175122,0.111086347,0.46918,0.218339531,116.21274,31.50695525,0.202351977,0.312523632,1,7,2,2,0,1,0,1,3,4,6,1,2,2,1,1,1,4,0,3,1,2,4,1
ISTP,SP,Hu Tao Kinnies get y’all’s juice,7eQEb8z30qEexZaFFgLbpH,50,0.53958,0.153350484,0.63394,0.197038213,-7.65498,3.417411901,0.72,0.453557368,0.060752,0.064923441,0.226402832,0.270830685,0.18574,0.135342192,0.48921,0.258870941,121.42686,32.4762174,0.137128987,0.277157517,1,4,1,2,0,4,0,1,4,2,4,1,3,1,2,0,1,8,2,3,2,1,2,1
ISTP,SP,EDM ISTP,2ujWMvDowmgAqzri9CcV6O,50,0.62034,0.114252247,0.86012,0.106127309,-3.91048,1.515963427,0.5,0.505076272,0.083146,0.067168269,0.0309369,0.047672759,0.214394,0.184099978,0.344374,0.19614039,129.96298,13.6546912,0.147351155,0.271239453,1,3,1,4,0,1,1,2,1,4,2,3,3,3,3,2,1,3,2,5,3,0,1,1
ISTP,SP,"i’m an istp, fear me",1SFWxrlCjZ4DciRA6m3gow,50,0.66956,0.108277263,0.6962,0.15120941,-5.76416,1.767653978,0.44,0.501426536,0.08206,0.078427203,0.135174223,0.159975376,0.177064,0.168522471,0.61124,0.185805204,121.46158,28.51818633,0.055334889,0.134642174,1,1,1,4,2,1,0,4,3,2,1,3,4,2,4,1,1,1,5,3,1,1,4,0
ISTP,SP,istp.♡,4xM8op5JE2t1sIdnpa0NTz,33,0.600969697,0.152534522,0.735181818,0.18270356,-5.326666667,2.498573651,0.393939394,0.496197663,0.09000303,0.078745478,0.115207333,0.137949338,0.201460606,0.176417869,0.477787879,0.181525955,110.7313636,19.30850252,0.026887568,0.080804235,2,2,0,1,0,2,2,4,0,2,1,4,1,1,3,0,0,1,0,3,0,1,2,1
ISTP,SP,Lonely War,5PSPUkfPHn5YCmX9VEZMwn,50,0.46398,0.171974427,0.78644,0.130586145,-6.3684,2.419436762,0.52,0.50467205,0.071408,0.075896825,0.048900001,0.121806685,0.211328,0.209000672,0.39141,0.198631278,129.00906,30.69121855,0.076597556,0.169503826,4,2,1,3,3,1,2,1,2,4,1,2,2,1,3,1,3,4,1,3,3,0,1,2
ISTP,SP,pov: you're an istp,6MZ1dxK2KItacVgsOaHJSu,50,0.6291,0.133134311,0.713512,0.197394242,-6.09616,3.538962816,0.54,0.503457434,0.10431,0.106737768,0.120002772,0.19130403,0.235048,0.184452282,0.52698,0.222938675,123.8986,27.3463879,0.075528571,0.200039906,1,9,0,4,0,3,2,4,1,0,1,2,2,0,3,3,1,3,2,5,0,0,4,0
ISTP,SP,ISTP,5WxHPOsFjFNazbU0mqc7Vc,50,0.55924,0.150606605,0.68966,0.173012281,-6.99204,3.088071322,0.58,0.498569382,0.053096,0.032879017,0.16136346,0.254078227,0.191518,0.137552096,0.447016,0.208758077,123.24554,30.17309374,0.165605781,0.289461469,1,4,3,4,0,1,1,5,2,0,2,0,4,0,1,0,2,3,5,5,4,0,1,2
ISTP,SP,max goof kinnie. ,6kDPbbWNgPeKjixBtMY9A1,50,0.55092,0.133054207,0.69792,0.170416517,-6.69354,2.524878305,0.54,0.503457434,0.07725,0.068191235,0.117934518,0.16579635,0.187856,0.169414744,0.507888,0.230757843,123.78286,30.20721169,0.076964126,0.217859619,1,3,1,2,0,2,0,4,0,3,2,3,0,2,4,0,4,4,5,3,3,1,1,2
ISTP,SP,ISTP,6u9hNf23MldMkcfOB0Ny99,9,0.662555556,0.157522309,0.651555556,0.17549082,-6.427,1.730706142,0.444444444,0.527046277,0.054877778,0.032557172,0.195484444,0.180022964,0.190555556,0.158962056,0.589222222,0.250863896,107.1265556,17.294497,0.039004622,0.055208733,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
ISTP,SP,walne magika,21lL7vYGxjQ4Szsv3FK2El,15,0.605866667,0.141950125,0.685266667,0.109831343,-7.383,2.429932421,0.733333333,0.457737708,0.166066667,0.132058908,0.41578,0.192455962,0.202193333,0.216048981,0.635266667,0.165038726,121.1190667,35.85727866,0.487474646,0.397968686,0,1,0,3,0,1,0,0,0,0,0,1,1,0,2,2,1,1,0,1,0,0,0,1
