mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,Dminor_count,DMajor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,Bminor_count,BMajor_count,Cminor_count,F#/GbMajor_count,Gminor_count,A#/Bbminor_count,A#/BbMajor_count,D#_Ebminor_count
ESTP,SP,ESTP,39pcBJdTlDlBYJh7LnzE9i,50,0.66628,0.152443371,0.749,0.154616444,-4.96542,2.06798729,0.46,0.503457434,0.092978,0.079033556,0.08945758,0.171531862,0.210822,0.171992175,0.54344,0.236913414,129.66394,25.14185686,0.027105231,0.112402731,4,2,2,0,4,0,3,2,3,0,4,2,0,2,4,1,4,5,0,0,3,3,1,1
ESTP,SP,Alexei Romanov,3gXABjvJ3re4siICUwJvEH,36,0.514583333,0.123779845,0.759472222,0.184886449,-5.970972222,2.851631838,0.527777778,0.506309398,0.050958333,0.024134982,0.124746659,0.26719409,0.203744444,0.186944458,0.449722222,0.194225585,121.195,27.74700916,0.052338707,0.174181072,0,1,3,2,3,1,2,2,1,1,0,2,1,1,3,2,3,1,2,3,1,0,0,1
ESTP,SP,Sturm Grimwald,5Oi8cBAIzpr0vd6BFry5KK,17,0.701058824,0.149920592,0.760705882,0.147422761,-6.191117647,2.211134491,0.352941176,0.492592183,0.105211765,0.120882768,0.148154118,0.161927221,0.1332,0.064420969,0.708117647,0.231804034,129.5991765,18.99173122,0.173479234,0.314998133,2,2,1,0,0,0,0,0,0,0,2,0,0,1,2,1,3,1,0,0,1,0,0,1
ESTP,SP,🍂Ralph🍂,7sqcDX3TVrPNknL4NTwSO0,8,0.6695,0.096627414,0.679125,0.154993491,-8.71075,2.75413921,0.875,0.353553391,0.04455,0.016148684,0.2910625,0.244593604,0.2367375,0.193578061,0.635575,0.296969964,120.764875,16.5128806,0.01736381,0.039174328,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
ESTP,SP,ESTP,2AfoSlkBLgOxIGT8jGQUig,23,0.634391304,0.137228323,0.756086957,0.128029085,-5.403217391,2.316978596,0.347826087,0.486984754,0.065508696,0.040282829,0.067772061,0.126565149,0.1838,0.156390296,0.473582609,0.250933067,126.2746522,23.34657772,0.004822417,0.018179095,2,1,1,0,0,0,2,0,2,0,0,0,0,1,2,1,3,1,1,1,1,3,1,0
ESTP,SP,Karl Heisenberg,3OpLZdUfltkpulcspzcQvx,50,0.53388,0.121834052,0.7627,0.154121904,-6.16644,2.182507041,0.34,0.478518121,0.065386,0.053130402,0.104405208,0.186549824,0.199502,0.157302754,0.485102,0.202859803,118.60534,26.5054268,0.040815795,0.154704953,2,1,2,4,1,0,9,3,0,1,5,1,2,1,4,1,3,3,0,0,2,3,2,0
ESTP,SP,Se puso triste el romance,5JVrDYJDD1G5KGDYOksnwD,20,0.47875,0.167528749,0.431325,0.219456882,-9.9399,5.223981179,0.8,0.410391341,0.0407,0.024542659,0.47051725,0.377882212,0.177495,0.153322795,0.35456,0.260320514,113.61475,24.87576534,0.120408225,0.275676664,3,0,1,0,0,4,1,1,0,3,0,2,1,0,2,0,0,1,0,0,0,0,1,0
ESTP,SP,ESTP..-,2EvDcnja90bMqwWzAM9y2i,50,0.68784,0.170741404,0.72574,0.144895854,-5.6738,2.494419044,0.58,0.498569382,0.092826,0.057694844,0.12132469,0.146723473,0.185522,0.132706596,0.62132,0.216272074,120.94802,24.93984521,0.021279374,0.086896983,7,1,2,0,2,2,4,1,2,2,2,8,0,1,3,2,2,0,1,1,0,6,1,0
ESTP,SP,Infp x estp,5QFBS2GGXw6aBfTRaQezmU,29,0.545482759,0.165492473,0.606610345,0.222385339,-7.749965517,4.120595532,0.827586207,0.384425872,0.050551724,0.021089412,0.288381811,0.332821653,0.193358621,0.117267784,0.497162069,0.225344492,139.7917241,33.44318209,0.111848921,0.279386961,3,0,4,2,0,0,0,3,1,0,1,0,0,3,1,5,0,2,0,2,0,0,2,0
ESTP,SP,Commander Aleksandr Capek,0JbMsW43tRynZTkIYvPI6F,17,0.613,0.16499053,0.805705882,0.146104742,-6.008176471,2.222173577,0.705882353,0.469668218,0.138858824,0.086676619,0.096167882,0.154019039,0.231811765,0.166011336,0.509117647,0.167946004,118.341,32.67642046,0.025867943,0.072998479,1,0,4,0,4,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1
ESTP,SP,danburite,1UCNfnr13eNYMdvnt2hXdi,50,0.67466,0.140120154,0.7794,0.146404806,-4.78466,1.792005724,0.4,0.494871659,0.095638,0.084241795,0.046930788,0.083147825,0.160784,0.1346163,0.68358,0.189623051,133.6705,24.13147138,0.000867732,0.003780313,0,4,2,0,3,1,4,3,3,2,4,4,1,2,1,1,5,0,0,0,2,4,2,2
ESTP,SP,ESTP songs,13lm9NOf52AwMOTQxLyACb,50,0.6571,0.150824164,0.79578,0.135439314,-4.82944,1.721816674,0.52,0.50467205,0.077862,0.052305784,0.049237578,0.097935685,0.213608,0.194763354,0.565062,0.238171745,130.27912,20.51964024,0.037361349,0.115385637,4,4,4,2,3,0,2,2,1,0,1,3,2,3,3,2,4,3,1,1,1,2,1,1
ESTP,SP,estp sag,1nJ9mvCg71E4dPP9U1WNiO,11,0.582818182,0.186892385,0.654545455,0.232088502,-7.018272727,4.470346141,0.909090909,0.301511345,0.085754545,0.06601055,0.164648182,0.294381217,0.200990909,0.215337533,0.481090909,0.240781002,125.8974545,24.95182127,0.000875545,0.001953569,3,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,1,0,0,2,0,0,0,0
ESTP,SP,estp,3OxinkAQBgmn9HKFBXDwnq,38,0.678736842,0.125916249,0.729289474,0.171882252,-5.190263158,2.43976053,0.368421053,0.48885153,0.069513158,0.044128334,0.095819553,0.164130182,0.196060526,0.124506699,0.523131579,0.228342816,124.1119211,24.08180937,0.006875742,0.025400914,1,2,5,0,0,0,2,1,4,0,2,0,1,2,5,1,1,2,2,1,3,2,1,0
ESTP,SP,ESTP,0uf81Iql51G6coQzjUJGl6,49,0.69244898,0.145775092,0.73777551,0.154236326,-5.644020408,2.465481473,0.591836735,0.496586991,0.14797551,0.111390065,0.087867718,0.149763139,0.195965306,0.130407724,0.566244898,0.225592879,126.7921429,25.77711528,0.041462665,0.138819178,3,2,5,1,5,0,2,0,1,3,1,4,1,5,3,1,3,1,1,2,0,5,0,0
ESTP,SP,MBTI Se: ESTP & ESFP,3j9PaGCIAzSPGIquk9J0sh,50,0.66548,0.130013067,0.78994,0.121798329,-5.68578,2.339106888,0.66,0.478518121,0.101484,0.09029611,0.11400888,0.170216965,0.208076,0.174257416,0.6502,0.182037561,124.04114,18.95706004,0.01215102,0.056336845,5,0,6,2,5,0,2,4,2,4,2,3,1,1,3,1,4,2,0,1,1,0,1,0
ESTP,SP,a ESTP and INFJ friendship,6CV3wSKG46Wr0qQn5j5GMC,50,0.59038,0.136130173,0.564756,0.224582693,-7.61422,4.056164023,0.52,0.50467205,0.109472,0.134891264,0.41347458,0.298654012,0.13866,0.076673623,0.391532,0.228852634,121.6611,27.25028351,0.000538404,0.003674874,7,3,0,0,3,1,0,1,3,3,5,2,0,3,3,2,2,2,2,1,3,2,1,1
ESTP,SP,.:+*Sophisticated*+:.,6csbCTIU8mi0VlBWlURGgg,50,0.67376,0.137408457,0.50986,0.172106874,-7.51178,2.265789877,0.68,0.471212071,0.090052,0.094048993,0.344117986,0.228968974,0.170496,0.12022563,0.46028,0.194186639,119.08562,26.7803618,0.019661822,0.08955766,6,5,1,1,4,2,1,0,2,3,2,6,0,1,0,4,0,2,2,4,0,2,1,1
ESTP,SP,NOEL GOMEZ ; OC,4TinRPbyFrOiHc7346te9o,14,0.542714286,0.198011821,0.666885714,0.268371725,-7.9865,6.643785595,0.642857143,0.497245158,0.059535714,0.042286925,0.258834143,0.307824724,0.178485714,0.103030838,0.495392857,0.273616251,117.1601429,33.06313484,0.079921955,0.243883825,1,0,2,0,1,0,0,1,1,0,0,1,0,1,2,1,1,1,0,0,1,0,0,0
ESTP,SP,riven,5q5tuOyJyKW9qZ4fSV2ilE,32,0.60596875,0.13663667,0.6341875,0.141253932,-6.45428125,1.642169753,0.4375,0.504016129,0.102271875,0.104506877,0.160690797,0.203317467,0.141690625,0.068263698,0.400128125,0.209887657,119.197125,28.5973097,0.000391809,0.001903153,2,4,3,0,1,0,1,1,2,2,1,1,0,1,2,1,2,1,1,0,1,4,1,0
ESTP,SP,Estpoat,6jeHmoGIX7l0O1dyXvFI1k,6,0.6085,0.128288347,0.7895,0.084220544,-8.377333333,2.568568213,0.666666667,0.516397779,0.078666667,0.024408168,0.239333333,0.09084639,0.320883333,0.249041879,0.834,0.116222201,103.8151667,23.6045727,0.000331957,0.000705097,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
ESTP,SP,ESTP,0jmwGL0PfWVy5Jas5odf3w,50,0.6745,0.132295935,0.65188,0.167812899,-6.42432,2.607824181,0.48,0.50467205,0.085024,0.082589036,0.13768272,0.151050942,0.16994,0.128055624,0.528832,0.21195523,121.18446,22.21482553,0.016458502,0.042265391,1,3,3,0,1,1,2,1,3,4,1,3,1,2,2,3,6,3,1,1,3,3,1,1
ESTP,SP,MBTI Types As Songs - At Their Best / Worst,1l637Lrl1Jz4OZSppxR35p,32,0.628625,0.150143104,0.6406875,0.169949601,-6.48796875,2.620862755,0.8125,0.396557769,0.075390625,0.063019149,0.234497688,0.283038161,0.173084375,0.149849613,0.522875,0.215997125,115.6322813,25.7791777,0.025064632,0.095037382,2,1,2,0,4,0,2,1,1,4,0,3,0,2,1,4,0,2,0,1,1,0,1,0
ESTP,SP,hot ESTP 😤,0F8jKewA57g4JJNHTZKv1y,17,0.767705882,0.123791541,0.666117647,0.185019216,-5.877117647,2.277509656,0.588235294,0.507299656,0.127317647,0.120327622,0.112008235,0.157004666,0.1873,0.148425533,0.614176471,0.179296276,128.2141765,31.49937091,7.98E-05,0.000194619,0,1,2,0,1,0,0,1,2,1,3,1,0,3,0,0,0,1,1,0,0,0,0,0
ESTP,SP,estp playlist,3W8YySRtX2G0HVwN32t7qX,26,0.625115385,0.157637896,0.722730769,0.146034395,-5.942730769,2.310665905,0.576923077,0.503831474,0.098603846,0.079720007,0.113637808,0.203931447,0.168342308,0.126376761,0.496115385,0.245258611,130.4491154,28.08635404,0.063761187,0.17261074,1,2,4,0,1,0,0,0,0,0,1,4,1,1,2,0,2,3,1,1,2,0,0,0
ESTP,SP,Empresses & Goddesses | Queen Archetype | Female Power,1Km2ylvNvwIvLWAASNhe6Y,50,0.70096,0.148817099,0.62602,0.174166879,-6.59886,2.709385765,0.48,0.50467205,0.125632,0.11178873,0.18181024,0.206273393,0.199816,0.16137056,0.456988,0.225743179,126.78662,29.74421376,0.040874274,0.151215606,2,3,5,0,3,0,2,2,4,1,1,0,3,3,1,3,6,1,2,2,1,3,2,0
ESTP,SP,ESTP WORKOUT VIBEZ 😎😤💪,5ChHo8L0Zs6BKYQWjkpvcB,30,0.683533333,0.15039849,0.820333333,0.11174396,-4.711366667,2.782613513,0.566666667,0.504006933,0.201543333,0.112538173,0.092088633,0.144661159,0.20109,0.187955206,0.519613333,0.225925382,118.2114,31.41893105,0.052837739,0.198342891,0,3,5,0,3,0,2,0,0,0,3,3,0,3,0,3,3,0,0,0,0,2,0,0
ESTP,SP,Ni Fe Ti Se Repeated,2NbEnCbFxF3L1jwrgCZn32,11,0.637636364,0.148205447,0.572181818,0.18776678,-7.262,1.747295167,0.636363636,0.504524979,0.1357,0.128208876,0.347996455,0.338711772,0.176363636,0.077558072,0.507,0.121675799,117.4447273,33.60594065,0.107364245,0.259552467,1,1,1,0,1,0,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0
ESTP,SP,Cecin'estpastuneplaylist,5bIPJrJ40YFhbOj9EkQ4b2,50,0.76106,0.125032961,0.5673,0.130742971,-8.43038,2.229081781,0.28,0.453557368,0.16278,0.113020845,0.27385166,0.229309834,0.153256,0.108650398,0.58226,0.201354678,109.82592,27.62817499,0.051405089,0.134099574,3,4,0,2,0,0,3,0,0,1,4,3,0,2,8,1,4,1,2,2,2,5,1,2
ESTP,SP,Gustavo Lopez 🌑,22vMrosW9yWcZ9PiYjZrTm,50,0.47928,0.123078213,0.90612,0.063803474,-3.68208,0.980157439,0.76,0.431419111,0.077268,0.045126364,0.005543822,0.010443805,0.20766,0.116531714,0.57188,0.206937597,142.662,30.09782952,0.011444335,0.057395132,7,3,2,2,5,3,0,3,0,1,0,5,1,2,0,4,4,3,0,2,0,2,1,0
ESTP,SP,BASTAAAAAAAAAAAAAAAA,53L12N45BKSgaM1TQlyfjX,50,0.36186,0.129395298,0.92072,0.099776902,-6.0868,2.989736416,0.6,0.494871659,0.11458,0.060756254,0.006896121,0.017887088,0.177792,0.102819225,0.318276,0.187138034,120.8854,26.65243792,0.217673429,0.326489741,2,1,4,1,10,0,1,3,1,1,1,3,1,2,2,1,8,0,0,3,0,3,1,1
ESTP,SP,𝐀𝐁𝐄𝐑𝐅𝐎𝐑𝐓𝐇 𝐀𝐄𝐍𝐎𝐍,5945WGMI8KOTEwWbz41nAz,43,0.549604651,0.119115418,0.764788372,0.195757776,-5.724930233,2.499286664,0.511627907,0.505780539,0.098818605,0.098696795,0.067354035,0.173843304,0.212637209,0.176634535,0.407981395,0.173533199,125.895814,35.67898778,0.081942407,0.212154306,4,2,3,2,3,0,1,2,2,0,1,3,2,0,3,0,2,4,0,2,2,4,1,0
ESTP,SP,ESTP VIBE,4eyGn6igqrtGynVHzfzmVq,50,0.66492,0.128722426,0.7002,0.150745494,-5.62212,2.190405802,0.6,0.494871659,0.114472,0.092735025,0.124687958,0.178619463,0.21152,0.164346953,0.51926,0.212644554,127.7013,26.07037296,0.03929534,0.134196556,4,3,6,1,2,1,5,3,2,1,1,3,1,3,2,2,5,5,0,0,0,0,0,0
ESTP,SP,Indie-pop,6KFBM0NrTfHkScwedjcLha,50,0.53842,0.118913807,0.71138,0.19242384,-6.15472,2.460775504,0.74,0.443087498,0.047824,0.023149325,0.145104166,0.240857734,0.162498,0.098601299,0.521678,0.243642521,128.33098,26.59704656,0.019350332,0.076787397,2,1,2,0,5,1,1,7,2,3,1,4,1,3,1,4,2,1,1,2,1,2,3,0
ESTP,SP,estp x infp playlist,5kVVpLVklAfMMuqiduWAuH,33,0.628454545,0.127646996,0.653675758,0.176995588,-7.482030303,3.808592001,0.848484848,0.364109541,0.072621212,0.056418147,0.177276364,0.24834463,0.162066667,0.126720486,0.611242424,0.178379692,123.8391515,22.77592926,0.051282717,0.198158646,8,0,2,0,4,1,1,4,0,2,1,0,0,2,1,2,0,1,0,2,1,1,0,0
ESTP,SP,estp entp and entj chaotic trio,5WeSCX4ezygcLp7r3VGrJt,50,0.66172,0.102160546,0.78872,0.094346742,-4.93226,1.715887975,0.56,0.501426536,0.071884,0.043098011,0.0520119,0.067122299,0.209504,0.161985124,0.6818,0.181198504,121.89958,17.58599216,0.017188852,0.098012654,3,1,4,1,3,1,5,0,2,2,5,3,3,6,0,2,2,1,0,1,1,1,2,1
ESTP,SP,chaotic bisexual esfp/estp female villain,6C3UjN5IMu7fLdBEMr282z,50,0.66324,0.121796847,0.72226,0.170502476,-6.06294,2.549012049,0.44,0.501426536,0.084588,0.083150252,0.139635428,0.190134377,0.193366,0.130301902,0.53924,0.204487269,120.343,29.07323502,0.069530953,0.167946072,1,0,3,0,1,0,7,1,2,1,0,3,4,4,2,2,6,2,1,4,2,3,0,1
ESTP,SP,bixbite,1C7oF2hIj0Bd8CwdLvaaMR,38,0.650973684,0.125025508,0.798657895,0.134060147,-5.420921053,2.887379597,0.710526316,0.459605867,0.112423684,0.082194208,0.070504461,0.110845255,0.231581579,0.177359037,0.644684211,0.197890921,134.3972632,24.88473591,0.047726756,0.148001147,7,2,2,0,1,1,2,1,0,4,2,5,0,2,2,2,2,1,0,0,0,0,1,1
ESTP,SP,Psy5._Est+,5VbH30zsdE7DDDhLUEzFor,8,0.62175,0.092097386,0.674625,0.235729832,-10.24625,5.302542133,0.75,0.46291005,0.042675,0.008839643,0.1785375,0.098490738,0.2509,0.231200352,0.76925,0.19073673,119.46325,35.82947429,0.001264388,0.002906511,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0
ESTP,SP,ESTP,1vwHuAQZcIZomgPbrOigiA,24,0.6635,0.166795371,0.750333333,0.13985821,-4.861791667,1.81277594,0.541666667,0.508977378,0.097966667,0.060468034,0.063364667,0.09141763,0.197508333,0.165957991,0.557875,0.218017214,134.1469167,28.8469709,0.008082183,0.031623429,1,3,4,0,0,0,1,0,0,0,0,3,2,1,2,0,1,3,0,1,2,0,0,0
ESTP,SP,.:+* Euphoric *+:.,6rUnJpPZmx2T7l2JdUAf5T,50,0.64314,0.124203916,0.7596,0.141646585,-5.3315,2.033155347,0.64,0.484873221,0.090666,0.071761622,0.06729366,0.089988245,0.179094,0.131048839,0.57746,0.186447805,128.35744,26.66456075,0.003395065,0.020532563,2,3,4,1,2,2,0,1,3,5,2,2,1,2,1,4,5,1,0,5,0,2,2,0
ESTP,SP,estp/8w7,0eYxHXDa16DLyZih0QTMKB,50,0.64256,0.133038764,0.5925,0.175926498,-6.68092,2.20866565,0.6,0.494871659,0.100586,0.09004102,0.24878516,0.268205389,0.163318,0.101695814,0.464626,0.233627949,116.8452,31.97953507,0.016117781,0.059686938,3,1,1,1,2,0,2,3,2,3,3,5,0,4,2,1,5,2,4,3,0,0,3,0
ESTP,SP,POWER SONGS,5OLXbJmRy1h1wAoll6kSC9,50,0.62232,0.137589368,0.63244,0.196913755,-6.55038,2.670550267,0.6,0.494871659,0.100478,0.096620493,0.2180254,0.248125931,0.203192,0.180367606,0.54906,0.201727682,122.00846,28.56146788,0.052604231,0.108091484,3,2,2,0,7,2,5,2,1,1,0,5,3,2,3,3,4,0,0,1,1,1,2,0
