#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC,song_frequency
297,BENDICIONES,Bad Bunny,144,1B,58,2023-09-28,02:35,63,"reggaeton, trap latino, latin, urbano latino",LAS QUE NO IBAN A SALIR,2020-05-10,83,4,0,84,0,10,-10,B Major,4,2CoMYp2uIKsT09nreEZnZn,QM6N22010811,1
298,Buenas,"Quevedo,SAIKO",88,4B,76,2023-09-27,03:12,48,,Buenas,2023-09-22,63,25,0,43,0,10,-5,G#/A♭ Major,4,4sDpxaulErbJ9NBaJDC7cJ,BK4DA2318657,1
299,SI TE PEGAS,"Rauw Alejandro,Miguel Bosé",115,10A,83,2023-11-30,03:03,58,"reggaeton, urbano latino, trap latino, latin, latin pop",PLAYA SATURNO,2023-07-07,90,42,0,56,0,10,-3,B Minor,4,7kyLtcgYgQPrXkxtAb72iY,USSD12300303,1
300,CELEBRANDO,"Rauw Alejandro,Ivy Queen",100,9A,83,2024-01-25,03:27,56,"reggaeton, urbano latino, trap latino, latin",PLAYA SATURNO,2023-07-07,82,13,0,30,0,40,-2,E Minor,4,4KrNCWx08dZr11kGIUHuuX,USSD12300300,1
301,CUANDO BAJE EL SOL,Rauw Alejandro,100,11B,76,2023-11-30,02:46,61,"reggaeton, urbano latino, trap latino, latin",PLAYA SATURNO,2023-07-07,79,33,0,57,0,30,-2,A Major,4,4OVHxReloGwGriqVFF2M79,USSD12300292,1
303,Clandestino,"Shakira,Maluma",166,12A,82,2024-01-24,03:51,72,"latin pop, reggaeton, latin, urbano latino",Clandestino,2018-06-08,77,39,0,88,10,30,-4,C♯/D♭ Minor,4,7DrluKkTviBwCc8AV3VGmf,USQX91801065,1
305,CELOS,"Myke Towers,J Balvin",174,5A,83,2023-10-08,02:49,52,"reggaeton, trap latino, urbano latino, latin",LA VIDA ES UNA,2023-03-23,69,15,0,71,10,0,-3,C Minor,4,63TolxqG0C6bNh23Ht4jHf,USWL12300011,1
306,Veneno,"Delaossa,KIDDO,J.Moods",92,2B,72,2023-12-24,04:18,64,"flamenco, flamenco urbano, ",La Tour Liffee,2020-06-04,64,62,0,71,10,0,-4,F#/G♭ Major,4,5BopknbHSxEm9Ohcs4IbGu,QZHZ32052793,1
309,intoxicao,"Emilia,Nicki Nicole",94,10A,64,2023-10-08,02:48,59,argentine trap,Tú crees en mí?,2022-05-31,93,21,0,85,0,0,-3,B Minor,4,67Wqby5IjOMMpIYwqmCYOG,USSD12200284,1
311,Cúrame,Rauw Alejandro,102,8A,63,2023-09-28,02:44,77,"reggaeton, urbano latino, trap latino, latin",VICE VERSA,2021-12-10,77,58,0,26,0,10,-4,A Minor,4,1FlL8ycld6uVDDyhV7P5FA,USSD12100296,1
313,Mucha Data,Cazzu,135,4B,52,2023-09-28,02:34,68,"argentine trap, trap latino, turreo",Error 93,2019-06-03,70,19,0,33,30,0,-7,G#/A♭ Major,4,57x0IGrEHEdoy5QMBlcitJ,QM6N21901829,1
320,Deja vu,"Prince Royce,Shakira",124,11B,79,2023-08-21,03:16,62,"bachata, latin, latin pop",El Dorado,2017-05-26,79,53,0,90,0,30,-4,A Major,4,5clmffOxeckeJ2e3GMy6UZ,USSD11600438,1
321,Chantaje (feat. Maluma),"Shakira,Maluma",102,1A,77,2024-01-07,03:15,84,"latin pop, reggaeton, latin, urbano latino",El Dorado,2017-05-26,85,19,0,91,0,10,-3,G#/A♭ Minor,4,6mICuAdrwEjh6Y6lroV2Kg,USSD11600299,1
323,El Pañuelo,"Romeo Santos,ROSALÍA",130,4B,71,2024-01-21,03:54,57,"bachata, latin",El Pañuelo,2022-08-30,84,5,0,66,0,20,-4,G#/A♭ Major,4,3c7H5RL3H6jFgDTbMxGBe9,USSD12200878,1
332,COSAS QUE NO TE DIJE,SAIKO,100,10B,67,2023-11-30,03:44,79,,COSAS QUE NO TE DIJE,2021-09-17,62,56,0,21,0,10,-4,D Major,4,5xSt1wxZobFcLzHrFakv6z,ES5152100862,1
334,QUIZÁS SI QUIZÁS NO,"Alvaro Diaz,Quevedo",174,4A,77,2024-01-05,03:23,53,,QUIZÁS SI QUIZÁS NO,2023-11-24,65,6,0,62,0,30,-5,F Minor,4,3WQhuJnlOTV9RiDZx2tDFF,USUM72316846,1
336,YOU.,Stray Kids,170,8A,97,2023-11-26,01:18,47,"k-pop, noise music",I am YOU,2018-10-22,51,1,0,24,20,30,-5,A Minor,4,3BJvGfUfRwXGbqQcIJOeDO,US5TA1800089,1
338,No Te Quieren Conmigo,"Gaby Music,Lunay,Luar La L",98,2B,65,2024-01-21,04:12,70,"reggaeton, trap latino",No Te Quieren Conmigo,2023-12-15,76,36,0,58,0,20,-5,F#/G♭ Major,4,3Cx4BsDd4q0GCVBJ5CAw2K,USUM72315218,1
339,Sci-Fi,"Tainy,Rauw Alejandro",100,12A,92,2024-01-25,03:18,52,"reggaeton, urbano latino, trap latino, latin",Sci-Fi,2022-07-21,66,22,0,38,0,30,-2,C♯/D♭ Minor,4,5hF1rSgXQ4EPdWdYb8E6q0,USA2P2229414,1
340,DONDE SE APRENDE A QUERER?,Mora,170,4B,52,2024-02-04,02:24,73,"urbano latino, trap latino, reggaeton",ESTRELLA,2023-08-28,72,56,0,78,30,10,-10,G#/A♭ Major,4,0sfk352FO8bJUjWjIsyzSR,QMDA62341721,1
341,LALA,Myke Towers,92,3B,74,2023-11-01,03:17,82,"reggaeton, trap latino, urbano latino",LA VIDA ES UNA,2023-03-23,71,7,0,61,0,10,-4,C♯/D♭ Major,4,7ABLbnD53cQK00mhcaOUVG,USWL12300002,1
347,HACIENDO QUE ME AMAS,Bad Bunny,170,3A,41,2024-01-15,03:37,76,"reggaeton, trap latino, latin, urbano latino",EL ÚLTIMO TOUR DEL MUNDO,2020-11-27,58,87,0,41,0,10,-7,A#/B♭ Minor,4,26QApq0cuO9brJigr0C0W4,QMFME2066843,1
348,Juro Que,ROSALÍA,82,10A,50,2024-01-21,02:50,52,latin,Juro Que,2020-01-23,65,85,0,63,10,30,-7,B Minor,4,3ZwQCZ2LuYwuQ6R1p1CJ3w,USSM12000212,1
350,SI SABE FERXXO,"Blessd,Feid",96,1A,83,2024-02-04,02:32,57,"reggaeton, urbano latino",SI SABE FERXXO,2024-01-24,73,1,0,49,10,0,-2,G#/A♭ Minor,4,2B1S3g2M4qObq4pTzuEYGD,QZZ3N2400002,1
351,REINA,"Mora,SAIKO",168,6B,58,2024-02-04,03:31,68,"urbano latino, trap latino, reggaeton, ",ESTRELLA,2023-08-28,72,63,0,76,0,0,-7,A#/B♭ Major,4,0QRHOAeU8JRaVVn3UoZBih,QMDA62341722,1
352,Manos Rotas,"DELLAFUENTE,Morad",94,9A,59,2024-02-04,02:48,72,"flamenco urbano, flamenco, ",Manos Rotas,2023-11-16,73,39,6,24,20,10,-6,E Minor,4,3BFh8rR6aMexy7ELu2UQy3,QMFMF2333158,1
354,Del Mar,"Ozuna,Doja Cat,Sia",110,2B,64,2024-02-04,03:34,68,"reggaeton, trap latino, latin, urbano latino, ",ENOC,2020-09-04,76,2,0,54,0,10,-6,F#/G♭ Major,4,5cpJFiNwYyWwFLH0V6B3N8,USXDR2000586,1
355,Monotonía,"Shakira,Ozuna",132,5A,70,2024-02-04,02:38,69,"latin pop, reggaeton, trap latino, latin, urbano latino",Monotonía,2022-10-19,87,42,0,82,0,20,-4,C Minor,4,6G12ZafqofSq7YtrMqUm76,USQX92204791,1
356,Tacones Rojos,Sebastian Yatra,123,10A,86,2023-10-08,03:09,71,"colombian pop, reggaeton",Tacones Rojos,2021-10-22,75,8,0,93,0,10,-4,B Minor,4,0Be7sopyKMv8Y8npsUkax2,USUM72119612,1
359,Hallucinate,Dua Lipa,122,3A,69,2024-02-04,03:28,68,pop,Future Nostalgia,2020-03-27,63,3,0,63,10,0,-5,A#/B♭ Minor,4,1nYeVF5vIBxMxfPoL0SIWg,GBAHT1901301,2
361,La_Original.mp3,"Emilia,TINI",128,4A,81,2024-02-17,02:20,70,"argentine trap, latin pop",.mp3,2023-11-03,83,8,0,91,0,10,-3,F Minor,4,6Es8Sk3xe1HiJ2MXCfHHwR,USSD12300584,1
362,Hero's Soup,Stray Kids,172,9A,56,2024-02-17,03:32,50,"k-pop, noise music",I am YOU,2018-10-22,60,31,0,9,0,20,-8,E Minor,4,5kEmWjiwh7Ox1FrPTSygvv,US5TA1800092,1
363,Norman fucking Rockwell,Lana Del Rey,78,7B,20,2024-02-08,04:08,74,,Norman Fucking Rockwell!,2019-08-30,22,97,6,14,0,0,-13,F Major,1,3RIgHHpnFKj5Rni1shokDj,GBUM71903153,1
365,WHO?,Stray Kids,85,7B,84,2024-02-17,01:44,48,"k-pop, noise music",I am WHO,2018-08-06,34,4,0,39,0,20,-4,F Major,4,0VCTvog2ACYgV2aLD0gWwL,US5TA1800056,1
369,Pa Ti Estoy,"Ozuna,Anuel AA,Chris Jedi",162,5B,81,2024-02-04,03:26,75,"reggaeton, trap latino, latin, urbano latino",Cosmo,2023-11-17,79,15,0,90,0,10,-3,D#/E♭ Major,4,3j5zNcb0aSk7dx3W3mAKzw,QMFMF2307765,1
370,Vocation,"Ozuna,David Guetta",125,1A,83,2024-02-04,03:04,44,"reggaeton, trap latino, latin, urbano latino, edm",Vocation,2023-11-16,75,7,0,44,0,10,-3,G#/A♭ Minor,4,70xKqgJOnicN4OsIB6hOXU,QMFMF2307766,1
377,Give Me,Bad Gyal,105,9A,79,2024-01-27,02:45,49,neoperreo,La Joia,2024-01-26,85,9,0,43,0,10,-5,E Minor,4,3vy66ZlrCcrCR74ix1E5vb,USUM72317278,1
378,Perdió Este Culo,Bad Gyal,93,10B,86,2024-02-04,02:39,67,neoperreo,La Joia,2024-01-26,62,14,0,45,0,30,-3,D Major,4,1bmIRafMOhUKsnZE7haw2u,USUM72317584,1
379,Illusion,Dua Lipa,127,1A,76,2024-04-16,03:08,5,pop,Illusion,2024-04-11,68,2,0,72,0,0,-5,G#/A♭ Minor,4,59xD5osEFsaNt5PXfIKUnX,GBAHT2400114,1
383,DESATAAA,"Ovy On The Drums,Myke Towers,SAIKO",107,8A,87,2024-04-17,03:17,57,"reggaeton, trap latino, urbano latino, ",DESATAAA,2024-03-13,83,20,0,74,0,0,-2,A Minor,4,2vh03XeMmNRwxiAztk01Pe,USWL12400679,1
385,Not Mine,DAY6,85,12A,60,2024-03-01,03:15,48,"k-rock, k-pop",The Book of Us : Entropy,2019-10-22,60,10,0,65,0,0,-3,C♯/D♭ Minor,4,09vCm1gYxlBSi6ijArnczi,US5TA1900091,1
386,Mi Buen Amor,"Mon Laferte,Bunbury",99,9B,54,2024-03-21,03:47,82,"latin alternative, rock en español, latin rock, mexican rock",La Trenza,2017-04-27,40,56,0,27,0,10,-5,G Major,3,28UP90XhjCovLtieduYr9P,MXUM71700642,1
389,curita,Young Miko,102,7A,78,2024-04-12,02:25,54,trap latino,att.,2024-04-05,81,11,0,63,0,50,-5,D Minor,4,0hov8wwPTkbfw50h3V7x92,QZXD92300013,1
391,Santa,"Rvssian,Rauw Alejandro,Ayra Starr",100,2A,71,2024-04-16,03:13,74,"trap latino, dancehall, reggaeton, urbano latino, latin, afrobeats, afrobeat, afropop, afro r&b, afropiano, afro soul",Santa,2024-04-04,73,32,0,65,10,10,-5,D#/E♭ Minor,4,5bi0gh89wRuH2OgjdAKFsb,USSD12400112,1
392,Besalo,"El Alfa,Rauw Alejandro",147,9A,79,2024-02-16,02:43,72,"dembow, urbano latino, latin, reggaeton, trap latino",El Androide,2020-05-15,77,39,0,61,0,10,-2,E Minor,4,2PUdyEnqZUh3zICKE4Fu8N,USDY42003201,1
394,GODLESS WOMAN,Gun Boi Kaz,120,4A,47,2024-03-03,02:42,0,,GODLESS WOMAN,2023-11-17,69,11,0,37,0,10,-12,F Minor,4,515UNbW1DxLKwES5myqSoy,QZTBC2395310,1
395,more than friends,Isabel LaRosa,74,11A,67,2024-03-21,02:27,58,,YOU FEAR THE GOD THAT LOVES YOU,2023-03-24,50,3,0,30,0,10,-6,F#/G♭ Minor,4,3QwlKiTMoOzXvOpzvCMUH6,USRC12300405,1
396,Algo Muy Raro,Morad,134,9A,64,2024-02-04,03:09,50,,Algo Muy Raro,2024-01-22,87,41,0,54,20,0,-7,E Minor,4,1iolp9g0bzkeryDL4t2ub0,QM4TW2434492,1
398,Мой мармеладный (Speed Up),Katya Lel,144,1A,77,2024-04-29,03:08,0,,Мой мармеладный (Speed Up),2023-05-03,71,2,0,96,0,10,-4,G#/A♭ Minor,4,6qNHJwdMhNZzyJ7yTDU8zD,RUA1D2343517,1
400,Ingobernable,"C. Tangana,Gipsy Kings,Nicolas Reyes,Tonino Baliardo",105,11A,76,2024-04-26,03:07,70,"flamenco, flamenco pop, flamenco urbano",El Madrileño,2021-02-26,71,20,0,74,0,0,-6,F#/G♭ Minor,4,3SK45LddxlEkzI8OWO9Eyo,ES5022100004,1
402,La Seine - Extrait de la bande originale un monstre à Paris,"Vanessa Paradis,-M-",113,7A,67,2024-05-19,02:47,65,"variété française, chanson, french pop, french house",Best Of & Variations,2019-11-29,74,43,0,40,0,10,-8,D Minor,4,4B6XjmOWI55np7y4MUTXDu,FR86U1100001,1
405,Tutank’mon,Alan Sutton y las criaturitas de la ansiedad,108,10B,61,2024-05-11,02:32,67,cuarteto,Algo Tiene Que Cambiar,2023-05-19,61,7,0,84,0,10,-7,D Major,4,6KDSrToeuM3UGiqEB1qNRN,ARAYA2300001,1
406,Perfecta,Miranda!,170,8B,73,2024-05-19,03:45,79,latin pop,El Templo del Pop,2008-04-01,65,18,0,84,0,30,-5,C Major,4,09QfIIP4NUx4A3thmovb2o,ARF840700407,1
407,Don,Miranda!,120,2B,74,2024-05-19,03:03,77,latin pop,El Templo del Pop,2008-04-01,82,2,0,96,0,0,-5,F#/G♭ Major,4,0WajUW5XINeraP2w0F3F8E,ARF840400173,2
408,Traición,Miranda!,132,8A,90,2024-05-19,03:01,67,latin pop,El Templo del Pop,2008-04-01,77,4,0,86,0,0,-4,A Minor,4,6c0RkVllf6V7FPy1EUCclz,ARF840400182,1
411,ADIVINO,"Myke Towers,Bad Bunny",118,3A,85,2024-05-31,04:38,73,"reggaeton, trap latino, urbano latino, latin",ADIVINO,2024-04-25,79,17,0,52,0,10,-2,A#/B♭ Minor,4,0LZy30mVmxqUpdQmaXKXBd,USWL12401327,1
412,REAL GANGSTA LOVE,Trueno,97,9A,64,2024-06-25,02:25,76,argentine trap,EL ÚLTIMO BAILE,2024-05-23,83,39,0,57,0,30,-5,E Minor,4,1pymWRCuZfCd0zdiBJo0Hj,US66W2401066,1
414,Síguelo Bailando,Ozuna,98,8A,66,2024-06-25,03:46,73,"reggaeton, trap latino, latin, urbano latino",Odisea,2017-08-25,86,17,0,63,0,0,-7,A Minor,4,5Y9fnynLlIvqtM710MHzfz,USXDR1700560,1
415,My Time,BTS,100,5A,64,2024-05-26,03:54,68,k-pop,MAP OF THE SOUL : 7,2020-02-21,67,15,0,66,0,0,-5,C Minor,4,0YJFlxeHMUr9MxSDQVuQJA,QM4TX2001947,1
420,La vaguelette,"HOYO-MiX,Cécilia Cara",110,5A,31,2024-05-05,02:29,59,"soundtrack, ",Genshin Impact - La vaguelette (Original Game Soundtrack),2023-11-13,50,35,0,11,0,30,-9,C Minor,4,2BaGvcAlSSQE8zNLXM4VGv,DGA0L2373345,1
423,Mamichula - con Nicki Nicole,"Trueno,Nicki Nicole,Bizarrap,Taiu,tatool",92,9A,68,2024-04-24,03:39,75,"argentine trap, trap latino, urbano latino",Atrevido,2020-07-23,70,58,0,35,0,10,-6,E Minor,4,0TUW9faHNaBmi89wsYGp9y,ARRWN2000010,1
425,Gitana (feat. Bryartz),"Pablo Chill-E,Bryartz",105,11A,71,2024-06-25,03:41,69,"chilean trap, reggaeton chileno, chilean mambo, mambo, argentine trap, urbano latino",Los Gangsters Tambien Lloran,2024-03-29,77,4,8,52,10,20,-3,F#/G♭ Minor,4,4mnpgUTLYMs3XFpqTWxVyA,USLD91757183,1
429,Mala Mujer,C. Tangana,101,5A,73,2024-06-25,03:42,68,,Mala Mujer,2017-05-26,84,24,0,47,10,0,-5,C Minor,4,6puxHBNwu2Nmm7uD3Rd2MP,ES5021701596,1
431,Please don’t…,K.Will,95,10A,69,2024-07-08,03:32,58,"k-ballad, soundtrack",The 3rd Album Part.1,2012-10-11,70,44,0,49,0,30,-6,B Minor,4,5dh87xGcp4YqDFBc86Mh47,KRA381202073,2
437,Prayer X,King Gnu,174,1B,58,2024-08-02,03:17,49,"j-pop, anime, j-rock",Prayer X,2018-08-10,49,45,0,39,10,20,-7,B Major,4,6VvXSjTQMP6eInrjz4kq2W,JPU901802251,1
438,FREEDOM,BLUE ENCOUNT,102,10A,93,2024-08-02,04:01,40,"anime, j-rock, j-pop",FREEDOM,2018-11-21,47,0,0,25,0,20,-3,B Minor,4,2bHdWI2uCxPJIAACBQLsgm,JPU901803159,1
439,found & lost,Survive Said The Prophet,104,12A,99,2024-08-02,03:08,43,"anime, j-rock",found & lost,2018-08-01,53,0,0,32,0,30,-2,C♯/D♭ Minor,4,6p6gnTZSUmF9hdIRlhgB4X,JPP301800365,1
440,RED,Survive Said The Prophet,108,7B,69,2024-08-02,04:13,49,"anime, j-rock",RED,2018-12-12,45,2,0,42,0,30,-5,F Major,4,5pz5S3ZqMPnd8or4IGUVho,JPU901803813,1
441,SLASH (From “Deadpool & Wolverine”),Stray Kids,160,3B,72,2024-08-07,03:11,59,"k-pop, noise music",SLASH (From “Deadpool & Wolverine”),2024-07-23,68,1,0,41,20,10,-5,C♯/D♭ Major,4,2MKGrYH1PyPAUKu2Sl8IaT,US5TA2400155,1
442,3 PECADOS DESPUES…,Milo j,111,3B,38,2024-08-17,01:58,77,argentine trap,166,2024-07-11,78,40,0,54,10,0,-9,C♯/D♭ Major,3,16iLGYXMiLUhvqTEIu4pKB,UYB282480146,1
443,BADGYAL,"SAIKO,JC Reyes,Dei V",95,4B,94,2024-08-17,04:13,70,"trap latino, urbano latino",SAKURA,2024-04-26,60,11,0,71,0,20,-1,G#/A♭ Major,4,3ng8tfwvzR4BBwa9yaMms6,QM4TX2482887,1
445,No Ponga Excusas,Cris MJ,100,11A,51,2024-08-17,02:44,72,"reggaeton chileno, chilean trap, chilean mambo, reggaeton",No Ponga Excusas,2024-06-20,61,39,29,60,10,10,-8,F#/G♭ Minor,4,21hsqOOUfdSjHi3SVz8oyv,QM6P42448975,1
446,Bound 2,Kanye West,149,3B,67,2024-08-17,03:49,85,rap,Yeezus,2013-06-18,37,14,0,31,0,10,-3,C♯/D♭ Major,4,3sNVsP50132BTNlImLx70i,USUM71307523,1
451,A Tu Merced,Bad Bunny,92,8B,79,2024-08-30,02:55,79,"reggaeton, trap latino, latin, urbano latino",YHLQMDLG,2020-02-29,86,17,0,89,0,10,-5,C Major,4,4r9jkMEnArtWGH2rL2FZl0,QM4TX2030959,1
454,Otaku Hot Girl,Megan Thee Stallion,158,8B,76,2024-09-06,02:38,65,,MEGAN,2024-06-28,76,7,0,51,0,10,-3,C Major,4,6saYisCUAZXc505blie9kZ,USAT22405476,1
457,Fiebre - Prod. King DouDou,Bad Gyal,98,9B,72,2024-09-22,04:07,16,neoperreo,Slow Wine Mixtape,2016-11-11,42,27,0,24,0,20,-6,G Major,4,5xtxxuIqInrLDSfjA6Co3o,ES71G1637592,1
458,Dancing In The Flames,The Weeknd,117,3B,73,2024-11-05,03:40,75,,Dancing In The Flames,2024-09-13,55,0,0,16,0,0,-6,C♯/D♭ Major,4,7z7kvUQGwlC6iOl7vMuAr9,USUG12405844,1
461,La Nave del Olvido,José José,94,8A,31,2024-11-08,03:35,72,"bolero, bacardi",La Nave del Olvido,1998-00-00,32,76,0,47,0,10,-9,A Minor,3,2pOyQcM91HM3tZEiwZCraG,MXF019201201,1
462,DIABLA,Los Diozes,174,3A,59,2024-11-08,03:37,16,,HOTEL MALIGNO,2024-10-17,54,79,0,72,50,60,-8,A#/B♭ Minor,4,00EWeXw1RLUwCMw8pxtXAE,QZWFJ2477312,1
463,黄昏のBAY CITY,Junko Yagami,115,8A,84,2024-11-10,04:10,60,"city pop, kayōkyoku, j-pop",黄昏のBAY CITY,1983-11-21,78,50,0,84,0,30,-5,A Minor,4,4wUQvovMEkByMvZNCecZ9v,JPTE08372300,1
464,SHYNESS BOY,Anri,120,12A,78,2024-11-10,03:16,61,"city pop, j-pop, kayōkyoku",Timely!!,1983-12-05,77,14,0,87,0,10,-5,C♯/D♭ Minor,3,7KYzARBusZhyZ6jygZDmVr,JPFL08310280,1
465,El Perdedor,Maluma,174,5A,73,2024-11-21,03:27,82,"reggaeton, latin, urbano latino","Pretty Boy, Dirty Boy",2015-10-30,70,43,0,88,10,10,-5,C Minor,4,1iEwyiSLAunPR6uouANE0O,USSD11500323,1
466,Revolú,"Rauw Alejandro,Feid",196,11B,69,2024-11-21,03:35,67,"reggaeton, urbano latino, trap latino, latin",Cosa Nuestra,2024-11-15,73,6,0,44,10,10,-4,A Major,4,4lqJsJd7kqWVvamQ4aFHA8,USQX92403911,1
467,MY LOVE,"FloyyMenor,Lewis Somes",100,11B,56,2024-11-21,02:52,62,reggaeton chileno,MY LOVE,2024-11-14,64,10,0,38,0,20,-6,A Major,4,2ajOfRsIVgVO4pmjeCPIzp,QZNMX2455819,1
469,+57,"KAROL G,Feid,DFZM,Ovy On The Drums,J Balvin,Maluma,Ryan Castro,Blessd",92,12A,71,2024-11-21,04:58,80,"reggaeton, latin, urbano latino",+57,2024-11-08,85,22,0,69,10,10,-4,C♯/D♭ Minor,4,3mg9jYNC1NihbthlglzrWP,USUG12407854,1
470,CASI ALGO,"Blessd,Ovy On The Drums",91,9B,83,2024-11-21,02:43,60,"reggaeton, urbano latino",CASI ALGO,2024-09-05,68,51,0,47,0,40,-5,G Major,4,6tuLAQURf4P97dD750iTaJ,QZZ3N2400075,1
471,Goteras,"Omar Montes,JC Reyes",96,11A,82,2024-11-21,03:36,64,"flamenco, flamenco urbano, flamenco pop, ",Goteras,2024-06-27,63,41,0,35,0,10,-3,F#/G♭ Minor,4,4sykJxUsqdXZRqRv1J9fEQ,USSD12400408,1
472,Juguete,"Yan Block,NTG,SAIKO,SHB",98,10B,56,2024-11-21,03:23,70,"dembow, ",Juguete,2024-10-31,75,16,23,12,0,10,-9,D Major,4,4z46E3coZuv7TeGawEd4Ze,QMDA72414635,1
473,PIÉNSALO,Junior H,98,7A,54,2024-11-21,04:00,84,"corridos tumbados, corrido, corridos bélicos, sad sierreño, sierreño, música mexicana, banda",$AD BOYZ 4 LIFE II,2023-10-05,72,45,0,36,0,20,-8,D Minor,3,4ZOkfHC38nxSeSqzGE5HFr,QZ9QQ2300731,1
474,Luna llena,Beny Jr,62,10B,60,2024-11-21,02:49,68,drill,Anti Social Cool Kid,2024-02-15,67,62,0,74,20,0,-5,D Major,4,6mnfGyPzbzSe8olYGM44pU,QM4TW2490810,1
475,Después De La 1,"Cris MJ,FloyyMenor,LOUKI",100,11A,58,2024-11-21,02:57,76,"reggaeton chileno, chilean trap, chilean mambo, reggaeton",MJ,2024-09-12,81,3,2,53,0,0,-5,F#/G♭ Minor,4,6PhRhocBXP4y7NpciGmzra,QMBZ92494825,1
476,Khé?,"Rauw Alejandro,Romeo Santos",156,9B,63,2024-11-21,03:26,84,"reggaeton, urbano latino, trap latino, latin, bachata",Cosa Nuestra,2024-11-15,69,33,0,47,10,0,-5,G Major,4,1YYfyJ2yCvGFCxwjsIqEK9,USQX92403929,1
477,Qué Pasaría...,"Rauw Alejandro,Bad Bunny",105,9A,56,2024-11-16,03:11,89,"reggaeton, urbano latino, trap latino, latin",Cosa Nuestra,2024-11-15,83,53,0,34,20,10,-6,E Minor,4,0l0vcZMU7AOeQmUIREoI2U,USQX92404984,1
478,Una Velita,Bad Bunny,114,9A,83,2024-11-21,03:59,61,"reggaeton, trap latino, latin, urbano latino",Una Velita,2024-09-19,57,72,1,13,10,10,-7,E Minor,4,059qzhNaJb8tsqpdl2bHfF,QMDA62421239,1
480,El Farsante,Ozuna,120,2B,70,2024-11-24,03:53,81,"reggaeton, trap latino, latin, urbano latino",Odisea,2017-08-25,74,20,0,32,0,20,-4,F#/G♭ Major,4,5EId1m4DNwTf3at31w8bPJ,USXDR1700562,1
481,不完全モノクローグ,Tomohisa Sako,133,4A,94,2024-11-27,04:03,34,anime,さこともベスト,2019-05-29,36,0,0,56,20,10,-5,F Minor,4,60le8PnRHNCkjGSQ2JEs03,JPU901803495,1
482,"Drive (Bang Chan, Lee Know)",Stray Kids,90,6A,71,2024-11-27,02:44,37,"k-pop, noise music",SKZ-REPLAY,2022-12-21,62,30,0,61,0,20,-4,G Minor,4,5cYxIgus2eOBdifCeM6Nkh,US5TA2200184,1
485,Wasteland (from the series Arcane League of Legends),"Arcane,Royal & the Serpent",139,7B,32,2024-12-03,02:41,66,"score, ",Arcane League of Legends: Season 2 (Soundtrack from the Animated Series),2024-11-23,43,83,0,19,0,10,-10,F Major,3,5r9OlaHzqlOKkFAv0q5Gm3,USA2P2459607,1
486,Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles),"Paulo Londra,De La Ghetto,Justin Quiles",130,3B,70,2024-12-09,04:28,66,"argentine trap, trap latino, reggaeton, urbano latino",Homerun,2019-05-23,86,10,0,59,0,10,-5,C♯/D♭ Major,4,3H9GDhVVTlmFQSmpt51qiP,USWL11900128,1
488,Guns for Hire (from the series Arcane League of Legends),"Woodkid,Arcane,League of Legends",140,2A,30,2024-12-11,03:46,62,"score, ",Guns for Hire (from the series Arcane League of Legends),2021-11-13,25,29,0,11,0,10,-8,D#/E♭ Minor,4,38x5NsjgoLaYCnhAghHdyo,QZH6S1900388,1
489,The Line (from the series Arcane League of Legends),"Arcane,Twenty One Pilots",143,8A,47,2024-12-13,03:12,75,"score, ",Arcane League of Legends: Season 2 (Soundtrack from the Animated Series),2024-11-23,56,26,0,32,0,0,-10,A Minor,4,1QJbDTZAO8rpGOMG4UahFM,USA2P2459604,1
491,Hold my hand (HAN),Stray Kids,160,7B,99,2024-12-13,02:59,69,"k-pop, noise music",HOP,2024-12-13,52,0,0,47,40,30,-3,F Major,4,6U9CTAof4KBnyzDt8OYY75,US5TA2400334,1
494,Pose,Daddy Yankee,117,1B,88,2024-12-28,03:37,2,"reggaeton, latin",Talento de Barrio,2008-08-12,81,4,0,47,0,30,-4,B Major,4,7MmVXDISr1AEsJTjNiAlMG,QM7281713563,1
495,Remember Me (from the series Arcane League of Legends),"Arcane,d4vd",131,5A,59,2025-01-05,02:02,67,"score, ",Arcane League of Legends: Season 2 (Soundtrack from the Animated Series),2024-11-23,48,13,39,37,0,20,-8,C Minor,4,2fQwoYSzWzChmIB2zZwrGL,USA2P2459595,1
496,Sucker (from the series Arcane League of Legends),"Arcane,Marcus King",148,1A,75,2025-01-05,03:44,68,"score, modern blues, blues rock",Arcane League of Legends: Season 2 (Soundtrack from the Animated Series),2024-11-23,48,2,0,57,0,10,-6,G#/A♭ Minor,4,0osQqNcvhl7pD6FtjOcT9T,USA2P2459590,1
497,To Ashes and Blood (from the series Arcane League of Legends),"Arcane,Woodkid",85,2B,70,2025-01-06,04:05,68,"score, ",Arcane League of Legends: Season 2 (Soundtrack from the Animated Series),2024-11-23,48,1,4,29,0,10,-7,F#/G♭ Major,4,1NzNNQuppVgVYrm2hvrPK2,USA2P2459593,1
503,miau,Young Cister,86,1B,74,2025-01-19,03:05,77,"chilean trap, reggaeton chileno, chilean mambo",miau,2024-06-14,59,9,0,80,0,0,-5,B Major,4,5osSgKDiyrzhLjsEABO6c9,CLPP22400066,1
