playlist_id,mbti,song_index,song_name,artist,track_id
ISFJ_sub_0014,ISFJ,9,Miniskirt,AOA,6Yj8kVuVR3UPxx9r5eFEoV
ISFJ_sub_0014,ISFJ,10,SHOOTING STAR,XG,3IelG5zYpWWCZIH4cqWlPV
ISFJ_sub_0015,ISFJ,1,"Earth, Wind & Fire",BOYNEXTDOOR,0Tq7v8YAmwdnAYBwyR1pZ4
ISFJ_sub_0015,ISFJ,2,Hold On,"高爾宣 OSN,Patrick Brasca",580BvW3DyUNoYFgQgoD2GI
ISFJ_sub_0015,ISFJ,3,Could It Be,YUQI,4y3D5KgbqiXczHzq8MWPum
ISFJ_sub_0015,ISFJ,4,Without You,高爾宣 OSN,0KWnRv3wxjltYVB3MqjNd2
ISFJ_sub_0015,ISFJ,5,jellyous,ILLIT,51pREVFJeAJGvhJ1rYCKZH
ISFJ_sub_0015,ISFJ,6,50 Feet,SoMo,47cYFbPe4yx7G7s3TVKnrY
ISFJ_sub_0015,ISFJ,7,RUDE!,Hearts2Hearts,2bAQsNqdo62T8akkIvWzGl
ISFJ_sub_0015,ISFJ,8,HOT,LE SSERAFIM,24Y63uAvj6Oc9jGuTlhlgf
ISFJ_sub_0015,ISFJ,9,Deja Vu,TOMORROW X TOGETHER,3aAnwyBJY9OLNLqSgd4fZU
ISFJ_sub_0015,ISFJ,10,NOT CUTE ANYMORE,ILLIT,1k0JAiH11gHL9dc5dfQjQr
ISFJ_sub_0016,ISFJ,1,可惜你不懂 - 温柔女声抖音热播版,芮曦,3vimslV4YVCRTA49doMbgN
ISFJ_sub_0016,ISFJ,2,借,Mao Buyi,18biD2277YIztwjXEHWaHe
ISFJ_sub_0016,ISFJ,3,Sweet,Cigarettes After Sex,7JdfWas5VbGpmmLYRBhbgt
ISFJ_sub_0016,ISFJ,4,ISFJ,樊宇镈(Coulson Fan),2ze5xFPoMEYdmjrF4fA8uu
ISFJ_sub_0016,ISFJ,5,谁 - Live,廖俊濤,3kpEnipYCVr3qmTfmqDC40
ISFJ_sub_0016,ISFJ,6,善变,王靖雯,06B9w0ykvQbj61BCRViQo9
ISFJ_sub_0016,ISFJ,7,等,Mao Buyi,6rAdrUfhzw0VICQQTfBKxb
ISFJ_sub_0016,ISFJ,8,City Of Stars - From  La La Land  Soundtrack,"Ryan Gosling,Emma Stone",6XQHlsNu6so4PdglFkJQRJ
ISFJ_sub_0016,ISFJ,9,空空,陳粒,6HuYZRQJ3Ft9uOx3kYhxCM
ISFJ_sub_0016,ISFJ,10,租购,Joker Xue,7og3eChrp5sxdq1cGv5uW7
ISFJ_sub_0017,ISFJ,1,PARALLEL,Labit,7rSxqkh2eajW5VZpraqWFB
ISFJ_sub_0017,ISFJ,2,Centerpiece,JHIN,5MlcCAtScThdqUBx3sa3Xe
ISFJ_sub_0017,ISFJ,3,Missing Piece,Kevin Chung,79WFcFsH2bLxjvVYkBSKWR
ISFJ_sub_0017,ISFJ,4,Sabotage,Sonny Zero,0MeHR7a0NzZysQpLS0FuhJ
ISFJ_sub_0017,ISFJ,5,till i die,tonybear,0A4O3X4ZOwC8qJNHddTFDS
ISFJ_sub_0017,ISFJ,6,365,Kelly is Green,2EncKlD4EzcsCCY4qMV1y3
ISFJ_sub_0017,ISFJ,7,ISFJ,樊宇镈(Coulson Fan),2ze5xFPoMEYdmjrF4fA8uu
ISFJ_sub_0017,ISFJ,8,Je N'aime Que Toi,oftn,2WW1ymvg1h7hXbYoLFNhz8
ISFJ_sub_0017,ISFJ,9,戒断（去哪里忘记你）,樊宇镈(Coulson Fan),2j8wTgTZDsAtOqYkSgFtPU
ISFJ_sub_0017,ISFJ,10,I Want You Too,"oftn,Sonny Zero",0AWUDCy7FkbX4X8YhEyeJl
ISFJ_sub_0018,ISFJ,1,BLUE - WINTER Solo,aespa,58awxGcVt7bQ9bahX7yWxt
ISFJ_sub_0018,ISFJ,2,3am,ROSÉ,3y4q6bBdbXsTIaPiwiiUfy
ISFJ_sub_0018,ISFJ,3,Love wins all,IU,0djkJ3iAARXRCbfbwwVc3o
ISFJ_sub_0018,ISFJ,4,Fxxxboy,BLACKPINK,7m0duH1vdTNxM2g8BLfR0F
ISFJ_sub_0018,ISFJ,5,eternal sunshine - live version,Ariana Grande,4SbTZNOYhRMHdlwGA2QQfq
ISFJ_sub_0018,ISFJ,6,Gone - Live,ROSÉ,5lnmMdUf1ifC0Oa8wsKuyW
ISFJ_sub_0018,ISFJ,7,EYES CLOSED (with ZAYN),"JISOO,ZAYN",4WFfPxJv1KRekG6mxn837K
ISFJ_sub_0018,ISFJ,8,we can't be friends (wait for your love),Ariana Grande,51ZQ1vr10ffzbwIjDCwqm4
ISFJ_sub_0018,ISFJ,9,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,"The Weeknd,Ariana Grande",1oFAF1hdPOickyHgbuRjyX
ISFJ_sub_0018,ISFJ,10,DANCING ALONE,KiiiKiii,3vC63Nh3rSREo7qDHgnx8I
ISFJ_sub_0019,ISFJ,1,FREAK,YUQI,6ERs9uORCo1MfV0m9ixCuv
ISFJ_sub_0019,ISFJ,2,Mono (feat. skaiwater),"i-dle,skaiwater",7rvmQB9tqUHWO6weobTGPO
ISFJ_sub_0019,ISFJ,3,FREAK,YUQI,6ERs9uORCo1MfV0m9ixCuv
ISFJ_sub_0019,ISFJ,4,路邊的野花,Sabrina 胡恂舞,6VezCisKgsqiUbDc5OYUn0
ISFJ_sub_0019,ISFJ,5,drinks or coffee,ROSÉ,3fpWkbEZMP1BgOOfymwoaS
ISFJ_sub_0019,ISFJ,6,下輩子 - Remix,"玖壹壹,高爾宣 OSN,Patrick Brasca",1qiSvhEJLzmijvayjSICw0
ISFJ_sub_0019,ISFJ,7,Be Your Sun - (Netflix影集《如果我不曾見過太陽》插曲),U:NUS,4c3IRitDqj1W1k7zjFbsK2
ISFJ_sub_0019,ISFJ,8,3am - Demo Ver.,Patrick Brasca,7u8RM7nUKUk93CYsEp8Krr
ISFJ_sub_0019,ISFJ,9,瓶中信,PIZZALI,37X7KYxFGO81bS47KF10jA
ISFJ_sub_0019,ISFJ,10,Hold On,"高爾宣 OSN,Patrick Brasca",580BvW3DyUNoYFgQgoD2GI
ISFJ_sub_0020,ISFJ,1,Nơi Ta Chờ Em,Will,1E3Uf1sdNC2jEJ9QPWFHad
ISFJ_sub_0020,ISFJ,2,Hello,Adele,1Yk0cQdMLx5RzzFTYwmuld
ISFJ_sub_0020,ISFJ,3,Ex's Hate Me,"B Ray,AMEE",170CNv2CAZn8wg6GxvHXYC
ISFJ_sub_0020,ISFJ,4,"HÀO QUANG (feat. RHYDER, Dương Domic & Pháp Kiều)","ANH TRAI  SAY HI ,RHYDER,Dương Domic,Pháp Kiều",3EQjXzlXY0dyOovq0Awe91
ISFJ_sub_0020,ISFJ,5,Blue Tequila,Táo,4Ba99csVDlRFQILO5cSi7I
ISFJ_sub_0020,ISFJ,6,Thu Cuối,"YanBi,Mr T,Hằng BingBoong",5D7SVitzgW1PNBxalhR7hB
ISFJ_sub_0020,ISFJ,7,Yêu 5,Rhymastic,5U30iZBlmxkpHqzb1OSnBS
ISFJ_sub_0020,ISFJ,8,Đưa Nhau Đi Trốn - Chill Version,"Đen,Linh Cáo",28ncfVOBRp3HGweSZ6Wb8C
ISFJ_sub_0020,ISFJ,9,Anh Tin Mình Đã Cho Nhau Kỷ Niệm (feat. Lương Bằng Quang),"Thu Thuỷ,Lương Bằng Quang",6lad61EsGfuVJxYy4P8apN
ISFJ_sub_0020,ISFJ,10,DATLE,B-Wine,4roYCFtSLWhzbGH92OKfY1
ISFJ_sub_0021,ISFJ,1,Yeonnam-dong (Feat. lIlBOI),"Dvwn,lIlBOI",63GQkN2BZiJnc8ywY04NFa
ISFJ_sub_0021,ISFJ,2,fragrance,"茉ひる,RINZO",17zahlVTvGbaOcAvWLVwsw
ISFJ_sub_0021,ISFJ,3,Surf,NCT WISH,0ONXDvqXoLojpLSRr2npja
ISFJ_sub_0021,ISFJ,4,SMILEY(Feat. BIBI),"YENA,BIBI",4zCIxSnVWpGNghERX4uWZF
ISFJ_sub_0021,ISFJ,5,What You Won't Do for Love,Bobby Caldwell,6Dk5fHTvH897XrVzCO64Mx
ISFJ_sub_0021,ISFJ,6,Gee,Girls' Generation,2BQIMF7CyLe2xAKzh74A4C
ISFJ_sub_0021,ISFJ,7,WANTCHU,keshi,0XWf8CRB6IptewumZDi5b6
ISFJ_sub_0021,ISFJ,8,DNA,YENA,0yjm6CgdrjYnkICw5uJ5wi
ISFJ_sub_0021,ISFJ,9,4 Walls,f(x),2YkjXEab4USTV9uuAgC90E
ISFJ_sub_0021,ISFJ,10,rain,george,1l9KM1sIShRjj6rzQuTZut
ISFJ_sub_0022,ISFJ,1,Sweet,Cigarettes After Sex,7JdfWas5VbGpmmLYRBhbgt
ISFJ_sub_0022,ISFJ,2,Dear D (亲爱的告诉你),项睿娴,067jTBXPOAWo8DqG9Dy5nt
ISFJ_sub_0022,ISFJ,3,等,Mao Buyi,6rAdrUfhzw0VICQQTfBKxb
ISFJ_sub_0022,ISFJ,4,善变,王靖雯,06B9w0ykvQbj61BCRViQo9
ISFJ_sub_0022,ISFJ,5,ISFJ,樊宇镈(Coulson Fan),2ze5xFPoMEYdmjrF4fA8uu
ISFJ_sub_0022,ISFJ,6,行走的鱼,LaLa Hsu,5tGyQ1cWTaHBfZSHWr8AZb
ISFJ_sub_0022,ISFJ,7,Fading Light (渐暗的光),Ulaa（尤拉）,74z48lZpa2mtLbq6axI8Ud
ISFJ_sub_0022,ISFJ,8,一程山路,Mao Buyi,4pRgJuaoYv2ruuvcQ4UoHE
ISFJ_sub_0022,ISFJ,9,租购,Joker Xue,7og3eChrp5sxdq1cGv5uW7
ISFJ_sub_0022,ISFJ,10,City Of Stars - From  La La Land  Soundtrack,"Ryan Gosling,Emma Stone",6XQHlsNu6so4PdglFkJQRJ
ISFJ_sub_0023,ISFJ,1,XOXZ,IVE,3L9KMc8ImDXgDYKwdqq01V
ISFJ_sub_0023,ISFJ,2,Billyeoon Goyangi (Do the Dance),ILLIT,4p0uVFAXKUISu8yp9gNtWE
ISFJ_sub_0023,ISFJ,3,Girls,aespa,2WTHLEVjfefbGoW7F3dXIg
ISFJ_sub_0023,ISFJ,4,Super Shy,NewJeans,5sdQOyqq2IDhvmx2lHOpwd
ISFJ_sub_0023,ISFJ,5,Pretty Please,Hearts2Hearts,6oBDhkYQDhFS2q0wQ6xZLO
ISFJ_sub_0023,ISFJ,6,BANG BANG,IVE,5jh0xRA7huSeMxCPAmyCav
ISFJ_sub_0023,ISFJ,7,"Love, Maybe",BABYMONSTER,5Mysty4YeFTdu2Xm7O2yHM
ISFJ_sub_0023,ISFJ,8,LOVE DIVE,IVE,0Q5VnK2DYzRyfqQRJuUtvi
ISFJ_sub_0023,ISFJ,9,Flash Forward,LE SSERAFIM,74cpuIw43kA8xPgbQEPdss
ISFJ_sub_0023,ISFJ,10,Hold On Tight,aespa,1o844wI52S3TjXGBwvGcc7
ISFJ_sub_0024,ISFJ,1,Perfect,"Shiki,Tyronee",2FnXZhpEKgIab8vI6t2C7e
ISFJ_sub_0024,ISFJ,2,Love Me Like You Do,Ellie Goulding,0Cy7wt6IlRfBPHXXjmZbcP
ISFJ_sub_0024,ISFJ,3,Bầu Trời Mới,"Da LAB,Minh Tốc & Lam",49kZuPsl8pXRJJGHmwRuW7
ISFJ_sub_0024,ISFJ,4,Chuyện Chúng Ta Sau Này,"Hải Đăng Doo,Weeza",0QIBqBajZLLcWfL6mpVsN3
ISFJ_sub_0024,ISFJ,5,Confess To You,LIM KIM,0T9uzv2TqgzU2F3z54vWX7
ISFJ_sub_0024,ISFJ,6,Rodeo (Remix),"Lah Pat,Flo Milli",035MzEbx4z2DxuRDymHXbv
ISFJ_sub_0024,ISFJ,7,LOSER,BIGBANG,2vzn8usBcuNL93DnTjEK0z
ISFJ_sub_0024,ISFJ,8,Deep Sea,"Trixidy,Binz,Triple D",0v834w6iDIfsUIRvVcEYLR
ISFJ_sub_0024,ISFJ,9,NGÂN HÀ (Lung Linh Nghi Ver.) - “Miss Universe Vietnam 2024” Theme Song,"An Thiện,Tùng Ngô,Quinzel",0V28g80AqIK7pz2ppcBYu7
ISFJ_sub_0024,ISFJ,10,Cinnamon Girl,Lana Del Rey,2mdEsXPu8ZmkHRRtAdC09e
ISFJ_sub_0025,ISFJ,1,lovely (with Khalid),"Billie Eilish,Khalid",0u2P5u6lvoDfwTYjAADbn4
ISFJ_sub_0025,ISFJ,2,There Is a Light That Never Goes Out - 2011 Remaster,The Smiths,0WQiDwKJclirSYG9v5tayI
ISFJ_sub_0025,ISFJ,3,So High School,Taylor Swift,1GP8VW5Wk2w2obkWjGCGXd
ISFJ_sub_0025,ISFJ,4,pouring outside,dyl dion,7g1251d41qVR8kq6yz9XXa
ISFJ_sub_0025,ISFJ,5,Oncle Jazz,Men I Trust,204t5SErksNRHRhU52g5JF
ISFJ_sub_0025,ISFJ,6,Question...?,Taylor Swift,6C7OF1Jal7YkyjzyUG8vkK
ISFJ_sub_0025,ISFJ,7,Nothing Breaks Like a Heart (feat. Miley Cyrus),"Mark Ronson,Miley Cyrus",27rdGxbavYJeBphck5MZAF
ISFJ_sub_0025,ISFJ,8,STAY,BLACKPINK,3tP6QKbXvtrxiDI7QwKyUf
ISFJ_sub_0025,ISFJ,9,No One Noticed,The Marías,3siwsiaEoU4Kuuc9WKMUy5
ISFJ_sub_0025,ISFJ,10,Line Without a Hook,Ricky Montgomery,5NvOZCjZaGGGL597exlQWv
ISFJ_sub_0026,ISFJ,1,we can't be friends (wait for your love),Ariana Grande,51ZQ1vr10ffzbwIjDCwqm4
ISFJ_sub_0026,ISFJ,2,not the same,ROSÉ,67siqMtQTGPpJZI4Dz8OpM
ISFJ_sub_0026,ISFJ,3,The Happiest Girl,BLACKPINK,7AdGloF1UHKe1vAZPbqIXH
ISFJ_sub_0026,ISFJ,4,Superpowers,Daniel Caesar,736PP5LTtREkDgktNmX3Gu
ISFJ_sub_0026,ISFJ,5,Dream,LISA,5fFdUV9NMDxPjgkS54My63
ISFJ_sub_0026,ISFJ,6,ICU (避風港),aespa,1pnbEKgybjYxdqcWfPBm2O
ISFJ_sub_0026,ISFJ,7,Never Not,Lauv,1MaQMMOR80DNUWVBM7L9fz
ISFJ_sub_0026,ISFJ,8,Hard to Love,BLACKPINK,1I2MEjnS9c4OPMnKWbIuYs
ISFJ_sub_0026,ISFJ,9,I Like Me Better,Lauv,4MagTPnkPiDuIa4P8GtW1b
ISFJ_sub_0026,ISFJ,10,love.,wave to earth,5mtTAScDytxMMqZj14NmlN
ISFJ_sub_0027,ISFJ,1,All Alone ( The Dream Makers 2  Sub Theme Song),Serene Koong,3Wh13VaSPAaQ6k6fJ2Rm7t
ISFJ_sub_0027,ISFJ,2,最初的記憶（《夏至未至》電視劇片尾曲）,LaLa Hsu,46QANYYBeO2YJ0czgz622L
ISFJ_sub_0027,ISFJ,3,愛錯,Leehom Wang,4vdX5mQE0oXkflFqsqQkUP
ISFJ_sub_0027,ISFJ,4,隐形人（电视剧《难哄》等待曲）,白敬亭,11Vu9Zo7P4JXdrDRWVyrem
ISFJ_sub_0027,ISFJ,5,讀心術,卓文萱,0EOBRd9L5XimzvjHBXWKH7
ISFJ_sub_0027,ISFJ,6,早到的U,Gareth.T,0O0Sh3Q7CXSIGHReW4kPyo
ISFJ_sub_0027,ISFJ,7,愛不單行,Show Luo,7DENHyHB3u1AaxWVHnQrDP
ISFJ_sub_0027,ISFJ,8,到时说爱我,茜拉,4BqzhTaXxJChv6PqnaPoHQ
ISFJ_sub_0027,ISFJ,9,雨過後的風景,蔡詩蕓,6tODXsh5qPnTkMUqzQno9e
ISFJ_sub_0027,ISFJ,10,零分,Jude,1HsWdmLSDdDel2Dl6ctSO2
ISFJ_sub_0028,ISFJ,1,Whenever You Call,"Mariah Carey,Brian McKnight",72bZryZpCnm6J0NEIh2f9i
ISFJ_sub_0028,ISFJ,2,Mine,"BAYNK,Cub Sport",3LU1LzDmm5siz3WExknlil
ISFJ_sub_0028,ISFJ,3,Closer To The Edge,Thirty Seconds To Mars,0UZwcRQAk4QR09HtGRZhYC
ISFJ_sub_0028,ISFJ,4,Cancer,Twenty One Pilots,19W5OTEcQI3ZoRW1HERMyy
ISFJ_sub_0028,ISFJ,5,In the End,Linkin Park,60a0Rd6pjrkxjPbaKzXjfq
ISFJ_sub_0028,ISFJ,6,Falling,Harry Styles,1ZMiCix7XSAbfAJlEZWMCp
ISFJ_sub_0028,ISFJ,7,Ophelia,The Lumineers,14AyWf6y7KlWWLfAjdKMKI
ISFJ_sub_0028,ISFJ,8,Dark Necessities,Red Hot Chili Peppers,2oaK4JLVnmRGIO9ytBE1bt
ISFJ_sub_0028,ISFJ,9,Good Things Go,Linkin Park,6aCBjSb87RizdH8lVBIRW7
ISFJ_sub_0028,ISFJ,10,A Day Without Rain,Enya,0y6DSMwFO6cLKN1XB85cGV
ISFJ_sub_0029,ISFJ,1,Shinunoga E-Wa,Fujii Kaze,0o9zmvc5f3EFApU52PPIyW
ISFJ_sub_0029,ISFJ,2,สมดุลรัก (Balance),"SEA.,Sexski",2luYdyxKSSxuC3cSW8N6A0
ISFJ_sub_0029,ISFJ,3,8 Letters,Why Don't We,4zRZAmBQP8vhNPf9i9opXt
ISFJ_sub_0029,ISFJ,4,Beat It Up,NCT DREAM,4UJwJG0Byki4e9MNTxo8aF
ISFJ_sub_0029,ISFJ,5,Take My Breath,NCT DREAM,1v4Jh705vsTcn74IMDNa4s
ISFJ_sub_0029,ISFJ,6,Heart Attack,Demi Lovato,1V6gIisPpYqgFeWbMLI0bA
ISFJ_sub_0029,ISFJ,7,CHILLER,NCT DREAM,0PNOA20FfXz8c1KVaon1ei
ISFJ_sub_0029,ISFJ,8,Mr.Mr.,Girls' Generation,3JaMGQXJmtbAhvgl0nBPPN
ISFJ_sub_0029,ISFJ,9,Sorry,Justin Bieber,09CtPGIpYB4BrO8qb1RGsF
ISFJ_sub_0029,ISFJ,10,FOCUS,Hearts2Hearts,6jYiHr12NVKLzn0X7K8aSK
ISFJ_sub_0030,ISFJ,1,善变,王靖雯,06B9w0ykvQbj61BCRViQo9
ISFJ_sub_0030,ISFJ,2,City Of Stars - From  La La Land  Soundtrack,"Ryan Gosling,Emma Stone",6XQHlsNu6so4PdglFkJQRJ
ISFJ_sub_0030,ISFJ,3,谁 - Live,廖俊濤,3kpEnipYCVr3qmTfmqDC40
ISFJ_sub_0030,ISFJ,4,可惜你不懂 - 温柔女声抖音热播版,芮曦,3vimslV4YVCRTA49doMbgN
ISFJ_sub_0030,ISFJ,5,Dear D (亲爱的告诉你),项睿娴,067jTBXPOAWo8DqG9Dy5nt
ISFJ_sub_0030,ISFJ,6,行走的鱼,LaLa Hsu,5tGyQ1cWTaHBfZSHWr8AZb
ISFJ_sub_0030,ISFJ,7,空空,陳粒,6HuYZRQJ3Ft9uOx3kYhxCM
ISFJ_sub_0030,ISFJ,8,租购,Joker Xue,7og3eChrp5sxdq1cGv5uW7
ISFJ_sub_0030,ISFJ,9,等,Mao Buyi,6rAdrUfhzw0VICQQTfBKxb
ISFJ_sub_0030,ISFJ,10,可惜你不懂 - 昨夜梦游版,昨夜梦游,04MQ1ozSiwPShSgxAcjksX
ISFJ_sub_0031,ISFJ,1,I Like Me Better,Lauv,4MagTPnkPiDuIa4P8GtW1b
ISFJ_sub_0031,ISFJ,2,3am,ROSÉ,3y4q6bBdbXsTIaPiwiiUfy
ISFJ_sub_0031,ISFJ,3,eternal sunshine,Ariana Grande,3RwWW7KeVhHGayYJgUL5eZ
ISFJ_sub_0031,ISFJ,4,love.,wave to earth,5mtTAScDytxMMqZj14NmlN
ISFJ_sub_0031,ISFJ,5,Gone - Live,ROSÉ,5lnmMdUf1ifC0Oa8wsKuyW
ISFJ_sub_0031,ISFJ,6,not the same,ROSÉ,67siqMtQTGPpJZI4Dz8OpM
ISFJ_sub_0031,ISFJ,7,Daydream,WENDY,5EzhW71tVR5Rad6TdvdYKq
ISFJ_sub_0031,ISFJ,8,Daylight,Taylor Swift,1fzAuUVbzlhZ1lJAx9PtY6
ISFJ_sub_0031,ISFJ,9,emails i can’t send,Sabrina Carpenter,2qLyo5FeWquE7HBUbcVnEy
ISFJ_sub_0031,ISFJ,10,Superpowers,Daniel Caesar,736PP5LTtREkDgktNmX3Gu
ISFJ_sub_0032,ISFJ,1,Angel Numbers / Ten Toes,Chris Brown,3XqM8hLCEYlbnFjoWwqtFv
ISFJ_sub_0032,ISFJ,2,Our Beloved Summer,Kim Kyung Hee,6Nw6XxOGVgKPOgi8LidyPq
ISFJ_sub_0032,ISFJ,3,Anh Đã Lớn Hơn Thế Nhiều (feat. Michelle Ngn),"Dick,Michelle Ngn",0x4giVsbe2DaxLXX8pD6Qp
ISFJ_sub_0032,ISFJ,4,Mấy Cái Cúc,"YoungTazle,YBEEsofresh,playboicamau",7kGIyLg83RiyfxU9teXVHa
ISFJ_sub_0032,ISFJ,5,Ngại Ngùng,Charmy Pham,1sfCX1hwWnRbk2HKfcvrj6
ISFJ_sub_0032,ISFJ,6,Alibi (with Pabllo Vittar & Yseult),"Sevdaliza,Pabllo Vittar,Yseult",5496lks6V3fh1mZAB6IAap
ISFJ_sub_0032,ISFJ,7,GÃ SĂN CÁ,"EM XINH  SAY HI ,Lâm Bảo Ngọc,Quỳnh Anh Shyn,MAIQUINN,Saabirose,Quang Hùng MasterD",34FhBswjcDbFzGx8zcPqoj
ISFJ_sub_0032,ISFJ,8,Hey Daddy (Daddy's Home),USHER,030OCtLMrljNhp8OWHBWW3
ISFJ_sub_0032,ISFJ,9,Tell the kids i love them,"Obito,Shiki",2Asy51yFMEG8Qjh15kvQeD
ISFJ_sub_0032,ISFJ,10,MẮT NAI,"YoungTazle,YBEEsofresh,Hngle,Wavxr",6phhzAoJyiPjemhpS4ZDhT
ISFJ_sub_0033,ISFJ,1,"One more time, One more chance",Masayoshi Yamazaki,5YRDGgdOshUPA17m7yzY7p
ISFJ_sub_0033,ISFJ,2,masshiro (pure white),Fujii Kaze,00WTRpkXPTms4ah74VurQi
ISFJ_sub_0033,ISFJ,3,Only One Me,feinsmecker,7d2aZxCApcRqnNRMRMgNzf
ISFJ_sub_0033,ISFJ,4,parachute,John K,3orJ0XpgXRG1LTA521BpDz
ISFJ_sub_0033,ISFJ,5,Room For You,"grentperez,Lyn Lapid",7G2om18d9kfV3aNtNfQkzA
ISFJ_sub_0033,ISFJ,6,saved.,"The Lofi Christian,Dan Musselman",0jqNJLgo6Z6yXT3fKWHIcW
ISFJ_sub_0033,ISFJ,7,첫사랑,Epitone Project,46Ve6ogw5551H07RkP1gpE
ISFJ_sub_0033,ISFJ,8,Pink Hair,"Furui Riho,A.G.O",5jdhQvxagFbOPoyH79e0DP
ISFJ_sub_0033,ISFJ,9,Daily Life,Tido Kang,61jqZdbZwBabVSSJtwHpah
ISFJ_sub_0033,ISFJ,10,岁岁,任素汐,46Mwrs3vxmDXsMjwe8IF8H
ISFJ_sub_0034,ISFJ,1,Small girl (feat. D.O.),"Lee Young Ji,D.O.",1AtFSBJibfaqfiOByQCwZ5
ISFJ_sub_0034,ISFJ,2,AVOCADO (feat. Gliiico),"CHAEYOUNG,Gliiico",1fYSCk0DhxprTVb1B2zg4Q
ISFJ_sub_0034,ISFJ,3,It was love,YENA,4KghHyz30N5eV3GwvXQNua
ISFJ_sub_0034,ISFJ,4,Angel #48,aespa,1tM5jvJFFV2zZ25CXcRH4N
ISFJ_sub_0034,ISFJ,5,YELLOW,TREASURE,7jKwFhIqA1a1HLk6AsVDYc
ISFJ_sub_0034,ISFJ,6,Doctor! Doctor!,ZEROBASEONE,7en6ZODJ7STm2ocxqKoYZs
ISFJ_sub_0034,ISFJ,7,Magnetic,ILLIT,1aKvZDoLGkNMxoRYgkckZG
ISFJ_sub_0034,ISFJ,8,晩餐歌 - Bansanka,tuki.,2cxcqKwQtfKq7giphxjzOu
ISFJ_sub_0034,ISFJ,9,XO (Only If You Say Yes),ENHYPEN,3RkSwrsIadAvqVtMp5yhaB
ISFJ_sub_0034,ISFJ,10,Sticky,NCT WISH,1r39YFcEeZwF9SM66pE8xK
ISFJ_sub_0035,ISFJ,1,Messy (From F1® The Movie),"ROSÉ,F1 The Album",6Wobsw9uZ0D0xkfOjxXSq9
ISFJ_sub_0035,ISFJ,2,Head Shoulders Knees Toes,TWS,6w48iZauRTTuZZeCmJS0WB
ISFJ_sub_0035,ISFJ,3,Dirty Work,aespa,4qtdab2DABnEokwupCl8lG
ISFJ_sub_0035,ISFJ,4,Random Play,TWS,6xQbg1SpZJJTVJyJ890uDm
ISFJ_sub_0035,ISFJ,5,Echoes,ENHYPEN,2HcdmAwTWL2zekEICHENEq
ISFJ_sub_0035,ISFJ,6,Smart,LE SSERAFIM,3lwK3WyKAI5bUuGY1OgGbZ
ISFJ_sub_0035,ISFJ,7,One Less Lonely Girl,Justin Bieber,69ghzc538EQSVon2Gm3wrr
ISFJ_sub_0035,ISFJ,8,OVERDRIVE,TWS,5qAfVxNUxjrELshgTpWxLf
ISFJ_sub_0035,ISFJ,9,Knife,ENHYPEN,0TKCUjfV3YGuY99MxCKM5w
ISFJ_sub_0035,ISFJ,10,Sugar Rush Ride,TOMORROW X TOGETHER,0rhI6gvOeCKA502RdJAbfs
ISFJ_sub_0036,ISFJ,1,Back To Strangers,TWS,0cZXcE2cImz4wkzSX22MJE
ISFJ_sub_0036,ISFJ,2,SWIM,BTS,68lbSrXDORS51pmyjZv712
ISFJ_sub_0036,ISFJ,3,Sacrifice (Eat Me Up),ENHYPEN,58ItBuVuKc03DvqSeZFnH1
ISFJ_sub_0036,ISFJ,4,GO BACK,TWS,5JqKlYfihPobNiCs0YLly1
ISFJ_sub_0036,ISFJ,5,with the IE (way up),JENNIE,7rzzByujLJIBXpyOCnJhfx
ISFJ_sub_0036,ISFJ,6,GO!,CORTIS,6OWWZtNQORY1McaZmOrwhc
ISFJ_sub_0036,ISFJ,7,Psycho,Red Velvet,3CYH422oy1cZNoo0GTG1TK
ISFJ_sub_0036,ISFJ,8,CBZ (Prime time),BSS,0ofqcEBPdlyczRjUhjCiIS
ISFJ_sub_0036,ISFJ,9,Catch Catch,YENA,2O9bMJticxbQ8FH3NiQ7Xh
ISFJ_sub_0036,ISFJ,10,"If I’m S, Can You Be My N?",TWS,2y8vRHEoz15sYDmxyrDePO
ISFJ_sub_0037,ISFJ,1,Shine We Are!,BoA,2dKBudD33orDdNxo2yFlRA
ISFJ_sub_0037,ISFJ,2,Polaroid Love,ENHYPEN,5elW2CKSoqjYoJ32AGDxf1
ISFJ_sub_0037,ISFJ,3,Into the New World,Girls' Generation,1RTW9UthqmZwr8Od6CH4i8
ISFJ_sub_0037,ISFJ,4,Small girl (feat. D.O.),"Lee Young Ji,D.O.",1AtFSBJibfaqfiOByQCwZ5
ISFJ_sub_0037,ISFJ,5,Only One,BoA,3Hyl7YrOtBcnh1geON2kSO
ISFJ_sub_0037,ISFJ,6,Day By Day,JOY,035HmS3BoIvFVe1ho1qxc4
ISFJ_sub_0037,ISFJ,7,Catch Catch,YENA,2O9bMJticxbQ8FH3NiQ7Xh
ISFJ_sub_0037,ISFJ,8,fragrance,"茉ひる,RINZO",17zahlVTvGbaOcAvWLVwsw
ISFJ_sub_0037,ISFJ,9,supernatural,Ariana Grande,142PiXzA84lmEw2RstFHFa
ISFJ_sub_0037,ISFJ,10,愛你但說不出口,Karencici,5CCV2xxYnI7b1wFkP1gElh
ISFJ_sub_0038,ISFJ,1,Kitsch,IVE,7foeH2Emgq8A3LWk3q6dat
