#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC,song_frequency
41,Rasputin,"Majestic,Boney M.",128,11A,91,2026-01-28,03:06,81,disco,Rasputin,2021-02-26,76,0,0,66,10,10,-3,F#/G♭ Minor,4,0b18g3G5spr4ZCkz7Y6Q0Q,DEE862100256,2
43,I Was Made For Lovin' You,KISS,128,12B,85,2026-01-29,04:31,86,"glam rock, glam metal, hard rock, rock, classic rock",Dynasty,1979-03-23,77,21,0,87,0,0,-6,E Major,4,07q0QVgO56EorrSGHC48y3,USPR39330175,2
44,Yardım Et,mor ve ötesi,112,11B,96,2026-02-02,05:35,42,"anatolian rock, turkish pop",Dünya Yalan Söylüyor,2004-04-16,52,0,0,35,0,20,-3,A Major,4,7sUBdoD7SqtZGWm4nfB2WD,TR0440600101,1
46,Eye of the Tiger,Survivor,109,5A,60,2026-02-14,04:05,79,,Rocky IV,1985-00-00,82,13,0,55,0,0,-9,C Minor,4,2KH16WveTQWT6KOG9Rg6e2,USVR19600010,1
47,life force,"ptasinski,RJ Pasin",125,1B,65,2026-02-14,01:49,2,phonk,freedom from self,2024-09-16,51,1,94,48,0,30,-8,B Major,3,6RIguoA2YSb8IgMgjLaYQE,QZWFE2494725,1
48,MY BAG,i-dle,94,1A,82,2026-02-14,02:40,2,k-pop,I NEVER DIE,2022-03-14,84,9,0,76,10,10,-4,G#/A♭ Minor,4,1t8sqIScEIP0B4bQzBuI2P,KRA392100087,1
49,Hit the Road Jack (Remastered),Ray Charles,173,1A,77,2026-02-14,01:57,50,"soul, soul blues, blues, classic soul, vocal jazz",Las 66 Favoritas de Jose María Íñigo y José Ramón Pardo. Vol. 1 (1958-1961) [Remastered]],2011-05-10,59,59,0,96,20,60,-7,G#/A♭ Minor,4,0yRbkTprsL0rYr4UId0Ryi,ES6341100155,1
50,HEAVENLY JUMPSTYLE - Slowed,"TWXNY,Sxilwix,INNXCENCE",116,10A,91,2026-02-15,02:08,74,"phonk, brazilian phonk",HEAVENLY JUMPSTYLE,2025-11-28,67,23,0,70,0,20,-3,B Minor,4,7mixpZVqU8AWHvSqOL0wKy,DGA072586198,1
51,Bad Boys (Theme from Cops),Inner Circle,88,9B,72,2026-02-16,03:49,61,"reggae, roots reggae",Bad Boys (Theme from Cops),2012-06-05,78,24,0,53,0,0,-8,G Major,4,3gMsf1A4ewNI3NWDGVlmHb,USQY51293407,1
52,Bring Me To Life,Evanescence,95,9A,94,2026-02-28,03:55,90,alternative metal,Fallen,2003-03-04,33,1,0,30,0,20,-3,E Minor,4,0COqiPhxzoWICwFCS4eZcp,USWU30200093,1
53,Versatile Hardstyle (Slowed),Hexagelis,100,7B,98,2026-03-07,02:57,56,,Hexagelis Versatile,2026-02-17,63,51,90,56,0,40,-6,F Major,4,6Xlkiqd01cPKZUw7fEjNQM,QZFZ22672813,1
54,Succession - Main Theme - Piano Rendition,The Blue Notes,138,5A,7,2026-03-12,03:20,40,,Succession - Main Theme (Piano Rendition),2021-11-24,63,99,91,30,0,10,-25,C Minor,4,3yayla5A1hK0RRgkaGuBlF,CB2CY2152728,1
55,Dirty Cash (Money Talks),"PAWSA,The Adventures Of Stevie V",132,8B,47,2026-03-12,03:41,78,"tech house, house, ",Dirty Cash (Money Talks),2024-11-15,78,7,0,54,10,10,-6,C Major,4,2VyvDGdcVY04cNYou9MFVX,NLML62400170,1
58,Teach Me How to Scream,Brokencyde,182,3B,87,2026-03-14,03:36,68,crunk,Will Never Die,2010-11-09,50,0,71,50,20,40,-6,C♯/D♭ Major,3,3ltvtrxIDoqIOAmLQQii1f,USS1N1021607,2
60,Başa Dönebilirmiyiz ?,Direc-t,160,12B,85,2026-03-15,03:07,29,anatolian rock,Rus Kozmonotları,2004-05-14,61,6,0,70,0,10,-6,E Major,4,4sMklnTXOD4YRT1KobXV8a,TR0910600013,1
61,Highway to Hell,AC/DC,116,11A,91,2026-03-15,03:28,88,"rock, hard rock, classic rock, rock and roll",Highway to Hell,1979-07-27,57,6,0,42,10,10,-5,F#/G♭ Minor,4,2zYzyRzz6pRmhPzyfMEC8s,AUAP07900028,3
63,Köprüaltı,Duman,150,11B,73,2026-03-16,04:51,63,"anatolian rock, turkish pop",Eski Köprünün Altında,1999-11-05,59,28,0,82,0,0,-6,A Major,4,43tIlj5mqSjV4DPuDRb5NQ,TR2150600401,1
64,Mezara Kadar,Adamlar,164,10B,98,2026-03-16,01:46,40,anatolian rock,Kahırlı Merdiven,2024-11-15,43,0,0,64,10,0,-3,D Major,4,7lkZBBWMGB72u7Beunl91x,TRA162400761,1
65,Monster,"Kanye West,JAŸ-Z,Rick Ross,Nicki Minaj,Bon Iver",125,10B,69,2026-03-16,06:18,76,"rap, hip hop, east coast hip hop, southern hip hop, ",My Beautiful Dark Twisted Fantasy,2010-11-22,63,0,1,10,20,60,-6,D Major,5,1ZHYJ2Wwgxes4m8Ba88PeK,USUM71026158,1
66,Rock Lobster,The B-52's,91,4B,85,2026-03-16,06:49,42,"new wave, post-punk",Island Records Post Punk Box Set - Out Come The Freaks,2009-01-01,56,0,1,46,0,10,-9,G#/A♭ Major,4,4GxjWc51eJZjKUTCClw3c1,USIR27900014,1
70,Erkek Neşesi 3,Mokali,120,4A,62,2026-03-18,02:16,53,arabesk,Erkek Neşesi 3,2025-10-10,81,8,7,90,0,0,-9,F Minor,4,4ww0tjUVHd6rTcHyx4tN83,DGA052599881,1
72,Boy's Interface - Dark Headz Refix - Slowed Version,"DJ Rob,Dark Headz",127,10A,94,2026-03-25,01:24,63,"gabber, happy hardcore, hardcore, ",Boy’s Interface (Dark Headz Refix - Slowed Version),2024-10-25,71,12,25,17,0,30,-4,B Minor,4,5Rk3bx0dnaFwcGJ2IWuC9i,NLF712408627,1
73,come to brazil,bbno$,135,3B,91,2026-03-27,02:13,76,,bbno$,2025-10-17,82,6,0,69,0,0,-3,C♯/D♭ Major,4,6n7Dyz4hcykM6lV3Z8wckw,CA5KR2588459,1
75,1-800,"bbno$,Ironmouse",132,1A,96,2026-03-28,03:29,77,,bbno$,2025-10-17,66,2,1,88,0,0,-4,G#/A♭ Minor,4,3mPAhyYswPqr9dCTAdCqyV,CA5KR2538047,3
76,bag TF up,bbno$,130,11A,74,2026-03-28,02:36,66,,bbno$,2025-10-17,77,2,0,57,0,10,-3,F#/G♭ Minor,4,5moS96HyivwASueSMzhSBh,CA5KR2588454,1
77,DATA FUNK - Slowed,DJ KLEITON,109,3B,94,2026-03-28,01:36,56,"brazilian phonk, phonk",DATA FUNK (Remixes),2023-10-27,83,0,0,51,0,10,-1,C♯/D♭ Major,4,13deMFIZMCLvrO8ZaW9nvU,QZTBB2304138,1
78,Big And Chunky,will.i.am,120,11A,78,2026-03-28,03:21,73,,Madagascar: Escape 2 Africa (Music From The Motion Picture),2008-11-04,97,14,0,86,10,10,-7,F#/G♭ Minor,4,5wA5mA9v9lPxAaSg1FagG6,USUM70840966,2
79,WHERE IS MY HUSBAND!,RAYE,116,4B,78,2026-03-28,03:17,93,,WHERE IS MY HUSBAND!,2025-09-19,39,6,0,63,0,10,-7,G#/A♭ Major,4,55lijDD6OAjLFFUHU9tcDm,QMFME2535037,1
80,Belki Alışman Lazım,Duman,97,9B,95,2026-03-28,03:32,50,"anatolian rock, turkish pop",Belki Alışman Lazım,2002-10-16,48,1,0,53,0,30,-5,G Major,4,6BFYtu0f53ZNbwn9tPuHzP,TR2150600417,1
82,JET SET!,XmegaLxl,110,8A,75,2026-04-01,02:07,71,,JET SET!,2025-12-19,89,1,19,93,10,0,-4,A Minor,4,3uBw0g1kWTVWn3zZriKgj0,US6R22571420,1
83,UNFORGIVEN (feat. Nile Rodgers),"LE SSERAFIM,Nile Rodgers",104,9A,88,2026-04-01,03:02,70,"k-pop, ",UNFORGIVEN,2023-05-01,80,11,0,38,0,10,-4,E Minor,4,51vRumtqbkNW9wrKfESwfu,USA2P2310663,1
84,CRAZY (English ver.),LE SSERAFIM,130,10A,91,2026-04-02,02:44,59,k-pop,CRAZY (Party Remixes 1),2024-09-02,80,1,0,54,10,10,-2,B Minor,4,69MMbwpvp5I9QTIzJeinpe,USA2P2457421,2
88,Tell Me,Wonder Girls,127,11A,92,2026-04-02,03:37,74,k-pop,The Wonder Years,2007-09-12,79,10,0,97,0,30,-7,F#/G♭ Minor,4,2UuKZDzjZ7cVMOvpmuAMYj,KRA330700007,1
90,"ZEIT, DASS SICH WAS DREHT","$OHO BANI,Herbert Grönemeyer,Ericson",140,8B,65,2026-04-04,02:33,56,"german indie, german hip hop, german indie pop, neue deutsche welle, german pop, schlager, singer-songwriter",EIN SCHRITT UND ICH FALL,2024-10-11,69,10,0,33,10,10,-7,C Major,4,7fc7Z9hY2hzimmFvo2JO8p,DEKF22400164,1
91,Sonsuz,Pentagram,170,9A,63,2026-04-04,05:44,46,anatolian rock,Akustik,2017-03-03,30,22,0,13,0,30,-8,E Minor,4,1l66x5r6uxt5xfbX8qPZbW,TRA161700151,1
93,Kime Ne,Athena,130,11A,83,2026-04-05,03:51,45,"turkish pop, anatolian rock",Athena,2005-01-01,68,0,0,90,0,20,-5,F#/G♭ Minor,4,56sEPG7sFPAVAwTiicu4yy,TR0440601004,1
94,Babydoll,Dominic Fike,168,6A,60,2026-04-07,01:37,100,,"Don't Forget About Me, Demos",2018-10-16,76,11,0,85,10,0,-5,G Minor,4,7yNf9YjeO5JXUE3JEBgnYc,USQX91802457,3
95,0_0 - Slowed + Reverb,ilyhiryu,107,5A,100,2026-04-12,04:43,65,,0_0 (Slowed + Reverb),2024-09-01,66,8,79,14,0,30,0,C Minor,4,0yc6N02zin5wf2E3Hp9SBr,QZTBD2410387,1
96,Bodies,Drowning Pool,131,9A,93,2026-04-15,03:21,81,"nu metal, alternative metal, rap metal, metal",Sinner,2001-01-01,66,0,0,54,0,10,-3,E Minor,4,7CpbhqKUedOIrcvc94p60Y,USWU30006502,1
97,Catch Catch,YENA,138,4A,94,2026-04-17,03:00,84,k-pop,LOVE CATCHER,2026-03-11,81,2,0,97,0,0,-3,F Minor,4,2O9bMJticxbQ8FH3NiQ7Xh,KRMIM2619092,1
99,BANG BANG BANG,BIGBANG,135,3B,84,2026-04-17,03:40,76,k-pop,MADE,2016-12-13,69,2,0,43,0,30,-3,C♯/D♭ Major,4,3dI59jLoFMjMAyUAyRZnkE,KRA401500556,1
101,Where's Your Head At,Eurotripp,128,7B,93,2026-04-18,03:06,74,,Where's Your Head At,2025-05-29,49,0,0,32,0,30,-4,F Major,4,6bkuvfNZco0b8DXpnc8nq0,TCAJQ2571132,1
103,Haydi Gel İçelim,Yüksek Sadakat,136,11B,66,2026-04-18,04:10,64,"turkish pop, anatolian rock",Katil & Maktül,2008-01-01,64,8,0,66,0,0,-5,A Major,4,6b0iQwJFAjQz8bwJbUIUQb,TR0010800019,1
105,Seven Minutes in Heaven,Mindless Self Indulgence,115,10A,95,2026-04-18,02:13,78,,MSI B-SIDES vol.1,2024-06-15,61,1,0,58,10,30,-4,B Minor,4,2t7B8DDBgLbMcYVMTo8vd5,QZNWX2434220,3
106,Take Me Out,Franz Ferdinand,105,9A,66,2026-04-18,03:57,86,indie rock,Franz Ferdinand,2004-02-16,28,0,0,53,0,10,-9,E Minor,4,20I8RduZC2PWMWTDCZuuAN,GBCEL0300192,2
108,RICHMAN,3OH!3,162,4A,81,2026-04-19,03:19,80,,WANT,2008-07-07,59,0,0,52,30,70,-4,F Minor,4,3JfbMm4LfBmm96mkKhyG6I,USAT20802559,2
110,I CAN'T STOP ME,TWICE,150,3A,88,2026-04-26,03:25,75,k-pop,Eyes Wide Open,2020-10-26,66,12,0,77,10,40,-4,A#/B♭ Minor,4,37ZtpRBkHcaq6hHy0X98zn,US5TA2000134,1
111,MONTAGEM RELACIONISTA JUDICIAL RKT - Super Slowed,"DJ Raulipues,DJ SILVER ZN,DJ MZK 07",137,4A,65,2026-04-27,01:11,62,"phonk, brazilian phonk, funk",MONTAGEM RELACIONISTA JUDICIAL RKT,2025-04-26,77,59,95,96,0,0,-1,F Minor,4,3MPNlK986yp4QOFBChLeEJ,FRX202557482,1
6,I Can't Decide,Scissor Sisters,97,5B,81,2022-05-08,02:46,61,,Ta-Dah,2006-01-01,69,24,0,87,0,20,-5,D#/E♭ Major,4,7f6RiVFXqUT3dWi35OznLI,GBUM70602614,6
9,The Bidding,Tally Hall,175,8A,61,2022-05-08,02:40,68,,Marvin's Marvelous Mechanical Museum,2005-10-24,54,25,0,52,20,10,-5,A Minor,4,0HBrtXJohbIW4IhPZ50GmH,TCAAY1150083,11
11,Cabinet Man,Lemon Demon,172,6B,50,2022-05-09,04:22,53,,Spirit Phone,2016-02-29,73,5,2,95,0,10,-8,A#/B♭ Major,4,0lrtYwuy37bJzsO2LHz2kj,TCACM1645304,2
15,Happy Face,Jagwar Twin,178,11B,77,2022-05-09,02:50,0,,Happy Face,2020-12-11,40,2,0,41,0,10,-5,A Major,4,5e0eCvQsnz7ngVaXXjhVud,QZNWS2055769,5
16,Taunt,Lovejoy,187,9B,83,2022-05-09,02:13,0,,Are You Alright?,2021-05-08,48,2,0,90,10,20,-9,G Major,4,0r3QJbwBuR9UL0ai5qDTw7,QZHN62127815,1
18,Psycho,Mia Rodriguez,100,4A,50,2022-05-09,02:56,60,,Psycho,2020-10-30,80,39,5,16,0,10,-8,F Minor,4,5Zo98Wsbm7Y4MjSyuv9n9e,AUZN32000026,2
19,Sex with a Ghost,Teddy Hyde,80,10A,33,2022-05-09,04:00,64,,Sock-Footed,2018-04-02,48,87,0,39,0,20,-12,B Minor,4,1Y2583xYzwiEXDetAB7H1Q,USCGJ1853748,7
23,hot girl bummer,blackbear,130,11A,56,2022-05-09,03:08,75,,everything means nothing,2020-08-21,78,13,0,69,0,30,-7,F#/G♭ Minor,1,6jRq8gaZhMUyy5RclRPcAf,USUG11902959,2
24,The Other Side Of Paradise,Glass Animals,128,10A,34,2022-05-09,05:20,71,,How To Be A Human Being,2016-08-26,69,35,0,57,0,0,-8,B Minor,4,0rRjGruFonCGOt0S5zAJNQ,GB2DY1600028,2
25,Fresh,Artist Vs Poet,153,4B,92,2022-05-09,03:00,50,pop punk,Medicine,2014-12-16,59,1,0,91,10,0,-4,G#/A♭ Major,4,3joBAxXdN3HFkvvbkxJEwl,TCACC1435220,1
28,spy?,WHOKILLEDXIX,100,10A,56,2022-05-09,02:33,59,hyperpop,19,2020-12-11,87,6,6,65,0,10,-5,B Minor,4,0QsZ3W21xNvnUnUMbiAY4z,USWB12004741,1
31,Hooligang,Joey Valence & Brae,95,12A,95,2022-06-14,02:48,0,,Hooligang,2022-05-27,71,1,0,78,20,30,-1,C♯/D♭ Minor,4,1QmEmpwoDgqiJDsf11rLcf,TCAGF2219238,1
32,Ain't No Rest For The Wicked,Cage The Elephant,156,8B,92,2022-06-27,02:55,50,,Cage The Elephant,2008-06-23,63,6,0,92,10,60,-6,C Major,4,4HvjwZoiNSgEs1qMG7W01R,GBGLM0700133,1
34,Feel like God,owa,133,3B,35,2022-07-06,02:19,0,,Feel like God,2022-06-22,79,0,0,12,0,10,-10,C♯/D♭ Major,4,59LOub22pZcMFuUeaUxTWr,TLREW2209206,1
36,Balaclava,Arctic Monkeys,138,10A,81,2022-07-30,02:51,61,"indie, garage rock",Favourite Worst Nightmare,2007-04-22,41,0,0,76,0,30,-4,B Minor,4,0ftMOhVfFm5Wbs5sZdEtsC,GBCEL0700066,1
41,Insomniac,"Memo Boy,Chakra Efendi",130,10B,71,2022-07-30,03:32,0,,Songs & Demos 2015-2017,2021-06-04,52,24,85,37,0,10,-9,D Major,4,62JzTgFcJ4BX07AktKmB1S,AUNUK1700026,1
42,Welcome to The Internet,Bo Burnham,95,7A,53,2022-07-30,04:35,68,comedy,INSIDE,2021-06-10,67,66,0,22,40,30,-9,D Minor,3,3s44Qv8x974tm0ueLexMWN,USA2P2122073,5
43,Blood - End Credits,My Chemical Romance,124,12B,40,2022-07-31,01:21,52,"emo, pop punk",The Black Parade Is Dead!,2008-06-24,74,97,0,82,10,20,-10,E Major,4,0Kt9sF46S7DFKrQOsXqidV,USRE10800512,1
48,Bunny Thot,Khantrast,135,8A,85,2022-10-04,01:31,47,"anime rap, anime",Bunny Thot,2021-11-21,71,32,0,57,10,10,-5,A Minor,4,0kNkyCg59tcaSGyoC2ByTX,QZPLR2102820,1
56,Hot,Confetti,168,9B,91,2022-12-22,02:30,49,,Hot,2019-11-22,61,0,0,66,10,10,-4,G Major,4,0h6Iruaoybf2Jh4zIazG3e,DEWO71700093,1
57,Sarcasm,Get Scared,180,6A,93,2023-01-17,03:18,66,"emo, metalcore, post-hardcore",Best Kind Of Mess,2010-01-01,39,0,0,59,10,30,-5,G Minor,4,40i81AcCCxiVEFUWElcjZC,USUM71021465,1
58,My Name Is,Eminem,86,3B,68,2023-01-29,04:28,75,"rap, hip hop",The Slim Shady LP,1999-02-23,87,4,0,82,30,0,-6,C♯/D♭ Major,4,75IN3CtuZwTHTnZvYM4qnJ,USIR19902059,2
59,Still Don't Give A Fuck,Eminem,90,9A,86,2023-01-29,04:12,58,"rap, hip hop",The Slim Shady LP,1999-02-23,69,11,0,61,30,30,-4,E Minor,4,1F4lm7DxvpNvXfT3cGuJCb,USIR19902075,1
3,Cosmic,Celine Wanyi,94,3A,48,-,02:31,63,,Cosmic,2025-08-27,71,14,0,69,0,10,-7,A#/B♭ Minor,4,7dTVx630q32E7NBBylFnfG,QZZ762592966,1
6,ENTP,樊宇镈(Coulson Fan),142,10B,50,-,03:40,47,chinese r&b,ENTP,2025-07-29,70,43,0,31,0,10,-7,D Major,4,0OvsdQdclJdS6dQspsaKzt,QZWFP2592683,1
7,what we could have been.,slone,93,5A,67,-,02:17,50,,what we could have been.,2025-09-04,69,32,0,15,0,10,-8,C Minor,4,4JyQk2WPzQpzILB5K2avur,QT4K42526953,1
8,In Between,mikah,130,2B,25,-,03:15,35,chinese r&b,Homesick,2025-11-18,53,86,0,17,0,10,-12,F#/G♭ Major,4,5CpWHFzsuPULLqrLNIN7OG,JPB602503589,1
13,history,Celine Wanyi,77,9B,49,-,03:18,54,,history,2025-05-02,47,6,0,32,10,0,-7,G Major,4,4GCG4wue41tcJjOD6zhRWq,QZMEM2576777,1
18,xx,The Millennial Club,90,1B,55,-,03:22,52,,When It’s Just You & I (Deluxe),2022-12-08,47,56,0,22,0,20,-6,B Major,4,3dUipZ8OPRaWetU85XsvDI,QZFYY2251817,1
21,Butterflies,"88rising,mikah",132,3A,46,-,02:28,34,chinese r&b,Butterflies,2025-09-16,66,68,0,24,0,10,-10,A#/B♭ Minor,4,4QGTnh9AxekobAMvaHfNAo,QMFME2537268,1
23,Trust,RIKII,144,4B,69,-,03:10,45,,Trust,2023-09-22,65,36,0,28,0,10,-7,G#/A♭ Major,4,7jFNdkov1aR1MG1d8qRLgj,QZTAX2301669,1
24,HEARSE,"keanu.,slone",139,10B,47,-,02:36,33,,blush.,2026-01-09,62,81,0,40,0,10,-11,D Major,4,48FwRoq2hG2Ni4MOpb4ZBe,QT62V2533724,1
25,UNDERNEATH THE SURFACE,mikah,76,12B,44,-,02:48,33,chinese r&b,PRETTY LIES,2024-11-22,48,68,5,29,0,20,-10,E Major,4,6wbanQxBFvfsrohU78NTXs,JPB602402901,1
28,i still miss you,"ZUHAIR,RINI",84,12A,50,-,03:54,42,,i still miss you,2025-07-18,55,62,0,46,0,10,-8,C♯/D♭ Minor,4,67XTWoZzZygS9MzIl113td,QZTB82509595,1
29,Oxygen,Celine Wanyi,103,12A,51,-,02:32,46,,Oxygen,2025-10-15,46,44,17,33,0,10,-10,C♯/D♭ Minor,4,6IHodicddcuL8RqlvMfYwL,QT3F52504308,1
35,Wait,RIKII,160,7B,50,-,02:16,45,,Wait,2022-08-26,59,49,0,39,0,10,-10,F Major,4,2u7qeuX1ebETIpHEvrhbYr,QZNWR2257430,1
40,who am i without you,Celine Wanyi,121,10A,47,-,03:13,51,,who am i without you,2025-02-14,69,76,0,29,0,10,-7,B Minor,4,2OX00uqnnobl4cV1Kp70BF,QZDA72509309,1
43,LAST GOODBYE,sunkis,121,8B,62,-,02:28,62,chinese r&b,LAST GOODBYE,2023-10-13,73,1,0,56,0,10,-6,C Major,4,4sTjUYjIC02RkNa1A8rWjE,QZTPX2376866,1
4,Welcome to The Internet,Bo Burnham,95,7A,53,2022-06-07,04:35,37,comedy,INSIDE (DELUXE),2022-06-03,67,66,0,22,40,30,-9,D Minor,3,5L3r0tukwNUef7nPqYQTw2,USA2P2122073,5
10,All Star,Smash Mouth,104,1B,87,2022-06-07,03:20,81,,Astro Lounge,1999-06-08,73,4,0,78,0,0,-6,B Major,4,3cfOd4CMv2snFaKAnMdnvK,USIR19902220,5
12,cowboy like me,Taylor Swift,128,8B,52,2022-06-07,04:35,65,,evermore,2020-12-11,60,77,0,51,0,10,-9,C Major,4,1XjHRolIXL2M1EEOUsGGR4,USUG12004714,2
13,I Can't Decide,Scissor Sisters,97,5B,81,2022-06-07,02:46,61,,Ta-Dah,2006-01-01,69,24,0,87,0,20,-5,D#/E♭ Major,4,7f6RiVFXqUT3dWi35OznLI,GBUM70602614,6
18,peace,Taylor Swift,150,7B,27,2022-06-07,03:54,64,,folklore,2020-07-24,65,92,0,34,0,0,-13,F Major,4,7MbT4I8qGntX4fMdqMQgke,USUG12002849,1
24,The Bidding,Tally Hall,175,8A,61,2022-06-07,02:40,68,,Marvin's Marvelous Mechanical Museum,2005-10-24,54,25,0,52,20,10,-5,A Minor,4,0HBrtXJohbIW4IhPZ50GmH,TCAAY1150083,11
29,money machine,"100 gecs,Laura Les,Dylan Brady",99,2B,66,2022-06-07,01:54,60,"hyperpop, glitch",1000 gecs,2019-05-31,68,23,0,75,10,40,-7,F#/G♭ Major,4,61bwFjzXGG1x2aZsANdLyl,USAT22000415,3
30,Bad Habits,Ed Sheeran,126,10A,89,2022-06-07,03:50,84,soft pop,=,2021-10-25,81,5,0,54,0,30,-4,B Minor,4,3rmo8F54jFF8OgYsqTxm5d,GBAHS2100318,1
32,Thunderous,Stray Kids,172,3B,79,2022-06-07,03:03,72,"k-pop, noise music",NOEASY,2021-08-23,60,21,0,79,20,20,-4,C♯/D♭ Major,4,0nwTMzpatarzvLvtwwzdCt,US5TA2100068,1
35,This Is Why We Can't Have Nice Things,Taylor Swift,164,7B,79,2022-06-07,03:27,68,,reputation,2017-11-10,57,2,0,44,10,30,-6,F Major,4,07NxDD1iKCHbAldceD7QLP,USCJY1750014,3
38,Kill V. Maim,Grimes,134,10A,95,2022-06-07,04:06,62,art pop,Art Angels,2015-11-06,58,1,8,46,0,10,-2,B Minor,4,3WXhshrs1fzwF3rQE399Gq,GBAFL1500150,1
39,How Bad Can I Be?,"Ed Helms,The Lorax Singers",98,11B,87,2022-06-07,02:52,65,,Dr. Seuss' The Lorax - Original Songs From The Motion Picture,2012-01-01,80,7,0,76,10,0,-5,A Major,4,4l1R5g85v3bUA1bSSbzg6w,USUM71201166,3
40,Thunder,Imagine Dragons,168,8B,82,2022-06-07,03:07,86,,Evolve,2017-06-23,60,1,13,29,0,10,-5,C Major,4,1zB4vmk8tFRmM9UULNzbLB,USUM71704167,1
41,Karma Police,Radiohead,75,9B,50,2022-06-07,04:24,82,"art rock, alternative rock",OK Computer,1997-05-28,36,6,0,32,0,10,-9,G Major,4,63OQupATfueTdZMWTxW03A,GBAYE9701368,1
42,Music For a Sushi Restaurant,Harry Styles,107,1B,72,2022-06-07,03:13,73,,Harry's House,2022-05-20,72,26,6,36,0,10,-5,B Major,4,5LYMamLv12UPbemOaTPyeV,USSM12200609,1
44,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),"Taylor Swift,Chris Stapleton",150,8B,72,2022-06-07,04:45,70,"country, outlaw country",Red (Taylor's Version),2021-11-12,39,17,0,47,0,10,-5,C Major,3,4CkgMiMqZ5JzW9iYXSTMTL,USUG12103686,1
45,Cabinet Man,Lemon Demon,172,6B,50,2022-06-07,04:22,53,,Spirit Phone,2016-02-29,73,5,2,95,0,10,-8,A#/B♭ Major,4,0lrtYwuy37bJzsO2LHz2kj,TCACM1645304,2
46,Rap God,Eminem,148,9B,84,2022-06-07,06:03,76,"rap, hip hop",The Marshall Mathers LP2 (Deluxe),2013-11-05,71,40,0,63,30,80,-3,G Major,4,6or1bKJiZ06IlK0vFvY75k,USUM71314079,1
47,Sympathy For The Devil,The Rolling Stones,116,11B,68,2022-06-07,06:16,64,"classic rock, rock",The Rolling Stones Singles Collection: The London Years,1989-08-15,73,61,0,58,20,0,-11,A Major,4,75zMKn5euxQdlkZgu4P42J,USA176810010,1
49,Demon Days,Gorillaz,125,10B,64,2022-06-07,04:28,57,,Demon Days,2005-05-23,50,3,23,10,0,20,-9,D Major,4,2k6hpKTyubRVOmQR11ViY3,GBAYE0500181,2
23,Mama,My Chemical Romance,209,9A,80,2022-03-12,04:39,69,"emo, pop punk",The Black Parade,2006-10-20,24,1,0,30,0,0,-5,E Minor,4,0Zh3tKIphLOvQux4dA6PFZ,USRE10602910,2
33,parents,YUNGBLUD,82,9B,82,2022-03-12,02:51,69,,weird!,2020-12-04,61,1,0,59,0,20,-5,G Major,4,5v4OkFH0TJ6W1hCFxyn0px,USUG11901522,3
35,Судно (Борис Рыжий),Molchat Doma,160,3B,75,2022-03-12,02:21,74,"post-punk, darkwave, cold wave, gothic rock",Этажи,2018-09-07,48,70,86,47,0,10,-4,C♯/D♭ Major,4,1SHB1hp6267UK9bJQUxYvO,AEA0D1846146,1
36,Young,Vacations,80,9B,81,2022-03-12,03:09,80,,Vibes,2016-00-00,50,0,1,59,0,0,-4,G Major,4,1KIJclzEbNhSVw8tiHPWwE,SEYOK1669274,1
37,Arms Tonite,Mother Mother,140,12B,65,2022-03-12,03:36,1,,O My Heart,2008-09-23,69,10,0,32,0,10,-4,E Major,4,1rRwwqteLePmi70PGaC8ah,CAL450882110,6
43,heartbeat (sped up),Kaiser,144,10B,58,2022-03-12,03:41,0,,heartbeat (sped up),2022-02-03,71,0,0,36,30,0,-11,D Major,4,1VKnk0uKzXorpPXnroPtRK,QZFZ72212106,1
47,23,"Mike WiLL Made-It,Miley Cyrus,Wiz Khalifa,Juicy J",140,11B,60,2022-03-12,04:12,74,crunk,23,2013-01-01,86,0,0,32,0,10,-5,A Major,4,20FZrLl9zSbO9b3DhaqO6M,USUM71312049,3
49,Black Barbies,"Nicki Minaj,Mike WiLL Made-It",146,8B,59,2022-03-12,04:14,65,,Black Barbies,2016-11-30,81,9,0,25,0,10,-5,C Major,4,3y9cCbnBn0zjkJa2YkOj70,USUM71615747,1
50,My Mom,Eminem,90,3B,88,2022-03-12,05:19,58,"rap, hip hop",Relapse: Refill,2009-05-15,81,30,0,78,20,10,-2,C♯/D♭ Major,4,2ruw2Kq8lgyqwemZik9bUg,USUM70964103,2
54,Video Game Lover,number2toilet,85,3B,48,2022-03-12,03:26,0,,Video Game Lover,2021-12-31,67,2,0,60,30,30,-14,C♯/D♭ Major,4,0bPeDx8UY67N5g1pT6muDa,QZFYX2284518,1
55,免费凯羊群,射击在后面,130,6A,60,2022-03-12,04:51,0,,免费凯羊群,1992-01-29,62,12,0,63,10,0,-12,G Minor,4,7haFkXY1fd8zRJ8O0WJy3z,US3DF2147060,1
64,High Enough - Slowed,"K.Flay,xxtristanxo,Slowed Radio",112,9A,63,2022-03-12,03:21,53,,High Enough (Slowed),2021-11-18,39,1,0,28,0,30,-6,E Minor,3,5JXOF1rt31rT07luk5wFE6,USUM72122477,1
